,Open,High,Low,Close,Volume,Open Interest
2008-01-01,,,,,,
2008-01-02,57000.0,58000.0,56650.0,,,98552.0
2008-01-03,57150.0,58090.0,56950.0,,217206.0,102876.0
2008-01-04,59500.0,59800.0,59410.0,,199688.0,100122.0
2008-01-07,59200.0,60190.0,58800.0,,9354.0,100056.0
2008-01-08,59220.0,60000.0,59080.0,,291386.0,97804.0
2008-01-09,61980.0,61980.0,60660.0,,227708.0,87480.0
2008-01-10,61410.0,61690.0,60720.0,,205112.0,87642.0
2008-01-11,61300.0,62610.0,61030.0,,205930.0,85908.0
2008-01-14,62500.0,62850.0,61920.0,,182874.0,79744.0
2008-01-15,62610.0,62980.0,61010.0,,138382.0,73472.0
2008-01-16,60000.0,60500.0,59520.0,,128322.0,64534.0
2008-01-17,58810.0,60350.0,58600.0,60300.0,67418.0,79576.0
2008-01-18,59360.0,60060.0,58900.0,59900.0,230138.0,81852.0
2008-01-21,60600.0,61430.0,60500.0,60560.0,224280.0,85344.0
2008-01-22,58560.0,58980.0,58560.0,58560.0,204818.0,83822.0
2008-01-23,60110.0,60450.0,57600.0,58870.0,85846.0,85714.0
2008-01-24,58880.0,60100.0,58620.0,59950.0,320346.0,94568.0
2008-01-25,60160.0,60630.0,59750.0,60270.0,307496.0,92750.0
2008-01-28,60000.0,60230.0,58580.0,59040.0,226352.0,91858.0
2008-01-29,60000.0,60640.0,59750.0,60550.0,220350.0,95210.0
2008-01-30,61500.0,61500.0,60470.0,60530.0,224578.0,85370.0
2008-01-31,60480.0,61150.0,60240.0,61130.0,247522.0,89474.0
2008-02-01,61620.0,61980.0,61110.0,61210.0,177810.0,85424.0
2008-02-04,61100.0,62120.0,61100.0,62100.0,168294.0,85754.0
2008-02-05,62080.0,62520.0,61800.0,62520.0,92586.0,82978.0
2008-02-06,,,,,,
2008-02-07,,,,,,
2008-02-08,,,,,,
2008-02-11,,,,,,
2008-02-12,,,,,,
2008-02-13,64590.0,64590.0,63460.0,63650.0,,74074.0
2008-02-14,64190.0,64530.0,63400.0,64300.0,112418.0,70784.0
2008-02-15,63500.0,64120.0,63500.0,64110.0,118580.0,69998.0
2008-02-18,64200.0,65340.0,64060.0,65280.0,67846.0,62878.0
2008-02-19,66200.0,66980.0,66020.0,66170.0,100992.0,76442.0
2008-02-20,67000.0,67500.0,66060.0,66210.0,173780.0,87094.0
2008-02-21,66800.0,67570.0,66600.0,67550.0,197162.0,94930.0
2008-02-22,68100.0,68430.0,67710.0,68060.0,170360.0,97812.0
2008-02-25,68360.0,70200.0,68360.0,70000.0,149392.0,105074.0
2008-02-26,68860.0,69090.0,66560.0,66700.0,165694.0,96788.0
2008-02-27,68500.0,69210.0,67910.0,68120.0,203070.0,96976.0
2008-02-28,69480.0,69680.0,68370.0,68850.0,182854.0,98002.0
2008-02-29,69300.0,69380.0,68570.0,68800.0,201350.0,100054.0
2008-03-03,68600.0,69720.0,68470.0,69340.0,134810.0,98306.0
2008-03-04,69890.0,70550.0,69170.0,69420.0,137076.0,95734.0
2008-03-05,68200.0,68690.0,67740.0,67840.0,154934.0,92136.0
2008-03-06,70500.0,70500.0,69270.0,69420.0,126120.0,84118.0
2008-03-07,68500.0,69350.0,68370.0,69140.0,119978.0,81930.0
2008-03-10,68660.0,68950.0,67910.0,68370.0,82468.0,81698.0
2008-03-11,67210.0,67750.0,67210.0,67700.0,102622.0,78950.0
2008-03-12,67450.0,67900.0,66310.0,66580.0,67392.0,76132.0
