date,title,url,Score
2018-09-03,沪锡承压上行 难改震荡走势,http://www.shmet.com/cms/c-881359.html,"{u'positive_prob': 0.540579, u'confidence': 0.188415, u'negative_prob': 0.459421, u'sentiment': 1}"
2018-09-03,金瑞期货锡周报,http://www.shmet.com/cms/c-881302.html,"{u'positive_prob': 0.529945, u'confidence': 0.401097, u'negative_prob': 0.470055, u'sentiment': 1}"
2018-08-31,【SMM锡早讯】期锡走势仍未有所突破,http://futures.jrj.com.cn/2018/08/31074825029532.shtml,"{u'positive_prob': 0.593255, u'confidence': 0.0961224, u'negative_prob': 0.406745, u'sentiment': 2}"
2018-08-31,【锡早讯】期锡走势仍未有所突破,http://futures.hexun.com/2018-08-31/193946510.html,"{u'positive_prob': 0.593255, u'confidence': 0.0961224, u'negative_prob': 0.406745, u'sentiment': 2}"
2018-08-31,沪锡承压下跌 难改震荡走势,http://www.shmet.com/cms/c-881051.html,"{u'positive_prob': 0.526051, u'confidence': 0.478978, u'negative_prob': 0.473949, u'sentiment': 1}"
2018-08-31,【SMM期锡简评】基本面支持提振短多信心，沪锡稳中求升,http://futures.jrj.com.cn/2018/08/31170225032561.shtml,"{u'positive_prob': 0.90112, u'confidence': 0.780266, u'negative_prob': 0.0988801, u'sentiment': 2}"
2018-08-31,【锡峰会】电子产品面临诸多挑战 电子封装成电子制造业瓶颈,http://futures.jrj.com.cn/2018/08/31111125030751.shtml,"{u'positive_prob': 0.583347, u'confidence': 0.0741037, u'negative_prob': 0.416653, u'sentiment': 2}"
2018-08-31,【SMM沪锡快报】沪期锡冲高回落 现货价格小幅跟涨,http://futures.jrj.com.cn/2018/08/31112425030848.shtml,"{u'positive_prob': 0.560285, u'confidence': 0.0228553, u'negative_prob': 0.439715, u'sentiment': 2}"
2018-08-31,【锡峰会】电子产品微型化会对焊接工艺产生影响,http://futures.jrj.com.cn/2018/08/31102825030537.shtml,"{u'positive_prob': 0.527758, u'confidence': 0.44484, u'negative_prob': 0.472242, u'sentiment': 1}"
2018-08-31,中国半导体芯片产能快速增长 焊锡料需求及前景如何？,http://futures.jrj.com.cn/2018/08/31115525030958.shtml,"{u'positive_prob': 0.283126, u'confidence': 0.37083, u'negative_prob': 0.716874, u'sentiment': 0}"
2018-08-30,云锡文山锌铟冶炼年产10万吨锌、60吨铟冶炼技改项目投产,http://futures.jrj.com.cn/2018/08/30113325024655.shtml,"{u'positive_prob': 0.537143, u'confidence': 0.257146, u'negative_prob': 0.462857, u'sentiment': 1}"
2018-08-30,【锡峰会直播】下半年经济展望与大类资产配置 锡市分析与预测,http://futures.jrj.com.cn/2018/08/30132025024983.shtml,"{u'positive_prob': 0.554034, u'confidence': 0.00896401, u'negative_prob': 0.445966, u'sentiment': 2}"
2018-08-30,【SMM沪锡快报】沪期锡窄幅盘整 现货行情平淡,http://futures.jrj.com.cn/2018/08/30111725024587.shtml,"{u'positive_prob': 0.271116, u'confidence': 0.39752, u'negative_prob': 0.728884, u'sentiment': 0}"
2018-08-30,【锡峰会】详析缅甸锡矿发展史与现状 产出逐渐减少、出口愈加严格,http://futures.jrj.com.cn/2018/08/30163225025846.shtml,"{u'positive_prob': 0.669766, u'confidence': 0.266147, u'negative_prob': 0.330234, u'sentiment': 2}"
2018-08-30,【SMM期锡简评】沪期锡冲高回落 146500元/吨一线存阻力,http://futures.jrj.com.cn/2018/08/30170625025964.shtml,"{u'positive_prob': 0.629249, u'confidence': 0.176109, u'negative_prob': 0.370751, u'sentiment': 2}"
