,LEPB
2016-03-22,106925.0
2016-03-23,106750.0
2016-03-24,106750.0
2016-03-29,107050.0
2016-03-30,107050.0
2016-03-31,106825.0
2016-04-01,106825.0
2016-04-04,106825.0
2016-04-05,106825.0
2016-04-06,106825.0
2016-04-07,108225.0
2016-04-08,108125.0
2016-04-11,108025.0
2016-04-12,108025.0
2016-04-13,114975.0
2016-04-14,114875.0
2016-04-15,115250.0
2016-04-18,115150.0
2016-04-19,115150.0
2016-04-20,126975.0
2016-04-21,126975.0
2016-04-22,115000.0
2016-04-25,107275.0
2016-04-26,95625.0
2016-04-27,95625.0
2016-04-28,95625.0
2016-04-29,96075.0
2016-05-03,96075.0
2016-05-04,96075.0
2016-05-05,96625.0
2016-05-06,96625.0
2016-05-09,96700.0
2016-05-10,98675.0
2016-05-11,98850.0
2016-05-12,99775.0
2016-05-13,100250.0
2016-05-16,100250.0
2016-05-17,100250.0
2016-05-18,105900.0
2016-05-19,105900.0
2016-05-20,105900.0
2016-05-23,105900.0
2016-05-24,111525.0
2016-05-25,111525.0
2016-05-26,111525.0
2016-05-27,111525.0
2016-05-31,111775.0
2016-06-01,111775.0
2016-06-02,111775.0
2016-06-03,111775.0
2016-06-06,111850.0
2016-06-07,111850.0
2016-06-08,111850.0
2016-06-09,112300.0
2016-06-10,112300.0
2016-06-13,112300.0
2016-06-14,112300.0
2016-06-15,112300.0
2016-06-16,112500.0
2016-06-17,112500.0
2016-06-20,112500.0
2016-06-21,112500.0
2016-06-22,112450.0
2016-06-23,112450.0
2016-06-24,112275.0
2016-06-27,112275.0
2016-06-28,112275.0
2016-06-29,113300.0
2016-06-30,113300.0
2016-07-01,113300.0
2016-07-04,113300.0
2016-07-05,113300.0
2016-07-06,113300.0
2016-07-07,113300.0
2016-07-08,113300.0
2016-07-11,113175.0
2016-07-12,113175.0
2016-07-13,113175.0
2016-07-14,114500.0
2016-07-15,115000.0
2016-07-18,115000.0
2016-07-19,114650.0
2016-07-20,114650.0
2016-07-21,114650.0
2016-07-22,116125.0
2016-07-25,116425.0
2016-07-26,116425.0
2016-07-27,116425.0
2016-07-28,116425.0
2016-07-29,116425.0
2016-08-01,116425.0
2016-08-02,116425.0
2016-08-03,118500.0
2016-08-04,118500.0
2016-08-05,118500.0
2016-08-08,118500.0
2016-08-09,118500.0
2016-08-10,118500.0
2016-08-11,118500.0
2016-08-12,118500.0
2016-08-15,118500.0
2016-08-16,118500.0
2016-08-17,118500.0
2016-08-18,118500.0
2016-08-19,118500.0
2016-08-22,119450.0
2016-08-23,119450.0
2016-08-24,119450.0
2016-08-25,119450.0
2016-08-26,119450.0
2016-08-30,119925.0
2016-08-31,119925.0
2016-09-01,119925.0
2016-09-02,119925.0
2016-09-05,119925.0
2016-09-06,119925.0
2016-09-07,119925.0
2016-09-08,120425.0
2016-09-09,121600.0
2016-09-12,121600.0
2016-09-13,121550.0
2016-09-14,121550.0
2016-09-15,121550.0
2016-09-16,121450.0
2016-09-19,121750.0
2016-09-20,122650.0
2016-09-21,124850.0
2016-09-22,124850.0
2016-09-23,124800.0
2016-09-26,125100.0
2016-09-27,125100.0
2016-09-28,125200.0
2016-09-29,124800.0
2016-09-30,124800.0
2016-10-03,124900.0
2016-10-04,144250.0
2016-10-05,144750.0
2016-10-06,144975.0
2016-10-07,145100.0
2016-10-10,150675.0
2016-10-11,160075.0
2016-10-12,159975.0
2016-10-13,159975.0
2016-10-14,159975.0
2016-10-17,159975.0
2016-10-18,159400.0
2016-10-19,159400.0
2016-10-20,155650.0
2016-10-21,155650.0
2016-10-24,155650.0
2016-10-25,155225.0
2016-10-26,155225.0
2016-10-27,155225.0
2016-10-28,156325.0
2016-10-31,156325.0
2016-11-01,156325.0
2016-11-02,156325.0
2016-11-03,156325.0
2016-11-04,156325.0
2016-11-07,156325.0
2016-11-08,156325.0
2016-11-09,156325.0
2016-11-10,156325.0
2016-11-11,156325.0
2016-11-14,156325.0
2016-11-15,156875.0
2016-11-16,156875.0
2016-11-17,156875.0
2016-11-18,157650.0
2016-11-21,157650.0
2016-11-22,157650.0
2016-11-23,157650.0
2016-11-24,157650.0
2016-11-25,150150.0
2016-11-28,142650.0
2016-11-29,142650.0
2016-11-30,142650.0
2016-12-01,142650.0
2016-12-02,142650.0
2016-12-05,142600.0
2016-12-06,143100.0
2016-12-07,143100.0
2016-12-08,143050.0
2016-12-09,139900.0
2016-12-12,139900.0
2016-12-13,139500.0
2016-12-14,139450.0
2016-12-15,139400.0
2016-12-16,139400.0
2016-12-19,139400.0
2016-12-20,139700.0
2016-12-21,139800.0
2016-12-22,151500.0
2016-12-23,151800.0
2016-12-28,151650.0
2016-12-29,151550.0
2016-12-30,151600.0
2017-01-03,151550.0
2017-01-04,151675.0
2017-01-05,151625.0
2017-01-06,151625.0
2017-01-09,150775.0
2017-01-10,150350.0
2017-01-11,150250.0
2017-01-12,150200.0
2017-01-13,150200.0
2017-01-16,150500.0
2017-01-17,158600.0
2017-01-18,166075.0
2017-01-19,165900.0
2017-01-20,161300.0
2017-01-23,129025.0
2017-01-24,125975.0
2017-01-25,125975.0
2017-01-26,125975.0
2017-01-27,125975.0
2017-01-30,125975.0
2017-01-31,121450.0
2017-02-01,121725.0
2017-02-02,122150.0
2017-02-03,122150.0
2017-02-06,122350.0
2017-02-07,122350.0
2017-02-08,122300.0
2017-02-09,122250.0
2017-02-10,118100.0
2017-02-13,118100.0
2017-02-14,118700.0
2017-02-15,118700.0
2017-02-16,118700.0
2017-02-17,119350.0
2017-02-20,119350.0
2017-02-21,119550.0
2017-02-22,119500.0
2017-02-23,119500.0
2017-02-24,120025.0
2017-02-27,120000.0
2017-02-28,120000.0
2017-03-01,120000.0
2017-03-02,120350.0
2017-03-03,120350.0
2017-03-06,120300.0
2017-03-07,120300.0
2017-03-08,120250.0
2017-03-09,120925.0
2017-03-10,120850.0
2017-03-13,120850.0
2017-03-14,121450.0
2017-03-15,121450.0
2017-03-16,121450.0
2017-03-17,121450.0
2017-03-20,121450.0
2017-03-21,121450.0
2017-03-22,78025.0
2017-03-23,78025.0
2017-03-24,77975.0
2017-03-27,77925.0
2017-03-28,77925.0
2017-03-29,77925.0
2017-03-30,77850.0
2017-03-31,77800.0
2017-04-03,77800.0
2017-04-04,77800.0
2017-04-05,77800.0
2017-04-06,77800.0
2017-04-07,77800.0
2017-04-10,77800.0
2017-04-11,77975.0
2017-04-12,77975.0
2017-04-13,77975.0
2017-04-18,78575.0
2017-04-19,78925.0
2017-04-20,78925.0
2017-04-21,78925.0
2017-04-24,79175.0
2017-04-25,79100.0
2017-04-26,79100.0
2017-04-27,79375.0
2017-04-28,79375.0
2017-05-02,86400.0
2017-05-03,82350.0
2017-05-04,88400.0
2017-05-05,86150.0
2017-05-08,86775.0
2017-05-09,88150.0
2017-05-10,78800.0
2017-05-11,84850.0
2017-05-12,90025.0
2017-05-15,90025.0
2017-05-16,90575.0
2017-05-17,91450.0
2017-05-18,91850.0
2017-05-19,91850.0
2017-05-22,91225.0
2017-05-23,114900.0
2017-05-24,114900.0
2017-05-25,114900.0
2017-05-26,114900.0
2017-05-30,115475.0
2017-05-31,114000.0
2017-06-01,114000.0
2017-06-02,112225.0
2017-06-05,112225.0
2017-06-06,111150.0
2017-06-07,110450.0
2017-06-08,110450.0
2017-06-09,113875.0
2017-06-12,113700.0
2017-06-13,112800.0
2017-06-14,111525.0
2017-06-15,110725.0
2017-06-16,110875.0
2017-06-19,110875.0
2017-06-20,111150.0
2017-06-21,107525.0
2017-06-22,107525.0
2017-06-23,102275.0
2017-06-26,99675.0
2017-06-27,101050.0
2017-06-28,101050.0
2017-06-29,101050.0
2017-06-30,101050.0
2017-07-03,101050.0
2017-07-04,101050.0
2017-07-05,99250.0
2017-07-06,99600.0
2017-07-07,98950.0
2017-07-10,98550.0
2017-07-11,98350.0
2017-07-12,95350.0
2017-07-13,94800.0
2017-07-14,94925.0
2017-07-17,95525.0
2017-07-18,94350.0
2017-07-19,94350.0
2017-07-20,94350.0
2017-07-21,93350.0
2017-07-24,91350.0
2017-07-25,90400.0
2017-07-26,89250.0
2017-07-27,89900.0
2017-07-28,89325.0
2017-07-31,88725.0
2017-08-01,86625.0
2017-08-02,86625.0
2017-08-03,86625.0
2017-08-04,86625.0
2017-08-07,86625.0
2017-08-08,85975.0
2017-08-09,88000.0
2017-08-10,88000.0
2017-08-11,88000.0
2017-08-14,88000.0
2017-08-15,87925.0
2017-08-16,87925.0
2017-08-17,87325.0
2017-08-18,87200.0
2017-08-21,87200.0
2017-08-22,87200.0
2017-08-23,87200.0
2017-08-24,88325.0
2017-08-25,88325.0
2017-08-29,87075.0
2017-08-30,81700.0
2017-08-31,81525.0
2017-09-01,81425.0
2017-09-04,81425.0
2017-09-05,89000.0
2017-09-06,103175.0
2017-09-07,102950.0
2017-09-08,102900.0
2017-09-11,114000.0
2017-09-12,113800.0
2017-09-13,112600.0
2017-09-14,112600.0
2017-09-15,112600.0
2017-09-18,109675.0
2017-09-19,107075.0
2017-09-20,106775.0
2017-09-21,102350.0
2017-09-22,100825.0
2017-09-25,100625.0
2017-09-26,100225.0
2017-09-27,99950.0
2017-09-28,101025.0
2017-09-29,100750.0
2017-10-02,100775.0
2017-10-03,100075.0
2017-10-04,100500.0
2017-10-05,100500.0
2017-10-06,100500.0
2017-10-09,100500.0
2017-10-10,100500.0
2017-10-11,100500.0
2017-10-12,100500.0
2017-10-13,100300.0
2017-10-16,100300.0
2017-10-17,100600.0
2017-10-18,100600.0
2017-10-19,100600.0
2017-10-20,100600.0
2017-10-23,100600.0
2017-10-24,101200.0
2017-10-25,100350.0
2017-10-26,99450.0
2017-10-27,100750.0
2017-10-30,100750.0
2017-10-31,102150.0
2017-11-01,101800.0
2017-11-02,101675.0
2017-11-03,101675.0
2017-11-06,101700.0
2017-11-07,101600.0
2017-11-08,101600.0
2017-11-09,101600.0
2017-11-10,102100.0
2017-11-13,101975.0
2017-11-14,101050.0
2017-11-15,101050.0
2017-11-16,101200.0
2017-11-17,99925.0
2017-11-20,99875.0
2017-11-21,101000.0
2017-11-22,99150.0
2017-11-23,99150.0
2017-11-24,99650.0
2017-11-27,99100.0
2017-11-28,99600.0
2017-11-29,99600.0
2017-11-30,99500.0
2017-12-01,99500.0
2017-12-04,99500.0
2017-12-05,99775.0
2017-12-06,97000.0
2017-12-07,95550.0
2017-12-08,96025.0
2017-12-11,94650.0
2017-12-12,94775.0
2017-12-13,95175.0
2017-12-14,96375.0
2017-12-15,97650.0
2017-12-18,97050.0
2017-12-19,97350.0
2017-12-20,98400.0
2017-12-21,98950.0
2017-12-22,99125.0
2017-12-27,92000.0
2017-12-28,92550.0
2017-12-29,97850.0
2018-01-02,95350.0
2018-01-03,95350.0
2018-01-04,94950.0
2018-01-05,94850.0
2018-01-08,97100.0
2018-01-09,97600.0
2018-01-10,97875.0
2018-01-11,97275.0
2018-01-12,97275.0
2018-01-15,97225.0
2018-01-16,97225.0
2018-01-17,97225.0
2018-01-18,90000.0
2018-01-19,85000.0
2018-01-22,85000.0
2018-01-23,80000.0
2018-01-24,80000.0
2018-01-25,78800.0
2018-01-26,78800.0
2018-01-29,78750.0
2018-01-30,78750.0
2018-01-31,78750.0
2018-02-01,78500.0
2018-02-02,77525.0
2018-02-05,77525.0
2018-02-06,77525.0
2018-02-07,78200.0
2018-02-08,78200.0
2018-02-09,78200.0
2018-02-12,78200.0
2018-02-13,77850.0
2018-02-14,77725.0
2018-02-15,77725.0
2018-02-16,77725.0
2018-02-19,77625.0
2018-02-20,77950.0
2018-02-21,79000.0
2018-02-22,80500.0
2018-02-23,80425.0
2018-02-26,77275.0
2018-02-27,77575.0
2018-02-28,90500.0
2018-03-01,90500.0
2018-03-02,100250.0
2018-03-05,100250.0
2018-03-06,100250.0
2018-03-07,100150.0
2018-03-08,100150.0
2018-03-09,100025.0
2018-03-12,100025.0
2018-03-13,92025.0
2018-03-14,78175.0
2018-03-15,77125.0
2018-03-16,77200.0
2018-03-19,77200.0
2018-03-20,76950.0
2018-03-21,77675.0
2018-03-22,77675.0
2018-03-23,78250.0
2018-03-26,78250.0
2018-03-27,78250.0
2018-03-28,78250.0
2018-03-29,78250.0
2018-04-03,78250.0
2018-04-04,78250.0
2018-04-05,78425.0
2018-04-06,78675.0
2018-04-09,78675.0
2018-04-10,78675.0
2018-04-11,78675.0
2018-04-12,78925.0
2018-04-13,78675.0
2018-04-16,79475.0
2018-04-17,81925.0
2018-04-18,81925.0
2018-04-19,82300.0
2018-04-20,76875.0
2018-04-23,76875.0
2018-04-24,78025.0
2018-04-25,78000.0
2018-04-26,78000.0
2018-04-27,77950.0
2018-04-30,78900.0
2018-05-01,79050.0
2018-05-02,79050.0
2018-05-03,80025.0
2018-05-04,80025.0
2018-05-08,80925.0
2018-05-09,80925.0
2018-05-10,80900.0
2018-05-11,81125.0
2018-05-14,81050.0
2018-05-15,81050.0
2018-05-16,81250.0
2018-05-17,81475.0
2018-05-18,93325.0
2018-05-21,93325.0
2018-05-22,93325.0
2018-05-23,93250.0
2018-05-24,72000.0
2018-05-25,73000.0
2018-05-29,73450.0
2018-05-30,73750.0
2018-05-31,73875.0
2018-06-01,73875.0
2018-06-04,74850.0
2018-06-05,74850.0
2018-06-06,74850.0
2018-06-07,74675.0
2018-06-08,88775.0
2018-06-11,89150.0
2018-06-12,89150.0
2018-06-13,89150.0
2018-06-14,87000.0
2018-06-15,91475.0
2018-06-18,86050.0
2018-06-19,86350.0
2018-06-20,88075.0
2018-06-21,88075.0
2018-06-22,88075.0
2018-06-25,88075.0
2018-06-26,88375.0
2018-06-27,87125.0
2018-06-28,87125.0
2018-06-29,87125.0
2018-07-02,87325.0
2018-07-03,87325.0
2018-07-04,87325.0
2018-07-05,73575.0
2018-07-06,73575.0
2018-07-09,64700.0
2018-07-10,64675.0
2018-07-11,64675.0
2018-07-12,64575.0
2018-07-13,64875.0
2018-07-16,64775.0
2018-07-17,64275.0
2018-07-18,65350.0
2018-07-19,65350.0
2018-07-20,64800.0
2018-07-23,64850.0
2018-07-24,63900.0
2018-07-25,63900.0
2018-07-26,64200.0
2018-07-27,64700.0
2018-07-30,64500.0
2018-07-31,64500.0
2018-08-01,64100.0
2018-08-02,62125.0
2018-08-03,62125.0
2018-08-06,61675.0
2018-08-07,61675.0
2018-08-08,61675.0
2018-08-09,61050.0
2018-08-10,61050.0
2018-08-13,61050.0
2018-08-14,61450.0
2018-08-15,64750.0
2018-08-16,64150.0
2018-08-17,64150.0
2018-08-20,63850.0
2018-08-21,63675.0
2018-08-22,62775.0
2018-08-23,62775.0
2018-08-24,62200.0
2018-08-28,61475.0
2018-08-29,61175.0
2018-08-30,61675.0
2018-08-31,60100.0
2018-09-03,59050.0
2018-09-04,58550.0
2018-09-05,58550.0
2018-09-06,58850.0
2018-09-07,51375.0
2018-09-10,51425.0
2018-09-11,51425.0
2018-09-12,51225.0
2018-09-13,49175.0
2018-09-14,49050.0
2018-09-17,48675.0
2018-09-18,48275.0
2018-09-19,67125.0
2018-09-20,67125.0
2018-09-21,67125.0
2018-09-24,66975.0
2018-09-25,66075.0
2018-09-26,66075.0
2018-09-27,65425.0
2018-09-28,65425.0
2018-10-01,65300.0
2018-10-02,65250.0
2018-10-03,65250.0
2018-10-04,65700.0
2018-10-05,65675.0
2018-10-08,65675.0
2018-10-09,68075.0
2018-10-10,67850.0
2018-10-11,67900.0
2018-10-12,68050.0
2018-10-15,65500.0
2018-10-16,65050.0
2018-10-17,65350.0
2018-10-18,65250.0
2018-10-19,65125.0
2018-10-22,65125.0
2018-10-23,65125.0
2018-10-24,64650.0
2018-10-25,64650.0
2018-10-26,64550.0
2018-10-29,64550.0
2018-10-30,83625.0
2018-10-31,101450.0
2018-11-01,104275.0
2018-11-02,103850.0
2018-11-05,103700.0
2018-11-06,103300.0
2018-11-07,103300.0
2018-11-08,103300.0
2018-11-09,103200.0
2018-11-12,102450.0
2018-11-13,102450.0
2018-11-14,102000.0
2018-11-15,102000.0
2018-11-16,101150.0
2018-11-19,101050.0
2018-11-20,100825.0
2018-11-21,100725.0
2018-11-22,100725.0
2018-11-23,100725.0
2018-11-26,100725.0
2018-11-27,100725.0
2018-11-28,100025.0
2018-11-29,100025.0
2018-11-30,90100.0
2018-12-03,89900.0
2018-12-04,89950.0
2018-12-05,89025.0
2018-12-06,88900.0
2018-12-07,88825.0
2018-12-10,88825.0
2018-12-11,88825.0
2018-12-12,91625.0
2018-12-13,91600.0
2018-12-14,91600.0
2018-12-17,92225.0
2018-12-18,92600.0
2018-12-19,92600.0
2018-12-20,92575.0
2018-12-21,93700.0
2018-12-24,62550.0
2018-12-25,43875.0
2018-12-27,43875.0
2018-12-28,43875.0
2018-12-31,43400.0
2019-01-02,43400.0
2019-01-03,43400.0
2019-01-04,43400.0
2019-01-07,43275.0
2019-01-08,43150.0
2019-01-09,41125.0
2019-01-10,41575.0
2019-01-11,41425.0
2019-01-14,41425.0
2019-01-15,41425.0
2019-01-16,41275.0
2019-01-17,41700.0
2019-01-18,41700.0
2019-01-21,41200.0
2019-01-22,41200.0
2019-01-23,41200.0
2019-01-24,41100.0
2019-01-25,41300.0
2019-01-28,41075.0
2019-01-29,40875.0
2019-01-30,40775.0
2019-01-31,40775.0
2019-02-01,40775.0
2019-02-04,64875.0
2019-02-05,64875.0
2019-02-06,64875.0
2019-02-07,64875.0
2019-02-08,64875.0
2019-02-11,64750.0
2019-02-12,64700.0
2019-02-13,65275.0
2019-02-14,65075.0
2019-02-15,65025.0
2019-02-18,67025.0
2019-02-19,69750.0
2019-02-20,72575.0
2019-02-21,75225.0
2019-02-22,75225.0
2019-02-25,75225.0
2019-02-26,75625.0
2019-02-27,61125.0
2019-02-28,44150.0
2019-03-01,44150.0
2019-03-04,44150.0
2019-03-05,44100.0
2019-03-06,44675.0
2019-03-07,44675.0
2019-03-08,44575.0
2019-03-11,52400.0
2019-03-12,69550.0
2019-03-13,76150.0
2019-03-14,76150.0
2019-03-15,75750.0
2019-03-18,75750.0
2019-03-19,75900.0
2019-03-20,76325.0
2019-03-21,76325.0
2019-03-22,76150.0
2019-03-25,77275.0
2019-03-26,77575.0
2019-03-27,77575.0
2019-03-28,77425.0
2019-03-29,77400.0
2019-04-01,77350.0
2019-04-02,77225.0
2019-04-03,77225.0
2019-04-04,77025.0
2019-04-05,74875.0
2019-04-08,74875.0
2019-04-09,73875.0
2019-04-10,73625.0
2019-04-11,73525.0
2019-04-12,73600.0
2019-04-15,73600.0
2019-04-16,73600.0
2019-04-17,72850.0
2019-04-18,72650.0
2019-04-23,72650.0
2019-04-24,73250.0
2019-04-25,73250.0
2019-04-26,73250.0
2019-04-29,73225.0
2019-04-30,73225.0
2019-05-01,72925.0
2019-05-02,72925.0
2019-05-03,71700.0
2019-05-07,71700.0
2019-05-08,71500.0
2019-05-09,71500.0
2019-05-10,71200.0
2019-05-13,70450.0
2019-05-14,70375.0
2019-05-15,70700.0
2019-05-16,70400.0
2019-05-17,69000.0
2019-05-20,68600.0
2019-05-21,65950.0
2019-05-22,65500.0
2019-05-23,65300.0
2019-05-24,65300.0
2019-05-28,65000.0
2019-05-29,64925.0
2019-05-30,64500.0
2019-05-31,62075.0
2019-06-03,61875.0
2019-06-04,61825.0
2019-06-05,61050.0
2019-06-06,60950.0
2019-06-07,62800.0
2019-06-10,64925.0
2019-06-11,65150.0
2019-06-12,66400.0
2019-06-13,66400.0
2019-06-14,66150.0
2019-06-17,64200.0
2019-06-18,64200.0
2019-06-19,49175.0
2019-06-20,46675.0
2019-06-21,46675.0
2019-06-24,46375.0
2019-06-25,46000.0
2019-06-26,45850.0
2019-06-27,45650.0
2019-06-28,45650.0
2019-07-01,44650.0
2019-07-02,44600.0
2019-07-03,42850.0
2019-07-04,43050.0
2019-07-05,43050.0
2019-07-08,39650.0
2019-07-09,36650.0
2019-07-10,36650.0
2019-07-11,51025.0
2019-07-12,50900.0
2019-07-15,50700.0
2019-07-16,50275.0
2019-07-17,50100.0
2019-07-18,49325.0
2019-07-19,48425.0
2019-07-22,48425.0
2019-07-23,48325.0
2019-07-24,46225.0
2019-07-25,46225.0
2019-07-26,46225.0
2019-07-29,46675.0
2019-07-30,58925.0
2019-07-31,67825.0
2019-08-01,67825.0
2019-08-02,75350.0
2019-08-05,75300.0
2019-08-06,75300.0
2019-08-07,74675.0
2019-08-08,76625.0
2019-08-09,76450.0
2019-08-12,76450.0
2019-08-13,76250.0
2019-08-14,75950.0
2019-08-15,74950.0
2019-08-16,74950.0
2019-08-19,74950.0
2019-08-20,74950.0
2019-08-21,74850.0
2019-08-22,74275.0
2019-08-23,74275.0
2019-08-27,73875.0
2019-08-28,72875.0
2019-08-29,71775.0
2019-08-30,71775.0
2019-09-02,71675.0
2019-09-03,71675.0
2019-09-04,71675.0
2019-09-05,71675.0
2019-09-06,71175.0
2019-09-09,71000.0
2019-09-10,69950.0
2019-09-11,69950.0
2019-09-12,69925.0
2019-09-13,69825.0
2019-09-16,71375.0
2019-09-17,67375.0
2019-09-18,67375.0
2019-09-19,67375.0
2019-09-20,67125.0
2019-09-23,67100.0
2019-09-24,67200.0
2019-09-25,67200.0
2019-09-26,67500.0
2019-09-27,67375.0
2019-09-30,67375.0
2019-10-01,67375.0
2019-10-02,67375.0
2019-10-03,67375.0
2019-10-04,67175.0
2019-10-07,67175.0
2019-10-08,67175.0
2019-10-09,66625.0
2019-10-10,66600.0
2019-10-11,66600.0
2019-10-14,66600.0
2019-10-15,66800.0
2019-10-16,65750.0
2019-10-17,65700.0
2019-10-18,65650.0
2019-10-21,65650.0
2019-10-22,65950.0
2019-10-23,66250.0
2019-10-24,66250.0
2019-10-25,65850.0
2019-10-28,66150.0
2019-10-29,66075.0
2019-10-30,66375.0
2019-10-31,66125.0
2019-11-01,66125.0
2019-11-04,64025.0
2019-11-05,64025.0
2019-11-06,63775.0
2019-11-07,63775.0
2019-11-08,63725.0
2019-11-11,63525.0
2019-11-12,63575.0
2019-11-13,63575.0
2019-11-14,63550.0
2019-11-15,63550.0
2019-11-18,64075.0
2019-11-19,64375.0
2019-11-20,64675.0
2019-11-21,64675.0
2019-11-22,64475.0
2019-11-25,64475.0
2019-11-26,64775.0
2019-11-27,64775.0
2019-11-28,65000.0
2019-11-29,65000.0
2019-12-02,65000.0
2019-12-03,64850.0
2019-12-04,64800.0
2019-12-05,64800.0
2019-12-06,64800.0
2019-12-09,64700.0
2019-12-10,65000.0
2019-12-11,65000.0
2019-12-12,64575.0
2019-12-13,64575.0
2019-12-16,64350.0
2019-12-17,64050.0
2019-12-18,64050.0
2019-12-19,63950.0
2019-12-20,63950.0
2019-12-23,63875.0
2019-12-24,63875.0
2019-12-27,61200.0
2019-12-30,61475.0
2019-12-31,61425.0
2020-01-02,61425.0
2020-01-03,61425.0
2020-01-06,61850.0
2020-01-07,61850.0
2020-01-08,58625.0
2020-01-09,58625.0
2020-01-10,58600.0
2020-01-13,58600.0
2020-01-14,53600.0
2020-01-15,53600.0
2020-01-16,53550.0
2020-01-17,58550.0
2020-01-20,58550.0
2020-01-21,58550.0
2020-01-22,58550.0
2020-01-23,56100.0
2020-01-24,56100.0
2020-01-27,50925.0
2020-01-28,51525.0
2020-01-29,50850.0
2020-01-30,50850.0
2020-01-31,50850.0
2020-02-03,50850.0
2020-02-04,50850.0
2020-02-05,50750.0
2020-02-06,58500.0
2020-02-07,58725.0
2020-02-10,58725.0
2020-02-11,58725.0
2020-02-12,58725.0
2020-02-13,58725.0
2020-02-14,58725.0
2020-02-17,58675.0
2020-02-18,58500.0
2020-02-19,64225.0
2020-02-20,64225.0
2020-02-21,64475.0
2020-02-24,64475.0
2020-02-25,65325.0
2020-02-26,65475.0
2020-02-27,65475.0
2020-02-28,65725.0
2020-03-02,59700.0
2020-03-03,56600.0
2020-03-04,56975.0
2020-03-05,57325.0
2020-03-06,57125.0
2020-03-09,56675.0
2020-03-10,56825.0
2020-03-11,55650.0
2020-03-12,55950.0
2020-03-13,56125.0
2020-03-16,55775.0
2020-03-17,56225.0
2020-03-18,56250.0
2020-03-19,55775.0
2020-03-20,55925.0
2020-03-23,55800.0
2020-03-24,56400.0
2020-03-25,55925.0
2020-03-26,55700.0
2020-03-27,55450.0
2020-03-30,53450.0
2020-03-31,53250.0
2020-04-01,52675.0
2020-04-02,53450.0
2020-04-03,53675.0
2020-04-06,54175.0
2020-04-07,54175.0
2020-04-08,54175.0
2020-04-09,54300.0
2020-04-14,54625.0
2020-04-15,55475.0
2020-04-16,55250.0
2020-04-17,55500.0
2020-04-20,55500.0
2020-04-21,56675.0
2020-04-22,63000.0
2020-04-23,70025.0
2020-04-24,70175.0
2020-04-27,70400.0
2020-04-28,70600.0
2020-04-29,70600.0
2020-04-30,70325.0
2020-05-01,70575.0
2020-05-04,70575.0
2020-05-05,70850.0
2020-05-06,71025.0
2020-05-07,70825.0
2020-05-11,56900.0
2020-05-12,57275.0
2020-05-13,57850.0
2020-05-14,57850.0
2020-05-15,57850.0
2020-05-18,58125.0
2020-05-19,58825.0
2020-05-20,58625.0
2020-05-21,58625.0
2020-05-22,58925.0
2020-05-26,58925.0
2020-05-27,59175.0
2020-05-28,59175.0
2020-05-29,59150.0
2020-06-01,59150.0
2020-06-02,59150.0
2020-06-03,59150.0
2020-06-04,59150.0
2020-06-05,59150.0
2020-06-08,59150.0
2020-06-09,59100.0
2020-06-10,59100.0
2020-06-11,59100.0
2020-06-12,47650.0
2020-06-15,47650.0
2020-06-16,47650.0
2020-06-17,47650.0
2020-06-18,47650.0
2020-06-19,47650.0
2020-06-22,47600.0
2020-06-23,45450.0
2020-06-24,45225.0
2020-06-25,45625.0
2020-06-26,46175.0
2020-06-29,45975.0
2020-06-30,45975.0
2020-07-01,45975.0
2020-07-02,45975.0
2020-07-03,45650.0
2020-07-06,45650.0
2020-07-07,45650.0
2020-07-08,45650.0
2020-07-09,45575.0
2020-07-10,45550.0
2020-07-13,45550.0
2020-07-14,45550.0
2020-07-15,47375.0
2020-07-16,47375.0
2020-07-17,47375.0
2020-07-20,47375.0
2020-07-21,58575.0
2020-07-22,71500.0
2020-07-23,82075.0
2020-07-24,92050.0
2020-07-27,102175.0
2020-07-28,102175.0
2020-07-29,101725.0
2020-07-30,101725.0
2020-07-31,101675.0
2020-08-03,102400.0
2020-08-04,102400.0
2020-08-05,102400.0
2020-08-06,102400.0
2020-08-07,101225.0
2020-08-10,101225.0
2020-08-11,101225.0
2020-08-12,101225.0
2020-08-13,101750.0
2020-08-14,102625.0
2020-08-17,104275.0
2020-08-18,104825.0
2020-08-19,106725.0
2020-08-20,108200.0
2020-08-21,114375.0
2020-08-24,114375.0
2020-08-25,114375.0
2020-08-26,114375.0
2020-08-27,114275.0
2020-08-28,113350.0
2020-09-01,113350.0
2020-09-02,112625.0
2020-09-03,112625.0
2020-09-04,110800.0
2020-09-07,109525.0
2020-09-08,105675.0
2020-09-09,106600.0
2020-09-10,114850.0
2020-09-11,113850.0
2020-09-14,113850.0
2020-09-15,114100.0
2020-09-16,120975.0
2020-09-17,120975.0
2020-09-18,120750.0
2020-09-21,120050.0
2020-09-22,120050.0
2020-09-23,120050.0
2020-09-24,120050.0
2020-09-25,120050.0
2020-09-28,121750.0
2020-09-29,121750.0
2020-09-30,123975.0
2020-10-01,108900.0
2020-10-02,108375.0
2020-10-05,108375.0
2020-10-06,108375.0
2020-10-07,106250.0
2020-10-08,112725.0
2020-10-09,112625.0
2020-10-12,112625.0
2020-10-13,112625.0
2020-10-14,112625.0
2020-10-15,112125.0
2020-10-16,112125.0
2020-10-19,112125.0
2020-10-20,111775.0
2020-10-21,111775.0
2020-10-22,111750.0
2020-10-23,111750.0
2020-10-26,111700.0
2020-10-27,112200.0
2020-10-28,111875.0
