,LSPB
2008-11-28,41600.0
2008-12-01,41600.0
2008-12-02,41850.0
2008-12-03,42975.0
2008-12-04,42800.0
2008-12-05,43125.0
2008-12-08,43475.0
2008-12-09,43350.0
2008-12-10,43825.0
2008-12-11,44050.0
2008-12-12,43850.0
2008-12-15,43975.0
2008-12-16,44100.0
2008-12-17,43975.0
2008-12-18,43850.0
2008-12-19,44025.0
2008-12-22,44150.0
2008-12-23,44525.0
2008-12-24,44575.0
2008-12-29,44975.0
2008-12-30,45350.0
2008-12-31,45150.0
2009-01-02,45150.0
2009-01-05,45150.0
2009-01-06,44775.0
2009-01-07,44450.0
2009-01-08,44600.0
2009-01-09,45025.0
2009-01-12,45275.0
2009-01-13,45850.0
2009-01-14,46150.0
2009-01-15,45950.0
2009-01-16,45800.0
2009-01-19,45525.0
2009-01-20,49700.0
2009-01-21,49625.0
2009-01-22,49950.0
2009-01-23,50475.0
2009-01-26,50425.0
2009-01-27,52125.0
2009-01-28,52175.0
2009-01-29,52525.0
2009-01-30,52750.0
2009-02-02,53700.0
2009-02-03,54050.0
2009-02-04,54100.0
2009-02-05,55000.0
2009-02-06,55225.0
2009-02-09,55000.0
2009-02-10,54900.0
2009-02-11,54850.0
2009-02-12,55575.0
2009-02-13,56175.0
2009-02-16,56125.0
2009-02-17,55925.0
2009-02-18,55800.0
2009-02-19,55650.0
2009-02-20,56425.0
2009-02-23,56750.0
2009-02-24,57950.0
2009-02-25,58575.0
2009-02-26,59400.0
2009-02-27,60500.0
2009-03-02,60475.0
2009-03-03,60750.0
2009-03-04,59725.0
2009-03-05,59525.0
2009-03-06,60050.0
2009-03-09,60225.0
2009-03-10,59975.0
2009-03-11,59500.0
2009-03-12,59000.0
2009-03-13,58925.0
2009-03-16,59150.0
2009-03-17,59025.0
2009-03-18,60350.0
2009-03-19,60100.0
2009-03-20,60075.0
2009-03-23,58850.0
2009-03-24,58950.0
2009-03-25,60000.0
2009-03-26,60650.0
2009-03-27,60650.0
2009-03-30,61650.0
2009-03-31,62025.0
2009-04-01,61625.0
2009-04-02,61475.0
2009-04-03,61100.0
2009-04-06,61025.0
2009-04-07,60350.0
2009-04-08,60400.0
2009-04-09,60275.0
2009-04-14,60800.0
2009-04-15,60375.0
2009-04-16,60325.0
2009-04-17,60675.0
2009-04-20,61275.0
2009-04-21,63425.0
2009-04-22,63500.0
2009-04-23,63650.0
2009-04-24,71725.0
2009-04-27,71575.0
2009-04-28,71300.0
2009-04-29,71250.0
2009-04-30,71650.0
2009-05-01,72325.0
2009-05-05,72250.0
2009-05-06,73050.0
2009-05-07,73200.0
2009-05-08,73325.0
2009-05-11,73100.0
2009-05-12,73400.0
2009-05-13,73500.0
2009-05-14,73500.0
2009-05-15,73250.0
2009-05-18,73925.0
2009-05-19,74375.0
2009-05-20,74350.0
2009-05-21,74275.0
2009-05-22,74525.0
2009-05-26,75100.0
2009-05-27,75750.0
2009-05-28,76075.0
2009-05-29,77450.0
2009-06-01,78975.0
2009-06-02,80000.0
2009-06-03,80825.0
2009-06-04,81175.0
2009-06-05,81175.0
2009-06-08,81125.0
2009-06-09,81325.0
2009-06-10,81650.0
2009-06-11,81750.0
2009-06-12,82125.0
2009-06-15,82325.0
2009-06-16,83825.0
2009-06-17,84200.0
2009-06-18,84375.0
2009-06-19,85800.0
2009-06-22,86175.0
2009-06-23,86900.0
2009-06-24,87600.0
2009-06-25,88300.0
2009-06-26,88575.0
2009-06-29,89200.0
2009-06-30,89725.0
2009-07-01,91650.0
2009-07-02,92250.0
2009-07-03,92500.0
2009-07-06,92700.0
2009-07-07,92750.0
2009-07-08,92950.0
2009-07-09,93200.0
2009-07-10,93625.0
2009-07-13,93450.0
2009-07-14,93825.0
2009-07-15,93625.0
2009-07-16,94300.0
2009-07-17,94650.0
2009-07-20,94900.0
2009-07-21,95050.0
2009-07-22,94950.0
2009-07-23,95425.0
2009-07-24,95500.0
2009-07-27,95650.0
2009-07-28,98550.0
2009-07-29,101050.0
2009-07-30,104950.0
2009-07-31,107575.0
2009-08-03,107300.0
2009-08-04,110550.0
2009-08-05,112800.0
2009-08-06,114125.0
2009-08-07,114050.0
2009-08-10,114275.0
2009-08-11,114175.0
2009-08-12,114300.0
2009-08-13,114700.0
2009-08-14,115800.0
2009-08-17,116600.0
2009-08-18,116700.0
2009-08-19,117150.0
2009-08-20,117925.0
2009-08-21,118200.0
2009-08-24,118925.0
2009-08-25,119000.0
2009-08-26,119150.0
2009-08-27,120775.0
2009-08-28,120950.0
2009-09-01,121225.0
2009-09-02,121200.0
2009-09-03,121575.0
2009-09-04,121475.0
2009-09-07,121725.0
2009-09-08,121775.0
2009-09-09,122625.0
2009-09-10,122925.0
2009-09-11,123075.0
2009-09-14,122975.0
2009-09-15,122725.0
2009-09-16,123300.0
2009-09-17,124150.0
2009-09-18,124900.0
2009-09-21,124750.0
2009-09-22,125550.0
2009-09-23,125350.0
2009-09-24,125175.0
2009-09-25,125850.0
2009-09-28,126150.0
2009-09-29,126125.0
2009-09-30,126925.0
2009-10-01,127775.0
2009-10-02,127600.0
2009-10-05,127600.0
2009-10-06,127475.0
2009-10-07,127875.0
2009-10-08,127875.0
2009-10-09,128200.0
2009-10-12,128175.0
2009-10-13,128175.0
2009-10-14,128975.0
2009-10-15,128975.0
2009-10-16,129175.0
2009-10-19,129025.0
2009-10-20,129050.0
2009-10-21,129525.0
2009-10-22,129100.0
2009-10-23,130400.0
2009-10-26,130250.0
2009-10-27,130000.0
2009-10-28,129825.0
2009-10-29,129675.0
2009-10-30,129850.0
2009-11-02,129600.0
2009-11-03,129650.0
2009-11-04,130125.0
2009-11-05,130925.0
2009-11-06,130800.0
2009-11-09,131025.0
2009-11-10,131350.0
2009-11-11,131800.0
2009-11-12,132075.0
2009-11-13,132250.0
2009-11-16,132225.0
2009-11-17,132400.0
2009-11-18,133025.0
2009-11-19,134800.0
2009-11-20,135125.0
2009-11-23,135125.0
2009-11-24,135825.0
2009-11-25,136925.0
2009-11-26,137025.0
2009-11-27,137275.0
2009-11-30,137850.0
2009-12-01,138450.0
2009-12-02,138600.0
2009-12-03,139225.0
2009-12-04,139575.0
2009-12-07,140350.0
2009-12-08,140725.0
2009-12-09,140800.0
2009-12-10,140750.0
2009-12-11,140975.0
2009-12-14,140925.0
2009-12-15,140925.0
2009-12-16,141575.0
2009-12-17,141925.0
2009-12-18,142175.0
2009-12-21,142975.0
2009-12-22,143175.0
2009-12-23,144175.0
2009-12-24,144275.0
2009-12-29,145225.0
2009-12-30,146075.0
2009-12-31,146500.0
2010-01-04,146775.0
2010-01-05,147175.0
2010-01-06,147850.0
2010-01-07,149150.0
2010-01-08,149375.0
2010-01-11,150100.0
2010-01-12,150150.0
2010-01-13,150150.0
2010-01-14,150300.0
2010-01-15,150750.0
2010-01-18,151350.0
2010-01-19,151425.0
2010-01-20,152175.0
2010-01-21,153175.0
2010-01-22,153475.0
2010-01-25,153700.0
2010-01-26,154050.0
2010-01-27,155775.0
2010-01-28,156125.0
2010-01-29,157300.0
2010-02-01,157500.0
2010-02-02,157725.0
2010-02-03,157975.0
2010-02-04,158025.0
2010-02-05,158375.0
2010-02-08,157875.0
2010-02-09,157875.0
2010-02-10,157525.0
2010-02-11,158075.0
2010-02-12,159225.0
2010-02-15,159200.0
2010-02-16,159525.0
2010-02-17,160200.0
2010-02-18,160250.0
2010-02-19,160250.0
2010-02-22,160600.0
2010-02-23,160700.0
2010-02-24,161975.0
2010-02-25,163025.0
2010-02-26,165075.0
2010-03-01,167200.0
2010-03-02,167725.0
2010-03-03,167975.0
2010-03-04,168675.0
2010-03-05,169975.0
2010-03-08,170525.0
2010-03-09,170350.0
2010-03-10,170475.0
2010-03-11,170225.0
2010-03-12,170150.0
2010-03-15,170425.0
2010-03-16,170300.0
2010-03-17,170375.0
2010-03-18,170350.0
2010-03-19,171000.0
2010-03-22,171375.0
2010-03-23,171850.0
2010-03-24,171600.0
2010-03-25,172000.0
2010-03-26,172250.0
2010-03-29,174525.0
2010-03-30,175725.0
2010-03-31,175850.0
2010-04-01,176325.0
2010-04-02,175725.0
2010-04-05,175725.0
2010-04-06,175725.0
2010-04-07,175600.0
2010-04-08,175025.0
2010-04-09,174400.0
2010-04-12,173750.0
2010-04-13,173575.0
2010-04-14,180425.0
2010-04-15,180075.0
2010-04-16,180125.0
2010-04-19,179950.0
2010-04-20,179600.0
2010-04-21,179150.0
2010-04-22,179000.0
2010-04-23,179625.0
2010-04-26,179575.0
2010-04-27,179775.0
2010-04-28,180075.0
2010-04-29,180075.0
2010-04-30,180850.0
2010-05-04,182125.0
2010-05-05,182525.0
2010-05-06,182725.0
2010-05-07,182975.0
2010-05-10,182950.0
2010-05-11,184575.0
2010-05-12,184825.0
2010-05-13,185100.0
2010-05-14,185050.0
2010-05-17,185375.0
2010-05-18,186800.0
2010-05-19,186700.0
2010-05-20,186700.0
2010-05-21,186650.0
2010-05-24,186800.0
2010-05-25,190125.0
2010-05-26,189825.0
2010-05-27,190400.0
2010-05-28,190600.0
2010-06-01,192675.0
2010-06-02,192225.0
2010-06-03,192200.0
2010-06-04,191925.0
2010-06-07,192650.0
2010-06-08,192225.0
2010-06-09,192950.0
2010-06-10,192375.0
2010-06-11,192825.0
2010-06-14,193000.0
2010-06-15,192600.0
2010-06-16,191700.0
2010-06-17,190850.0
2010-06-18,189800.0
2010-06-21,189425.0
2010-06-22,188900.0
2010-06-23,188800.0
2010-06-24,189225.0
2010-06-25,188800.0
2010-06-28,189425.0
2010-06-29,189550.0
2010-06-30,189950.0
2010-07-01,190475.0
2010-07-02,189700.0
2010-07-05,189625.0
2010-07-06,189350.0
2010-07-07,189850.0
2010-07-08,189350.0
2010-07-09,189025.0
2010-07-12,189075.0
2010-07-13,188700.0
2010-07-14,188150.0
2010-07-15,187700.0
2010-07-16,186975.0
2010-07-19,186775.0
2010-07-20,185775.0
2010-07-21,184625.0
2010-07-22,184200.0
2010-07-23,183225.0
2010-07-26,182800.0
2010-07-27,183175.0
2010-07-28,183350.0
2010-07-29,183825.0
2010-07-30,184150.0
2010-08-02,183950.0
2010-08-03,184850.0
2010-08-04,184975.0
2010-08-05,187225.0
2010-08-06,187975.0
2010-08-09,189975.0
2010-08-10,189975.0
2010-08-11,190425.0
2010-08-12,190425.0
2010-08-13,190250.0
2010-08-16,189975.0
2010-08-17,192400.0
2010-08-18,192475.0
2010-08-19,192500.0
2010-08-20,192525.0
2010-08-23,192700.0
2010-08-24,192850.0
2010-08-25,192850.0
2010-08-26,192450.0
2010-08-27,192150.0
2010-08-31,191500.0
2010-09-01,191100.0
2010-09-02,191800.0
2010-09-03,191400.0
2010-09-06,191000.0
2010-09-07,191025.0
2010-09-08,190975.0
2010-09-09,191000.0
2010-09-10,191000.0
2010-09-13,190625.0
2010-09-14,190150.0
2010-09-15,189825.0
2010-09-16,192025.0
2010-09-17,191750.0
2010-09-20,191850.0
2010-09-21,191900.0
2010-09-22,191700.0
2010-09-23,191075.0
2010-09-24,190875.0
2010-09-27,190825.0
2010-09-28,191625.0
2010-09-29,191925.0
2010-09-30,191700.0
2010-10-01,194375.0
2010-10-04,197850.0
2010-10-05,197775.0
2010-10-06,199450.0
2010-10-07,199300.0
2010-10-08,198400.0
2010-10-11,198450.0
2010-10-12,198425.0
2010-10-13,198425.0
2010-10-14,197875.0
2010-10-15,197700.0
2010-10-18,197625.0
2010-10-19,198300.0
2010-10-20,198225.0
2010-10-21,198075.0
2010-10-22,197775.0
2010-10-25,197725.0
2010-10-26,198875.0
2010-10-27,198700.0
2010-10-28,199775.0
2010-10-29,199725.0
2010-11-01,199725.0
2010-11-02,202450.0
2010-11-03,202950.0
2010-11-04,202525.0
2010-11-05,203225.0
2010-11-08,202875.0
2010-11-09,203100.0
2010-11-10,203375.0
2010-11-11,202975.0
2010-11-12,202775.0
2010-11-15,205450.0
2010-11-16,205300.0
2010-11-17,204950.0
2010-11-18,204625.0
2010-11-19,204075.0
2010-11-22,203875.0
2010-11-23,203625.0
2010-11-24,203600.0
2010-11-25,203350.0
2010-11-26,203925.0
2010-11-29,204200.0
2010-11-30,204025.0
2010-12-01,203875.0
2010-12-02,203850.0
2010-12-03,203675.0
2010-12-06,203950.0
2010-12-07,203550.0
2010-12-08,203450.0
2010-12-09,205250.0
2010-12-10,204375.0
2010-12-13,203175.0
2010-12-14,203175.0
2010-12-15,207050.0
2010-12-16,207775.0
2010-12-17,207600.0
2010-12-20,207750.0
2010-12-21,207500.0
2010-12-22,207800.0
2010-12-23,207875.0
2010-12-24,207850.0
2010-12-29,207700.0
2010-12-30,206850.0
2010-12-31,208275.0
2011-01-04,208550.0
2011-01-05,209900.0
2011-01-06,209850.0
2011-01-07,209700.0
2011-01-10,210375.0
2011-01-11,211675.0
2011-01-12,211975.0
2011-01-13,211425.0
2011-01-14,210975.0
2011-01-17,214125.0
2011-01-18,243950.0
2011-01-19,261925.0
2011-01-20,264350.0
2011-01-21,264175.0
2011-01-24,266775.0
2011-01-25,271300.0
2011-01-26,275300.0
2011-01-27,276925.0
2011-01-28,279025.0
2011-01-31,279925.0
2011-02-01,282700.0
2011-02-02,284850.0
2011-02-03,288925.0
2011-02-04,289275.0
2011-02-07,289400.0
2011-02-08,291850.0
2011-02-09,292975.0
2011-02-10,294775.0
2011-02-11,295050.0
2011-02-14,295575.0
2011-02-15,297500.0
2011-02-16,297250.0
2011-02-17,297200.0
2011-02-18,296975.0
2011-02-21,296750.0
2011-02-22,295650.0
2011-02-23,294850.0
2011-02-24,294325.0
2011-02-25,294575.0
2011-02-28,294125.0
2011-03-01,293850.0
2011-03-02,293425.0
2011-03-03,292725.0
2011-03-04,291500.0
2011-03-07,290100.0
2011-03-08,289050.0
2011-03-09,289525.0
2011-03-10,289150.0
2011-03-11,288250.0
2011-03-14,288150.0
2011-03-15,288800.0
2011-03-16,289925.0
2011-03-17,289500.0
2011-03-18,288650.0
2011-03-21,287650.0
2011-03-22,287050.0
2011-03-23,286900.0
2011-03-24,285625.0
2011-03-25,283975.0
2011-03-28,283800.0
2011-03-29,283675.0
2011-03-30,282425.0
2011-03-31,281300.0
2011-04-01,281500.0
2011-04-04,281200.0
2011-04-05,279425.0
2011-04-06,278400.0
2011-04-07,278125.0
2011-04-08,277550.0
2011-04-11,276575.0
2011-04-12,275450.0
2011-04-13,280400.0
2011-04-14,283850.0
2011-04-15,287075.0
2011-04-18,291775.0
2011-04-19,298425.0
2011-04-20,301950.0
2011-04-21,304625.0
2011-04-26,304500.0
2011-04-27,307375.0
2011-04-28,308375.0
2011-05-03,310250.0
2011-05-04,311050.0
2011-05-05,311450.0
2011-05-06,311450.0
2011-05-09,312475.0
2011-05-10,313175.0
2011-05-11,313325.0
2011-05-12,315825.0
2011-05-13,316525.0
2011-05-16,316450.0
2011-05-17,316300.0
2011-05-18,316875.0
2011-05-19,316875.0
2011-05-20,317800.0
2011-05-23,318850.0
2011-05-24,319825.0
2011-05-25,320650.0
2011-05-26,320625.0
2011-05-27,322050.0
2011-05-31,322200.0
2011-06-01,323300.0
2011-06-02,323375.0
2011-06-03,323825.0
2011-06-06,323050.0
2011-06-07,323400.0
2011-06-08,323250.0
2011-06-09,323225.0
2011-06-10,322200.0
2011-06-13,321825.0
2011-06-14,321725.0
2011-06-15,323100.0
2011-06-16,322950.0
2011-06-17,322700.0
2011-06-20,322575.0
2011-06-21,321825.0
2011-06-22,321600.0
2011-06-23,321775.0
2011-06-24,321750.0
2011-06-27,322500.0
2011-06-28,322975.0
2011-06-29,322675.0
2011-06-30,320300.0
2011-07-01,318600.0
2011-07-04,316675.0
2011-07-05,314900.0
2011-07-06,311650.0
2011-07-07,309425.0
2011-07-08,308300.0
2011-07-11,306725.0
2011-07-12,308650.0
2011-07-13,307350.0
2011-07-14,306150.0
2011-07-15,307850.0
2011-07-18,307525.0
2011-07-19,309250.0
2011-07-20,310275.0
2011-07-21,310150.0
2011-07-22,310200.0
2011-07-25,310800.0
2011-07-26,311525.0
2011-07-27,311375.0
2011-07-28,311925.0
2011-07-29,311450.0
2011-08-01,310675.0
2011-08-02,310750.0
2011-08-03,309675.0
2011-08-04,309950.0
2011-08-05,309800.0
2011-08-08,310650.0
2011-08-09,310475.0
2011-08-10,309825.0
2011-08-11,309150.0
2011-08-12,308525.0
2011-08-15,308300.0
2011-08-16,319225.0
2011-08-17,318575.0
2011-08-18,318125.0
2011-08-19,318050.0
2011-08-22,316450.0
2011-08-23,315750.0
2011-08-24,315025.0
2011-08-25,314000.0
2011-08-26,317200.0
2011-08-30,317875.0
2011-08-31,317600.0
2011-09-01,318250.0
2011-09-02,321500.0
2011-09-05,321100.0
2011-09-06,321350.0
2011-09-07,321450.0
2011-09-08,321050.0
2011-09-09,320125.0
2011-09-12,319150.0
2011-09-13,323775.0
2011-09-14,323000.0
2011-09-15,322675.0
2011-09-16,327750.0
2011-09-19,330175.0
2011-09-20,345425.0
2011-09-21,374825.0
2011-09-22,374450.0
2011-09-23,374025.0
2011-09-26,373800.0
2011-09-27,374225.0
2011-09-28,373700.0
2011-09-29,373425.0
2011-09-30,373600.0
2011-10-03,374125.0
2011-10-04,374550.0
2011-10-05,379700.0
2011-10-06,380875.0
2011-10-07,380400.0
2011-10-10,382000.0
2011-10-11,385675.0
2011-10-12,386850.0
2011-10-13,388325.0
2011-10-14,388500.0
2011-10-17,388500.0
2011-10-18,387825.0
2011-10-19,388350.0
2011-10-20,387925.0
2011-10-21,387950.0
2011-10-24,388275.0
2011-10-25,388150.0
2011-10-26,388475.0
2011-10-27,388375.0
2011-10-28,387900.0
2011-10-31,387800.0
2011-11-01,387425.0
2011-11-02,386600.0
2011-11-03,385300.0
2011-11-04,384575.0
2011-11-07,383400.0
2011-11-08,382175.0
2011-11-09,380050.0
2011-11-10,378775.0
2011-11-11,376850.0
2011-11-14,374900.0
2011-11-15,375950.0
2011-11-16,380300.0
2011-11-17,375800.0
2011-11-18,374950.0
2011-11-21,373825.0
2011-11-22,372650.0
2011-11-23,371225.0
2011-11-24,369975.0
2011-11-25,372050.0
2011-11-28,371975.0
2011-11-29,371700.0
2011-11-30,369825.0
2011-12-01,369250.0
2011-12-02,366825.0
2011-12-05,366375.0
2011-12-06,365225.0
2011-12-07,364400.0
2011-12-08,363325.0
2011-12-09,361700.0
2011-12-12,360300.0
2011-12-13,358900.0
2011-12-14,360325.0
2011-12-15,359650.0
2011-12-16,358075.0
2011-12-19,362650.0
2011-12-20,361075.0
2011-12-21,358450.0
2011-12-22,357775.0
2011-12-23,356225.0
2011-12-28,356175.0
2011-12-29,353250.0
2011-12-30,353075.0
2012-01-03,351725.0
2012-01-04,353075.0
2012-01-05,351850.0
2012-01-06,349775.0
2012-01-09,350875.0
2012-01-10,353975.0
2012-01-11,353625.0
2012-01-12,352650.0
2012-01-13,352500.0
2012-01-16,352200.0
2012-01-17,351075.0
2012-01-18,349300.0
2012-01-19,348725.0
2012-01-20,347525.0
2012-01-23,346025.0
2012-01-24,345925.0
2012-01-25,345850.0
2012-01-26,344525.0
2012-01-27,343050.0
2012-01-30,345100.0
2012-01-31,363150.0
2012-02-01,366225.0
2012-02-02,370000.0
2012-02-03,375300.0
2012-02-06,374800.0
2012-02-07,376050.0
2012-02-08,376025.0
2012-02-09,382475.0
2012-02-10,382600.0
2012-02-13,381750.0
2012-02-14,383700.0
2012-02-15,383300.0
2012-02-16,382025.0
2012-02-17,379800.0
2012-02-20,377825.0
2012-02-21,375975.0
2012-02-22,374225.0
2012-02-23,371950.0
2012-02-24,370500.0
2012-02-27,368175.0
2012-02-28,365350.0
2012-02-29,370450.0
2012-03-01,369950.0
2012-03-02,366675.0
2012-03-05,364800.0
2012-03-06,363950.0
2012-03-07,363950.0
2012-03-08,363425.0
2012-03-09,363000.0
2012-03-12,363625.0
2012-03-13,365325.0
2012-03-14,365225.0
2012-03-15,365100.0
2012-03-16,366875.0
2012-03-19,368650.0
2012-03-20,370125.0
2012-03-21,369850.0
2012-03-22,373850.0
2012-03-23,372875.0
2012-03-26,376175.0
2012-03-27,377225.0
2012-03-28,376850.0
2012-03-29,376725.0
2012-03-30,376575.0
2012-04-02,376800.0
2012-04-03,376300.0
2012-04-04,374300.0
2012-04-05,374575.0
2012-04-10,373375.0
2012-04-11,374525.0
2012-04-12,373550.0
2012-04-13,372600.0
2012-04-16,371875.0
2012-04-17,371450.0
2012-04-18,371450.0
2012-04-19,370200.0
2012-04-20,369150.0
2012-04-23,368400.0
2012-04-24,367375.0
2012-04-25,366725.0
2012-04-26,365475.0
2012-04-27,363375.0
2012-04-30,361100.0
2012-05-01,359500.0
2012-05-02,361000.0
2012-05-03,360325.0
2012-05-04,358425.0
2012-05-08,356525.0
2012-05-09,353825.0
2012-05-10,352675.0
2012-05-11,352525.0
2012-05-14,352275.0
2012-05-15,359100.0
2012-05-16,359025.0
2012-05-17,358975.0
2012-05-18,357925.0
2012-05-21,358000.0
2012-05-22,357300.0
2012-05-23,353450.0
2012-05-24,352550.0
2012-05-25,349200.0
2012-05-28,352800.0
2012-05-29,350825.0
2012-05-30,349525.0
2012-05-31,349575.0
2012-06-01,348175.0
2012-06-06,346125.0
2012-06-07,345750.0
2012-06-08,345325.0
2012-06-11,344775.0
2012-06-12,345075.0
2012-06-13,344525.0
2012-06-14,344025.0
2012-06-15,344750.0
2012-06-18,344850.0
2012-06-19,345200.0
2012-06-20,347075.0
2012-06-21,347025.0
2012-06-22,351000.0
2012-06-25,351150.0
2012-06-26,350775.0
2012-06-27,351250.0
2012-06-28,350725.0
2012-06-29,350300.0
2012-07-02,349725.0
2012-07-03,349200.0
2012-07-04,349250.0
2012-07-05,348575.0
2012-07-06,348475.0
2012-07-09,347325.0
2012-07-10,346825.0
2012-07-11,346525.0
2012-07-12,345750.0
2012-07-13,344575.0
2012-07-16,342975.0
2012-07-17,343175.0
2012-07-18,341650.0
2012-07-19,339675.0
2012-07-20,338325.0
2012-07-23,336350.0
2012-07-24,334850.0
2012-07-25,332700.0
2012-07-26,330750.0
2012-07-27,328975.0
2012-07-30,327900.0
2012-07-31,326950.0
2012-08-01,326775.0
2012-08-02,328850.0
2012-08-03,327100.0
2012-08-06,326550.0
2012-08-07,326025.0
2012-08-08,324875.0
2012-08-09,323800.0
2012-08-10,325600.0
2012-08-13,323450.0
2012-08-14,322700.0
2012-08-15,321125.0
2012-08-16,320850.0
2012-08-17,319200.0
2012-08-20,317525.0
2012-08-21,317250.0
2012-08-22,316400.0
2012-08-23,315800.0
2012-08-24,315125.0
2012-08-28,314200.0
2012-08-29,312575.0
2012-08-30,311475.0
2012-08-31,310225.0
2012-09-03,307875.0
2012-09-04,305725.0
2012-09-05,304475.0
2012-09-06,304750.0
2012-09-07,303450.0
2012-09-10,303150.0
2012-09-11,300650.0
2012-09-12,298400.0
2012-09-13,295825.0
2012-09-14,293200.0
2012-09-17,290900.0
2012-09-18,288550.0
2012-09-19,285950.0
2012-09-20,283875.0
2012-09-21,283625.0
2012-09-24,281250.0
2012-09-25,277600.0
2012-09-26,274175.0
2012-09-27,270650.0
2012-09-28,267700.0
2012-10-01,265075.0
2012-10-02,261975.0
2012-10-03,259900.0
2012-10-04,257775.0
2012-10-05,254575.0
2012-10-08,251350.0
2012-10-09,247850.0
2012-10-10,265675.0
2012-10-11,281175.0
2012-10-12,296725.0
2012-10-15,301700.0
2012-10-16,300425.0
2012-10-17,297250.0
2012-10-18,295275.0
2012-10-19,293675.0
2012-10-22,300175.0
2012-10-23,312550.0
2012-10-24,310975.0
2012-10-25,309875.0
2012-10-26,310325.0
2012-10-29,326675.0
2012-10-30,324775.0
2012-10-31,324025.0
2012-11-01,322525.0
2012-11-02,320700.0
2012-11-05,319050.0
2012-11-06,318525.0
2012-11-07,317450.0
2012-11-08,314775.0
2012-11-09,334000.0
2012-11-12,331025.0
2012-11-13,327950.0
2012-11-14,326875.0
2012-11-15,323800.0
2012-11-16,332250.0
2012-11-19,339000.0
2012-11-20,336425.0
2012-11-21,361625.0
2012-11-22,361625.0
2012-11-23,361525.0
2012-11-26,361475.0
2012-11-27,361475.0
2012-11-28,361475.0
2012-11-29,362350.0
2012-11-30,362275.0
2012-12-03,362275.0
2012-12-04,362275.0
2012-12-05,361525.0
2012-12-06,359525.0
2012-12-07,356925.0
2012-12-10,354925.0
2012-12-11,352900.0
2012-12-12,350925.0
2012-12-13,348925.0
2012-12-14,346925.0
2012-12-17,342650.0
2012-12-18,338150.0
2012-12-19,335750.0
2012-12-20,333500.0
2012-12-21,330550.0
2012-12-24,329150.0
2012-12-27,327650.0
2012-12-28,323400.0
2012-12-31,320325.0
2013-01-02,317700.0
2013-01-03,314550.0
2013-01-04,312625.0
2013-01-07,309675.0
2013-01-08,308350.0
2013-01-09,306250.0
2013-01-10,304650.0
2013-01-11,303075.0
2013-01-14,301525.0
2013-01-15,299975.0
2013-01-16,298425.0
2013-01-17,295450.0
2013-01-18,296050.0
2013-01-21,294500.0
2013-01-22,294000.0
2013-01-23,293950.0
2013-01-24,293875.0
2013-01-25,293800.0
2013-01-28,293725.0
2013-01-29,292650.0
2013-01-30,292600.0
2013-01-31,290850.0
2013-02-01,290125.0
2013-02-04,290075.0
2013-02-05,290000.0
2013-02-06,289900.0
2013-02-07,287500.0
2013-02-08,288100.0
2013-02-11,288000.0
2013-02-12,287625.0
2013-02-13,287350.0
2013-02-14,287075.0
2013-02-15,287150.0
2013-02-18,288425.0
2013-02-19,288325.0
2013-02-20,288575.0
2013-02-21,288500.0
2013-02-22,288025.0
2013-02-25,287925.0
2013-02-26,288100.0
2013-02-27,287950.0
2013-02-28,287275.0
2013-03-01,287225.0
2013-03-04,287175.0
2013-03-05,287100.0
2013-03-06,287700.0
2013-03-07,286150.0
2013-03-08,285050.0
2013-03-11,284900.0
2013-03-12,283300.0
2013-03-13,281400.0
2013-03-14,279000.0
2013-03-15,277500.0
2013-03-18,275500.0
2013-03-19,274400.0
2013-03-20,271475.0
2013-03-21,269975.0
2013-03-22,268475.0
2013-03-25,266975.0
2013-03-26,265975.0
2013-03-27,264475.0
2013-03-28,262725.0
2013-04-02,262025.0
2013-04-03,261425.0
2013-04-04,260900.0
2013-04-05,260400.0
2013-04-08,260550.0
2013-04-09,260400.0
2013-04-10,260250.0
2013-04-11,260175.0
2013-04-12,259375.0
2013-04-15,259025.0
2013-04-16,259675.0
2013-04-17,259475.0
2013-04-18,259775.0
2013-04-19,259850.0
2013-04-22,259850.0
2013-04-23,258825.0
2013-04-24,258800.0
2013-04-25,258450.0
2013-04-26,257775.0
2013-04-29,256700.0
2013-04-30,255175.0
2013-05-01,254325.0
2013-05-02,253925.0
2013-05-03,252200.0
2013-05-07,251075.0
2013-05-08,248200.0
2013-05-09,247100.0
2013-05-10,245425.0
2013-05-13,243775.0
2013-05-14,245650.0
2013-05-15,244525.0
2013-05-16,243250.0
2013-05-17,240875.0
2013-05-20,239375.0
2013-05-21,237925.0
2013-05-22,236275.0
2013-05-23,234525.0
2013-05-24,232550.0
2013-05-28,230725.0
2013-05-29,225150.0
2013-05-30,222225.0
2013-05-31,219475.0
2013-06-03,217000.0
2013-06-04,213550.0
2013-06-05,210400.0
2013-06-06,207750.0
2013-06-07,205225.0
2013-06-10,207350.0
2013-06-11,202550.0
2013-06-12,200325.0
2013-06-13,199975.0
2013-06-14,197350.0
2013-06-17,192600.0
2013-06-18,189050.0
2013-06-19,204625.0
2013-06-20,203125.0
2013-06-21,199025.0
2013-06-24,195875.0
2013-06-25,194200.0
2013-06-26,194600.0
2013-06-27,198000.0
2013-06-28,198300.0
2013-07-01,198200.0
2013-07-02,198050.0
2013-07-03,197750.0
2013-07-04,197575.0
2013-07-05,197325.0
2013-07-08,196175.0
2013-07-09,195975.0
2013-07-10,194875.0
2013-07-11,194375.0
