,LSZS
2011-05-17,834950.0
2011-05-18,852575.0
2011-05-19,852125.0
2011-05-20,851850.0
2011-05-23,851225.0
2011-05-24,852350.0
2011-05-25,855075.0
2011-05-26,854750.0
2011-05-27,854700.0
2011-05-31,854550.0
2011-06-01,854300.0
2011-06-02,854200.0
2011-06-03,854025.0
2011-06-06,866875.0
2011-06-07,866850.0
2011-06-08,866625.0
2011-06-09,866225.0
2011-06-10,865825.0
2011-06-13,865475.0
2011-06-14,865350.0
2011-06-15,868825.0
2011-06-16,868525.0
2011-06-17,868250.0
2011-06-20,868075.0
2011-06-21,867750.0
2011-06-22,867500.0
2011-06-23,868125.0
2011-06-24,867225.0
2011-06-27,866750.0
2011-06-28,866050.0
2011-06-29,864400.0
2011-06-30,863475.0
2011-07-01,860750.0
2011-07-04,860375.0
2011-07-05,859750.0
2011-07-06,855850.0
2011-07-07,871050.0
2011-07-08,879725.0
2011-07-11,894825.0
2011-07-12,893925.0
2011-07-13,894225.0
2011-07-14,893975.0
2011-07-15,891350.0
2011-07-18,887300.0
2011-07-19,883900.0
2011-07-20,880075.0
2011-07-21,891875.0
2011-07-22,889375.0
2011-07-25,888100.0
2011-07-26,887875.0
2011-07-27,890225.0
2011-07-28,890050.0
2011-07-29,889550.0
2011-08-01,889325.0
2011-08-02,889300.0
2011-08-03,889800.0
2011-08-04,889525.0
2011-08-05,887475.0
2011-08-08,885000.0
2011-08-09,883850.0
2011-08-10,882425.0
2011-08-11,881525.0
2011-08-12,879150.0
2011-08-15,877875.0
2011-08-16,876175.0
2011-08-17,874475.0
2011-08-18,872675.0
2011-08-19,873200.0
2011-08-22,871350.0
2011-08-23,869325.0
2011-08-24,866300.0
2011-08-25,863450.0
2011-08-26,861400.0
2011-08-30,858675.0
2011-08-31,855550.0
2011-09-01,855850.0
2011-09-02,854125.0
2011-09-05,851675.0
2011-09-06,848775.0
2011-09-07,847825.0
2011-09-08,844850.0
2011-09-09,844875.0
2011-09-12,841900.0
2011-09-13,840200.0
2011-09-14,838750.0
2011-09-15,837300.0
2011-09-16,837825.0
2011-09-19,836350.0
2011-09-20,834875.0
2011-09-21,833350.0
2011-09-22,831250.0
2011-09-23,830975.0
2011-09-26,828500.0
2011-09-27,826900.0
2011-09-28,827325.0
2011-09-29,824125.0
2011-09-30,821325.0
2011-10-03,818825.0
2011-10-04,815700.0
2011-10-05,814525.0
2011-10-06,810725.0
2011-10-07,807925.0
2011-10-10,806475.0
2011-10-11,803700.0
2011-10-12,801550.0
2011-10-13,798875.0
2011-10-14,798425.0
2011-10-17,796725.0
2011-10-18,794550.0
2011-10-19,794675.0
2011-10-20,792650.0
2011-10-21,790100.0
2011-10-24,788025.0
2011-10-25,787725.0
2011-10-26,785500.0
2011-10-27,784875.0
2011-10-28,783350.0
2011-10-31,780875.0
2011-11-01,777275.0
2011-11-02,773175.0
2011-11-03,769350.0
2011-11-04,765000.0
2011-11-07,763075.0
2011-11-08,761850.0
2011-11-09,758300.0
2011-11-10,756925.0
2011-11-11,752725.0
2011-11-14,753900.0
2011-11-15,754425.0
2011-11-16,755825.0
2011-11-17,751825.0
2011-11-18,749000.0
2011-11-21,747400.0
2011-11-22,745975.0
2011-11-23,744700.0
2011-11-24,742900.0
2011-11-25,741600.0
2011-11-28,741925.0
2011-11-29,741425.0
2011-11-30,739850.0
2011-12-01,741350.0
2011-12-02,737250.0
2011-12-05,738075.0
2011-12-06,736150.0
2011-12-07,737975.0
2011-12-08,758200.0
2011-12-09,757350.0
2011-12-12,759900.0
2011-12-13,758600.0
2011-12-14,758800.0
2011-12-15,757900.0
2011-12-16,758900.0
2011-12-19,765625.0
2011-12-20,809325.0
2011-12-21,811550.0
2011-12-22,826825.0
2011-12-23,826300.0
2011-12-28,825275.0
2011-12-29,823525.0
2011-12-30,821700.0
2012-01-03,820300.0
2012-01-04,820750.0
2012-01-05,820900.0
2012-01-06,820075.0
2012-01-09,819200.0
2012-01-10,820275.0
2012-01-11,819450.0
2012-01-12,818500.0
2012-01-13,817500.0
2012-01-16,816725.0
2012-01-17,834700.0
2012-01-18,839450.0
2012-01-19,840500.0
2012-01-20,843325.0
2012-01-23,848075.0
2012-01-24,847950.0
2012-01-25,849175.0
2012-01-26,848500.0
2012-01-27,848350.0
2012-01-30,847075.0
2012-01-31,844300.0
2012-02-01,842500.0
2012-02-02,841050.0
2012-02-03,839700.0
2012-02-06,838700.0
2012-02-07,841550.0
2012-02-08,839825.0
2012-02-09,838450.0
2012-02-10,836250.0
2012-02-13,835050.0
2012-02-14,848050.0
2012-02-15,846925.0
2012-02-16,850300.0
2012-02-17,850250.0
2012-02-20,850575.0
2012-02-21,851050.0
2012-02-22,851050.0
2012-02-23,865350.0
2012-02-24,867825.0
2012-02-27,867725.0
2012-02-28,867650.0
2012-02-29,867550.0
2012-03-01,867425.0
2012-03-02,867425.0
2012-03-05,867375.0
2012-03-06,867125.0
2012-03-07,866925.0
2012-03-08,866900.0
2012-03-09,866850.0
2012-03-12,866700.0
2012-03-13,866625.0
2012-03-14,866175.0
2012-03-15,867700.0
2012-03-16,872400.0
2012-03-19,872425.0
2012-03-20,878100.0
2012-03-21,887600.0
2012-03-22,890475.0
2012-03-23,889975.0
2012-03-26,889325.0
2012-03-27,888825.0
2012-03-28,898675.0
2012-03-29,898100.0
2012-03-30,897375.0
2012-04-02,896825.0
2012-04-03,896150.0
2012-04-04,895700.0
2012-04-05,895150.0
2012-04-10,899825.0
2012-04-11,900750.0
2012-04-12,900325.0
2012-04-13,902675.0
2012-04-16,901900.0
2012-04-17,912150.0
2012-04-18,912450.0
2012-04-19,911825.0
2012-04-20,910900.0
2012-04-23,910850.0
2012-04-24,910825.0
2012-04-25,910775.0
2012-04-26,910675.0
2012-04-27,910575.0
2012-04-30,913650.0
2012-05-01,926550.0
2012-05-02,928875.0
2012-05-03,927075.0
2012-05-04,925550.0
2012-05-08,933600.0
2012-05-09,936650.0
2012-05-10,935075.0
2012-05-11,933325.0
2012-05-14,930925.0
2012-05-15,932150.0
2012-05-16,942075.0
2012-05-17,940250.0
2012-05-18,944025.0
2012-05-21,946075.0
2012-05-22,944825.0
2012-05-23,943325.0
2012-05-24,940975.0
2012-05-25,939225.0
2012-05-28,939050.0
2012-05-29,937675.0
2012-05-30,936725.0
2012-05-31,940775.0
2012-06-01,939250.0
2012-06-06,941850.0
2012-06-07,942025.0
2012-06-08,952050.0
2012-06-11,949625.0
2012-06-12,947175.0
2012-06-13,944650.0
2012-06-14,941950.0
2012-06-15,948775.0
2012-06-18,959950.0
2012-06-19,978925.0
2012-06-20,990525.0
2012-06-21,991850.0
2012-06-22,993025.0
2012-06-25,992850.0
2012-06-26,993900.0
2012-06-27,995425.0
2012-06-28,993525.0
2012-06-29,992025.0
2012-07-02,994675.0
2012-07-03,993050.0
2012-07-04,991600.0
2012-07-05,993375.0
2012-07-06,990850.0
2012-07-09,988150.0
2012-07-10,985650.0
2012-07-11,983075.0
2012-07-12,981000.0
2012-07-13,976775.0
2012-07-16,988150.0
2012-07-17,996725.0
2012-07-18,1014575.0
2012-07-19,1012375.0
2012-07-20,1015075.0
2012-07-23,1011200.0
2012-07-24,1007300.0
2012-07-25,1008850.0
2012-07-26,1006475.0
2012-07-27,1005200.0
2012-07-30,1002450.0
2012-07-31,999750.0
2012-08-01,997125.0
2012-08-02,994675.0
2012-08-03,992300.0
2012-08-06,989875.0
2012-08-07,988625.0
2012-08-08,986125.0
2012-08-09,977950.0
2012-08-10,973700.0
2012-08-13,970400.0
2012-08-14,966025.0
2012-08-15,984750.0
2012-08-16,981625.0
2012-08-17,978475.0
2012-08-20,975800.0
2012-08-21,973725.0
2012-08-22,971900.0
2012-08-23,968925.0
2012-08-24,965375.0
2012-08-28,961425.0
2012-08-29,955225.0
2012-08-30,953650.0
2012-08-31,951100.0
2012-09-03,951075.0
2012-09-04,949550.0
2012-09-05,948050.0
2012-09-06,945250.0
2012-09-07,942200.0
2012-09-10,938275.0
2012-09-11,933100.0
2012-09-12,930050.0
2012-09-13,927150.0
2012-09-14,924200.0
2012-09-17,921150.0
2012-09-18,919900.0
2012-09-19,920325.0
2012-09-20,980050.0
2012-09-21,976900.0
2012-09-24,977425.0
2012-09-25,976125.0
2012-09-26,974475.0
2012-09-27,983300.0
2012-09-28,991375.0
2012-10-01,989500.0
2012-10-02,995625.0
2012-10-03,997200.0
2012-10-04,995550.0
2012-10-05,994275.0
2012-10-08,996225.0
2012-10-09,1001500.0
2012-10-10,1009575.0
2012-10-11,1008250.0
2012-10-12,1011975.0
2012-10-15,1036625.0
2012-10-16,1061175.0
2012-10-17,1059650.0
2012-10-18,1116625.0
2012-10-19,1116075.0
2012-10-22,1114425.0
2012-10-23,1112850.0
2012-10-24,1109975.0
2012-10-25,1145925.0
2012-10-26,1142900.0
2012-10-29,1174325.0
2012-10-30,1171275.0
2012-10-31,1170100.0
2012-11-01,1169875.0
2012-11-02,1170025.0
2012-11-05,1169300.0
2012-11-06,1168375.0
2012-11-07,1166650.0
2012-11-08,1163075.0
2012-11-09,1161000.0
2012-11-12,1158350.0
2012-11-13,1155350.0
2012-11-14,1154700.0
2012-11-15,1151875.0
2012-11-16,1160975.0
2012-11-19,1176675.0
2012-11-20,1177075.0
2012-11-21,1174250.0
2012-11-22,1200825.0
2012-11-23,1200550.0
2012-11-26,1199050.0
2012-11-27,1197325.0
2012-11-28,1200450.0
2012-11-29,1198100.0
2012-11-30,1199175.0
2012-12-03,1233575.0
2012-12-04,1232450.0
2012-12-05,1230500.0
2012-12-06,1235975.0
2012-12-07,1233825.0
2012-12-10,1231125.0
2012-12-11,1228900.0
2012-12-12,1225700.0
2012-12-13,1229650.0
2012-12-14,1227350.0
2012-12-17,1225700.0
2012-12-18,1228700.0
2012-12-19,1227175.0
2012-12-20,1225650.0
2012-12-21,1227275.0
2012-12-24,1224625.0
2012-12-27,1224575.0
2012-12-28,1223500.0
2012-12-31,1220750.0
2013-01-02,1220725.0
2013-01-03,1218050.0
2013-01-04,1215325.0
2013-01-07,1212575.0
2013-01-08,1209800.0
2013-01-09,1217800.0
2013-01-10,1215275.0
2013-01-11,1215650.0
2013-01-14,1215875.0
2013-01-15,1221950.0
2013-01-16,1226775.0
2013-01-17,1224200.0
2013-01-18,1225500.0
2013-01-21,1222850.0
2013-01-22,1219200.0
2013-01-23,1218775.0
2013-01-24,1213700.0
2013-01-25,1211100.0
2013-01-28,1207600.0
2013-01-29,1210650.0
2013-01-30,1211325.0
2013-01-31,1208725.0
2013-02-01,1205275.0
2013-02-04,1202050.0
2013-02-05,1199675.0
2013-02-06,1197075.0
2013-02-07,1196025.0
2013-02-08,1193200.0
2013-02-11,1190600.0
2013-02-12,1188100.0
2013-02-13,1188100.0
2013-02-14,1188100.0
2013-02-15,1193550.0
2013-02-18,1191050.0
2013-02-19,1191050.0
2013-02-20,1193250.0
2013-02-21,1189650.0
2013-02-22,1185150.0
2013-02-25,1180650.0
2013-02-26,1176125.0
2013-02-27,1194250.0
2013-02-28,1195400.0
2013-03-01,1200050.0
2013-03-04,1198300.0
2013-03-05,1193750.0
2013-03-06,1200800.0
2013-03-07,1198025.0
2013-03-08,1195550.0
2013-03-11,1207675.0
2013-03-12,1209550.0
2013-03-13,1208425.0
2013-03-14,1206725.0
2013-03-15,1204550.0
2013-03-18,1205125.0
2013-03-19,1202900.0
2013-03-20,1199725.0
2013-03-21,1195825.0
2013-03-22,1193825.0
2013-03-25,1189150.0
2013-03-26,1184700.0
2013-03-27,1182700.0
2013-03-28,1175525.0
2013-04-02,1171100.0
2013-04-03,1162025.0
2013-04-04,1156725.0
2013-04-05,1154500.0
2013-04-08,1148950.0
2013-04-09,1141825.0
2013-04-10,1133650.0
2013-04-11,1134825.0
2013-04-12,1136050.0
2013-04-15,1131475.0
2013-04-16,1127175.0
2013-04-17,1121050.0
2013-04-18,1116550.0
2013-04-19,1110650.0
2013-04-22,1104775.0
2013-04-23,1098600.0
2013-04-24,1092550.0
2013-04-25,1086550.0
2013-04-26,1080475.0
2013-04-29,1074875.0
2013-04-30,1068475.0
2013-05-01,1062175.0
2013-05-02,1060000.0
2013-05-03,1056400.0
2013-05-07,1052725.0
2013-05-08,1049500.0
2013-05-09,1044300.0
2013-05-10,1043425.0
2013-05-13,1038200.0
2013-05-14,1033375.0
2013-05-15,1120900.0
2013-05-16,1115975.0
2013-05-17,1113875.0
2013-05-20,1114175.0
2013-05-21,1111275.0
2013-05-22,1107200.0
2013-05-23,1103225.0
2013-05-24,1099850.0
2013-05-28,1095600.0
2013-05-29,1095350.0
2013-05-30,1090050.0
2013-05-31,1086825.0
2013-06-03,1086350.0
2013-06-04,1082325.0
2013-06-05,1077050.0
2013-06-06,1082050.0
2013-06-07,1110150.0
2013-06-10,1106325.0
2013-06-11,1100450.0
2013-06-12,1096250.0
2013-06-13,1091625.0
2013-06-14,1087500.0
2013-06-17,1083775.0
2013-06-18,1081575.0
2013-06-19,1078025.0
2013-06-20,1074525.0
2013-06-21,1071425.0
2013-06-24,1065850.0
2013-06-25,1068400.0
2013-06-26,1062950.0
2013-06-27,1057700.0
2013-06-28,1061475.0
2013-07-01,1056075.0
2013-07-02,1050400.0
2013-07-03,1043700.0
2013-07-04,1038450.0
2013-07-05,1035350.0
2013-07-08,1030325.0
2013-07-09,1025050.0
2013-07-10,1020150.0
2013-07-11,1014225.0
2013-07-12,1008500.0
2013-07-15,1002650.0
2013-07-16,1001325.0
2013-07-17,1077225.0
2013-07-18,1075625.0
2013-07-19,1071625.0
2013-07-22,1067625.0
2013-07-23,1063825.0
2013-07-24,1059650.0
2013-07-25,1055300.0
2013-07-26,1051025.0
2013-07-29,1055125.0
2013-07-30,1053575.0
2013-07-31,1049475.0
2013-08-01,1045400.0
2013-08-02,1041400.0
2013-08-05,1058400.0
2013-08-06,1055300.0
2013-08-07,1052075.0
2013-08-08,1048950.0
2013-08-09,1047875.0
2013-08-12,1048800.0
2013-08-13,1045125.0
2013-08-14,1042525.0
2013-08-15,1039875.0
2013-08-16,1037275.0
2013-08-19,1034700.0
2013-08-20,1032175.0
2013-08-21,1028625.0
2013-08-22,1026100.0
2013-08-23,1023575.0
2013-08-27,1024850.0
2013-08-28,1014825.0
2013-08-29,1010400.0
2013-08-30,1005325.0
2013-09-02,1000200.0
2013-09-03,997600.0
2013-09-04,992600.0
2013-09-05,988350.0
2013-09-06,984475.0
2013-09-09,985375.0
2013-09-10,985525.0
2013-09-11,985350.0
2013-09-12,985575.0
2013-09-13,983075.0
2013-09-16,980100.0
2013-09-17,977100.0
2013-09-18,981000.0
2013-09-19,981475.0
2013-09-20,978850.0
2013-09-23,977100.0
2013-09-24,974100.0
2013-09-25,975100.0
2013-09-26,972100.0
2013-09-27,969050.0
2013-09-30,966425.0
2013-10-01,1024025.0
2013-10-02,1019475.0
2013-10-03,1014675.0
2013-10-04,1013025.0
2013-10-07,1009075.0
2013-10-08,1006000.0
2013-10-09,1002725.0
2013-10-10,997900.0
2013-10-11,993450.0
2013-10-14,990225.0
2013-10-15,986900.0
2013-10-16,1060475.0
2013-10-17,1065850.0
2013-10-18,1061025.0
2013-10-21,1055775.0
2013-10-22,1050750.0
2013-10-23,1045700.0
2013-10-24,1043000.0
2013-10-25,1040475.0
2013-10-28,1037775.0
2013-10-29,1035575.0
2013-10-30,1035650.0
2013-10-31,1030125.0
2013-11-01,1027375.0
2013-11-04,1026650.0
2013-11-05,1023225.0
2013-11-06,1020675.0
2013-11-07,1017975.0
2013-11-08,1015425.0
2013-11-11,1012575.0
2013-11-12,1011325.0
2013-11-13,1007700.0
2013-11-14,1002725.0
2013-11-15,998200.0
2013-11-18,996550.0
2013-11-19,991600.0
2013-11-20,987050.0
2013-11-21,982475.0
2013-11-22,977900.0
2013-11-25,973350.0
2013-11-26,971350.0
2013-11-27,968975.0
2013-11-28,964450.0
2013-11-29,962250.0
2013-12-02,960250.0
2013-12-03,955575.0
2013-12-04,951000.0
2013-12-05,946425.0
2013-12-06,941850.0
2013-12-09,937150.0
2013-12-10,932425.0
2013-12-11,927750.0
2013-12-12,923125.0
2013-12-13,918475.0
2013-12-16,913925.0
2013-12-17,909400.0
2013-12-18,904925.0
2013-12-19,900100.0
2013-12-20,894825.0
2013-12-23,890625.0
2013-12-24,885600.0
2013-12-27,894425.0
2013-12-30,888600.0
2013-12-31,933475.0
2014-01-02,931175.0
2014-01-03,927225.0
2014-01-06,922850.0
2014-01-07,918325.0
2014-01-08,914225.0
2014-01-09,910025.0
2014-01-10,905575.0
2014-01-13,901300.0
2014-01-14,896725.0
2014-01-15,892300.0
2014-01-16,888050.0
2014-01-17,883950.0
2014-01-20,879750.0
2014-01-21,876650.0
2014-01-22,875150.0
2014-01-23,870925.0
2014-01-24,873825.0
2014-01-27,869075.0
2014-01-28,864275.0
2014-01-29,859675.0
2014-01-30,856450.0
2014-01-31,854450.0
2014-02-03,850100.0
2014-02-04,845425.0
2014-02-05,839175.0
2014-02-06,833725.0
2014-02-07,828575.0
2014-02-10,823125.0
2014-02-11,817725.0
2014-02-12,812600.0
2014-02-13,807525.0
2014-02-14,803375.0
2014-02-17,799800.0
2014-02-18,798575.0
2014-02-19,795050.0
2014-02-20,788875.0
2014-02-21,783900.0
2014-02-24,779050.0
2014-02-25,774250.0
2014-02-26,769300.0
2014-02-27,765850.0
2014-02-28,761725.0
2014-03-03,757950.0
2014-03-04,753700.0
2014-03-05,751975.0
2014-03-06,760125.0
2014-03-07,776000.0
2014-03-10,792375.0
2014-03-11,798825.0
2014-03-12,800150.0
2014-03-13,796700.0
2014-03-14,797900.0
2014-03-17,794400.0
2014-03-18,790925.0
2014-03-19,788900.0
2014-03-20,785350.0
2014-03-21,780075.0
2014-03-24,776400.0
2014-03-25,772450.0
2014-03-26,774000.0
2014-03-27,775825.0
2014-03-28,777575.0
2014-03-31,779600.0
2014-04-01,833575.0
2014-04-02,839075.0
2014-04-03,834700.0
2014-04-04,831700.0
2014-04-07,827375.0
2014-04-08,824325.0
2014-04-09,821050.0
2014-04-10,817900.0
2014-04-11,814525.0
2014-04-14,811225.0
2014-04-15,807975.0
2014-04-16,804650.0
2014-04-17,801500.0
2014-04-22,798400.0
2014-04-23,792025.0
2014-04-24,789575.0
2014-04-25,786475.0
2014-04-28,783550.0
2014-04-29,780350.0
2014-04-30,777000.0
2014-05-01,771475.0
2014-05-02,767800.0
2014-05-06,766250.0
2014-05-07,763750.0
2014-05-08,762500.0
2014-05-09,761175.0
2014-05-12,760125.0
2014-05-13,757975.0
2014-05-14,755325.0
2014-05-15,753975.0
2014-05-16,751650.0
2014-05-19,750475.0
2014-05-20,743450.0
2014-05-21,739650.0
2014-05-22,734350.0
2014-05-23,728425.0
2014-05-27,724925.0
2014-05-28,720675.0
2014-05-29,719600.0
2014-05-30,711900.0
2014-06-02,708425.0
2014-06-03,707075.0
2014-06-04,703425.0
2014-06-05,700375.0
2014-06-06,701825.0
2014-06-09,698225.0
2014-06-10,695750.0
2014-06-11,694650.0
2014-06-12,687275.0
2014-06-13,684625.0
2014-06-16,683350.0
2014-06-17,680650.0
2014-06-18,677450.0
2014-06-19,674375.0
2014-06-20,676275.0
2014-06-23,673325.0
2014-06-24,671250.0
2014-06-25,668775.0
2014-06-26,667700.0
2014-06-27,669000.0
2014-06-30,668475.0
2014-07-01,667950.0
2014-07-02,666775.0
2014-07-03,665600.0
2014-07-04,664650.0
2014-07-07,663650.0
2014-07-08,663150.0
2014-07-09,662525.0
2014-07-10,661850.0
2014-07-11,660800.0
2014-07-14,659975.0
2014-07-15,658475.0
2014-07-16,657725.0
2014-07-17,657375.0
2014-07-18,657075.0
2014-07-21,656675.0
2014-07-22,656275.0
2014-07-23,655825.0
2014-07-24,654950.0
2014-07-25,653900.0
2014-07-28,651850.0
2014-07-29,649725.0
2014-07-30,648375.0
2014-07-31,655750.0
2014-08-01,655275.0
2014-08-04,655075.0
2014-08-05,658825.0
2014-08-06,668625.0
2014-08-07,678250.0
2014-08-08,691625.0
2014-08-11,706175.0
2014-08-12,715650.0
2014-08-13,725075.0
2014-08-14,727950.0
2014-08-15,737850.0
2014-08-18,737400.0
2014-08-19,736525.0
2014-08-20,735875.0
2014-08-21,735200.0
2014-08-22,734600.0
2014-08-26,734125.0
2014-08-27,732800.0
2014-08-28,735875.0
2014-08-29,734350.0
2014-09-01,740575.0
2014-09-02,739400.0
2014-09-03,739000.0
2014-09-04,738075.0
2014-09-05,737125.0
2014-09-08,736650.0
2014-09-09,735700.0
2014-09-10,756050.0
2014-09-11,755975.0
2014-09-12,755025.0
2014-09-15,754725.0
2014-09-16,754225.0
2014-09-17,754050.0
2014-09-18,753650.0
2014-09-19,753175.0
2014-09-22,752700.0
2014-09-23,752675.0
2014-09-24,752425.0
2014-09-25,752175.0
2014-09-26,752050.0
2014-09-29,752025.0
2014-09-30,751400.0
2014-10-01,750725.0
2014-10-02,748875.0
2014-10-03,745200.0
2014-10-06,742425.0
2014-10-07,739800.0
2014-10-08,737350.0
2014-10-09,734525.0
2014-10-10,731675.0
2014-10-13,729025.0
2014-10-14,726475.0
2014-10-15,726400.0
2014-10-16,724775.0
2014-10-17,723150.0
2014-10-20,721575.0
2014-10-21,719925.0
2014-10-22,717050.0
2014-10-23,714275.0
2014-10-24,712725.0
2014-10-27,711075.0
2014-10-28,708225.0
2014-10-29,705525.0
2014-10-30,703100.0
2014-10-31,700975.0
2014-11-03,698225.0
2014-11-04,694600.0
2014-11-05,702525.0
2014-11-06,699150.0
2014-11-07,695850.0
2014-11-10,693775.0
2014-11-11,691725.0
2014-11-12,689700.0
2014-11-13,689500.0
2014-11-14,687450.0
2014-11-17,685175.0
2014-11-18,682800.0
2014-11-19,680575.0
2014-11-20,678225.0
2014-11-21,676225.0
2014-11-24,673450.0
2014-11-25,669875.0
2014-11-26,666350.0
2014-11-27,669075.0
2014-11-28,673000.0
2014-12-01,673000.0
2014-12-02,670625.0
2014-12-03,672550.0
2014-12-04,674850.0
2014-12-05,678925.0
2014-12-08,675100.0
2014-12-09,678300.0
2014-12-10,681850.0
2014-12-11,687550.0
2014-12-12,690825.0
2014-12-15,688775.0
2014-12-16,687450.0
2014-12-17,685275.0
2014-12-18,681700.0
2014-12-19,678750.0
2014-12-22,679150.0
2014-12-23,677925.0
2014-12-24,694000.0
2014-12-29,693400.0
2014-12-30,694900.0
2014-12-31,691600.0
2015-01-02,690825.0
2015-01-05,686925.0
2015-01-06,685050.0
2015-01-07,680850.0
2015-01-08,676375.0
2015-01-09,673175.0
2015-01-12,670875.0
2015-01-13,667700.0
2015-01-14,664725.0
2015-01-15,661375.0
2015-01-16,658100.0
2015-01-19,655150.0
2015-01-20,652775.0
2015-01-21,652675.0
2015-01-22,649400.0
2015-01-23,645775.0
2015-01-26,643300.0
2015-01-27,640250.0
2015-01-28,636725.0
2015-01-29,633175.0
2015-01-30,630750.0
2015-02-02,628075.0
2015-02-03,625225.0
2015-02-04,622450.0
2015-02-05,619500.0
2015-02-06,616075.0
2015-02-09,612150.0
2015-02-10,608000.0
2015-02-11,602675.0
2015-02-12,598575.0
2015-02-13,595075.0
2015-02-16,591500.0
2015-02-17,590675.0
2015-02-18,586550.0
2015-02-19,586000.0
2015-02-20,581400.0
2015-02-23,576800.0
2015-02-24,572400.0
2015-02-25,569000.0
2015-02-26,569025.0
2015-02-27,567350.0
2015-03-02,564175.0
2015-03-03,560125.0
2015-03-04,556175.0
2015-03-05,551800.0
2015-03-06,547075.0
2015-03-09,543750.0
2015-03-10,540800.0
2015-03-11,542850.0
2015-03-12,540200.0
2015-03-13,537775.0
2015-03-16,536575.0
2015-03-17,533650.0
2015-03-18,530600.0
2015-03-19,527325.0
2015-03-20,524075.0
2015-03-23,521400.0
2015-03-24,520200.0
2015-03-25,520175.0
2015-03-26,520125.0
2015-03-27,518275.0
2015-03-30,515750.0
2015-03-31,513125.0
2015-04-01,510625.0
2015-04-02,510950.0
2015-04-07,510950.0
2015-04-08,509975.0
2015-04-09,509925.0
2015-04-10,509450.0
2015-04-13,506350.0
2015-04-14,503750.0
2015-04-15,500725.0
2015-04-16,498550.0
2015-04-17,495550.0
2015-04-20,492575.0
2015-04-21,489900.0
2015-04-22,486850.0
2015-04-23,483975.0
2015-04-24,481375.0
2015-04-27,478725.0
2015-04-28,476250.0
2015-04-29,474100.0
2015-04-30,470975.0
2015-05-01,468425.0
2015-05-05,465950.0
2015-05-06,459750.0
2015-05-07,457225.0
2015-05-08,454725.0
2015-05-11,452200.0
2015-05-12,449700.0
2015-05-13,446025.0
2015-05-14,442150.0
2015-05-15,438475.0
2015-05-18,435925.0
2015-05-19,433350.0
2015-05-20,467125.0
2015-05-21,464950.0
2015-05-22,462975.0
2015-05-26,460875.0
2015-05-27,458825.0
2015-05-28,456650.0
2015-05-29,454575.0
2015-06-01,452575.0
2015-06-02,450525.0
2015-06-03,448450.0
2015-06-04,446475.0
2015-06-05,444500.0
2015-06-08,442525.0
2015-06-09,441450.0
2015-06-10,450450.0
2015-06-11,449250.0
2015-06-12,458875.0
2015-06-15,469550.0
2015-06-16,467475.0
2015-06-17,472150.0
2015-06-18,470700.0
2015-06-19,468550.0
2015-06-22,466475.0
2015-06-23,464425.0
2015-06-24,462950.0
2015-06-25,465050.0
2015-06-26,464950.0
2015-06-29,464925.0
2015-06-30,464400.0
2015-07-01,465625.0
2015-07-02,464725.0
2015-07-03,463400.0
2015-07-06,463375.0
2015-07-07,462700.0
2015-07-08,461275.0
2015-07-09,460175.0
2015-07-10,459300.0
2015-07-13,458350.0
2015-07-14,457275.0
2015-07-15,456350.0
2015-07-16,455350.0
2015-07-17,454425.0
2015-07-20,453325.0
2015-07-21,451925.0
2015-07-22,449750.0
2015-07-23,447675.0
2015-07-24,445500.0
2015-07-27,443350.0
2015-07-28,441275.0
2015-07-29,439125.0
2015-07-30,436800.0
2015-07-31,434800.0
2015-08-03,432800.0
2015-08-04,430800.0
2015-08-05,430875.0
2015-08-06,429650.0
2015-08-07,428325.0
2015-08-10,426875.0
2015-08-11,455775.0
2015-08-12,460325.0
2015-08-13,460525.0
2015-08-14,461725.0
2015-08-17,462925.0
2015-08-18,502900.0
2015-08-19,503475.0
2015-08-20,504850.0
2015-08-21,505450.0
2015-08-24,522750.0
2015-08-25,525550.0
2015-08-26,526750.0
2015-08-27,524875.0
2015-08-28,522875.0
2015-09-01,524925.0
2015-09-02,529125.0
2015-09-03,528900.0
2015-09-04,526875.0
2015-09-07,552650.0
2015-09-08,553425.0
2015-09-09,551375.0
2015-09-10,575125.0
2015-09-11,571975.0
2015-09-14,593975.0
2015-09-15,617325.0
2015-09-16,613700.0
2015-09-17,610400.0
2015-09-18,608875.0
2015-09-21,605675.0
2015-09-22,602475.0
2015-09-23,599200.0
2015-09-24,597000.0
2015-09-25,595600.0
2015-09-28,594150.0
2015-09-29,590875.0
2015-09-30,588800.0
2015-10-01,596025.0
2015-10-02,594925.0
2015-10-05,592700.0
2015-10-06,590600.0
2015-10-07,588650.0
2015-10-08,587925.0
2015-10-09,587350.0
2015-10-12,589875.0
2015-10-13,589000.0
2015-10-14,588250.0
2015-10-15,587200.0
2015-10-16,588525.0
2015-10-19,586200.0
2015-10-20,583275.0
2015-10-21,581825.0
2015-10-22,580125.0
2015-10-23,578250.0
2015-10-26,578125.0
2015-10-27,576800.0
2015-10-28,574850.0
2015-10-29,573375.0
2015-10-30,571450.0
2015-11-02,569950.0
2015-11-03,568850.0
2015-11-04,567725.0
2015-11-05,569100.0
2015-11-06,567600.0
2015-11-09,566525.0
2015-11-10,565375.0
2015-11-11,564200.0
2015-11-12,560625.0
2015-11-13,558225.0
2015-11-16,556750.0
2015-11-17,555300.0
2015-11-18,553750.0
2015-11-19,552425.0
2015-11-20,550900.0
