,LSNI
2015-06-02,465516.0
2015-06-03,470118.0
2015-06-04,470376.0
2015-06-05,469488.0
2015-06-08,469080.0
2015-06-09,467904.0
2015-06-10,467010.0
2015-06-11,465690.0
2015-06-12,465264.0
2015-06-15,464556.0
2015-06-16,461568.0
2015-06-17,459762.0
2015-06-18,459198.0
2015-06-19,458550.0
2015-06-22,461436.0
2015-06-23,458688.0
2015-06-24,459438.0
2015-06-25,458370.0
2015-06-26,458148.0
2015-06-29,459018.0
2015-06-30,456438.0
2015-07-01,457110.0
2015-07-02,457308.0
2015-07-03,457086.0
2015-07-06,456450.0
2015-07-07,455514.0
2015-07-08,456744.0
2015-07-09,457248.0
2015-07-10,456390.0
2015-07-13,454896.0
2015-07-14,453006.0
2015-07-15,453480.0
2015-07-16,452850.0
2015-07-17,453486.0
2015-07-20,453306.0
2015-07-21,453582.0
2015-07-22,453804.0
2015-07-23,453738.0
2015-07-24,453330.0
2015-07-27,453414.0
2015-07-28,452580.0
2015-07-29,457890.0
2015-07-30,460998.0
2015-07-31,460098.0
2015-08-03,458838.0
2015-08-04,457926.0
2015-08-05,457926.0
2015-08-06,458490.0
2015-08-07,456678.0
2015-08-10,456708.0
2015-08-11,456708.0
2015-08-12,454410.0
2015-08-13,454350.0
2015-08-14,454326.0
2015-08-17,454818.0
2015-08-18,454974.0
2015-08-19,456168.0
2015-08-20,455892.0
2015-08-21,454992.0
2015-08-24,455052.0
2015-08-25,453852.0
2015-08-26,454380.0
2015-08-27,454692.0
2015-08-28,455166.0
2015-09-01,453894.0
2015-09-02,454044.0
2015-09-03,453678.0
2015-09-04,453630.0
2015-09-07,451962.0
2015-09-08,451356.0
2015-09-09,451044.0
2015-09-10,449682.0
2015-09-11,447972.0
2015-09-14,448320.0
2015-09-15,447786.0
2015-09-16,449172.0
2015-09-17,450330.0
2015-09-18,453000.0
2015-09-21,454122.0
2015-09-22,452694.0
2015-09-23,454026.0
2015-09-24,454812.0
2015-09-25,454812.0
2015-09-28,452286.0
2015-09-29,451500.0
2015-09-30,452070.0
2015-10-01,452634.0
2015-10-02,453246.0
2015-10-05,453450.0
2015-10-06,449034.0
2015-10-07,446400.0
2015-10-08,443592.0
2015-10-09,441492.0
2015-10-12,439794.0
2015-10-13,439740.0
2015-10-14,439038.0
2015-10-15,438618.0
2015-10-16,438258.0
2015-10-19,437640.0
2015-10-20,434994.0
2015-10-21,435450.0
2015-10-22,434232.0
2015-10-23,429720.0
2015-10-26,428370.0
2015-10-27,428232.0
2015-10-28,428220.0
2015-10-29,427512.0
2015-10-30,426030.0
2015-11-02,423876.0
2015-11-03,422844.0
2015-11-04,428088.0
2015-11-05,427518.0
2015-11-06,424188.0
2015-11-09,423522.0
2015-11-10,418716.0
2015-11-11,418770.0
2015-11-12,418728.0
2015-11-13,418056.0
2015-11-16,416028.0
2015-11-17,412956.0
2015-11-18,415884.0
2015-11-19,415452.0
2015-11-20,414684.0
2015-11-23,412572.0
2015-11-24,411984.0
2015-11-25,411846.0
2015-11-26,411228.0
2015-11-27,411246.0
2015-11-30,408360.0
2015-12-01,405234.0
2015-12-02,403230.0
2015-12-03,400992.0
2015-12-04,396672.0
2015-12-07,394656.0
2015-12-08,393978.0
2015-12-09,393228.0
2015-12-10,399888.0
2015-12-11,406308.0
2015-12-14,409014.0
2015-12-15,423516.0
2015-12-16,438474.0
2015-12-17,435756.0
2015-12-18,438546.0
2015-12-21,436584.0
2015-12-22,441510.0
2015-12-23,445926.0
2015-12-24,445332.0
2015-12-29,445368.0
2015-12-30,444702.0
2015-12-31,441294.0
2016-01-04,441342.0
2016-01-05,441510.0
2016-01-06,440358.0
2016-01-07,438828.0
2016-01-08,438576.0
2016-01-11,437040.0
2016-01-12,437334.0
2016-01-13,436704.0
2016-01-14,433968.0
2016-01-15,434244.0
2016-01-18,433674.0
2016-01-19,452742.0
2016-01-20,450978.0
2016-01-21,450768.0
2016-01-22,450174.0
2016-01-25,449550.0
2016-01-26,450828.0
2016-01-27,450186.0
2016-01-28,451500.0
2016-01-29,448314.0
2016-02-01,446676.0
2016-02-02,444126.0
2016-02-03,443586.0
2016-02-04,442182.0
2016-02-05,440082.0
2016-02-08,439140.0
2016-02-09,439068.0
2016-02-10,439068.0
2016-02-11,438738.0
2016-02-12,439104.0
2016-02-15,439116.0
2016-02-16,438402.0
2016-02-17,437442.0
2016-02-18,438306.0
2016-02-19,435378.0
2016-02-22,435762.0
2016-02-23,435396.0
2016-02-24,445260.0
2016-02-25,443010.0
2016-02-26,441966.0
2016-02-29,441912.0
2016-03-01,439932.0
2016-03-02,440502.0
2016-03-03,438138.0
2016-03-04,431874.0
2016-03-07,430602.0
2016-03-08,427248.0
2016-03-09,428664.0
2016-03-10,426798.0
2016-03-11,424854.0
2016-03-14,422730.0
2016-03-15,434028.0
2016-03-16,435702.0
2016-03-17,434838.0
2016-03-18,434508.0
2016-03-21,432324.0
2016-03-22,431148.0
2016-03-23,433110.0
2016-03-24,432672.0
2016-03-29,434850.0
2016-03-30,432672.0
2016-03-31,431652.0
2016-04-01,431802.0
2016-04-04,431856.0
2016-04-05,430506.0
2016-04-06,432024.0
2016-04-07,431136.0
2016-04-08,428676.0
2016-04-11,428442.0
2016-04-12,428640.0
2016-04-13,428712.0
2016-04-14,427182.0
2016-04-15,424212.0
2016-04-18,423690.0
2016-04-19,424080.0
2016-04-20,425220.0
2016-04-21,423552.0
2016-04-22,420924.0
2016-04-25,418998.0
2016-04-26,418056.0
2016-04-27,416352.0
2016-04-28,415752.0
2016-04-29,417438.0
2016-05-03,417504.0
2016-05-04,416442.0
2016-05-05,415134.0
2016-05-06,415284.0
2016-05-09,414690.0
2016-05-10,414714.0
2016-05-11,414024.0
2016-05-12,414018.0
2016-05-13,412344.0
2016-05-16,406464.0
2016-05-17,405858.0
2016-05-18,404178.0
2016-05-19,405660.0
2016-05-20,404556.0
2016-05-23,402888.0
2016-05-24,402504.0
2016-05-25,401874.0
2016-05-26,400896.0
2016-05-27,402744.0
2016-05-31,401766.0
2016-06-01,401508.0
2016-06-02,400008.0
2016-06-03,397116.0
2016-06-06,395760.0
2016-06-07,396498.0
2016-06-08,395514.0
2016-06-09,394746.0
2016-06-10,394662.0
2016-06-13,393732.0
2016-06-14,390660.0
2016-06-15,389136.0
2016-06-16,388620.0
2016-06-17,386238.0
2016-06-20,385908.0
2016-06-21,386064.0
2016-06-22,385566.0
2016-06-23,383502.0
2016-06-24,382104.0
2016-06-27,381792.0
2016-06-28,381084.0
2016-06-29,380286.0
2016-06-30,379338.0
2016-07-01,379566.0
2016-07-04,378114.0
2016-07-05,376848.0
2016-07-06,377628.0
2016-07-07,378264.0
2016-07-08,377328.0
2016-07-11,377736.0
2016-07-12,378120.0
2016-07-13,378402.0
2016-07-14,378816.0
2016-07-15,377586.0
2016-07-18,376980.0
2016-07-19,377748.0
2016-07-20,377202.0
2016-07-21,375546.0
2016-07-22,375360.0
2016-07-25,373608.0
2016-07-26,373614.0
2016-07-27,374652.0
2016-07-28,374598.0
2016-07-29,373074.0
2016-08-01,372954.0
2016-08-02,372750.0
2016-08-03,372378.0
2016-08-04,371748.0
2016-08-05,369492.0
2016-08-08,369228.0
2016-08-09,371154.0
2016-08-10,370392.0
2016-08-11,369492.0
2016-08-12,369222.0
2016-08-15,369048.0
2016-08-16,373992.0
2016-08-17,373578.0
2016-08-18,373572.0
2016-08-19,373512.0
2016-08-22,373692.0
2016-08-23,373548.0
2016-08-24,373206.0
2016-08-25,372414.0
2016-08-26,370566.0
2016-08-30,370860.0
2016-08-31,370116.0
2016-09-01,369096.0
2016-09-02,368430.0
2016-09-05,367758.0
2016-09-06,367896.0
2016-09-07,367752.0
2016-09-08,367854.0
2016-09-09,367932.0
2016-09-12,367752.0
2016-09-13,367728.0
2016-09-14,367812.0
2016-09-15,367806.0
2016-09-16,366966.0
2016-09-19,366858.0
2016-09-20,365784.0
2016-09-21,364782.0
2016-09-22,364902.0
2016-09-23,363216.0
2016-09-26,362364.0
2016-09-27,361860.0
2016-09-28,361884.0
2016-09-29,362448.0
2016-09-30,361794.0
2016-10-03,362004.0
2016-10-04,361464.0
2016-10-05,360558.0
2016-10-06,360282.0
2016-10-07,360282.0
2016-10-10,360828.0
2016-10-11,360792.0
2016-10-12,360540.0
2016-10-13,360096.0
2016-10-14,360708.0
2016-10-17,362478.0
2016-10-18,361284.0
2016-10-19,361278.0
2016-10-20,362826.0
2016-10-21,363408.0
2016-10-24,363288.0
2016-10-25,362424.0
2016-10-26,362484.0
2016-10-27,362250.0
2016-10-28,361710.0
2016-10-31,363558.0
2016-11-01,363024.0
2016-11-02,362922.0
2016-11-03,363096.0
2016-11-04,363708.0
2016-11-07,363162.0
2016-11-08,362970.0
2016-11-09,363162.0
2016-11-10,364410.0
2016-11-11,364410.0
2016-11-14,365502.0
2016-11-15,365358.0
2016-11-16,365826.0
2016-11-17,365874.0
2016-11-18,365874.0
2016-11-21,366456.0
2016-11-22,367482.0
2016-11-23,367950.0
2016-11-24,367728.0
2016-11-25,367722.0
2016-11-28,367008.0
2016-11-29,367050.0
2016-11-30,366834.0
2016-12-01,367008.0
2016-12-02,366828.0
2016-12-05,368724.0
2016-12-06,368910.0
2016-12-07,368850.0
2016-12-08,368850.0
2016-12-09,368772.0
2016-12-12,368670.0
2016-12-13,368598.0
2016-12-14,369738.0
2016-12-15,371406.0
2016-12-16,371286.0
2016-12-19,371400.0
2016-12-20,371616.0
2016-12-21,371712.0
2016-12-22,371712.0
2016-12-23,371568.0
2016-12-28,371406.0
2016-12-29,371280.0
2016-12-30,371280.0
2017-01-03,372066.0
2017-01-04,371724.0
2017-01-05,370920.0
2017-01-06,370920.0
2017-01-09,372012.0
2017-01-10,371964.0
2017-01-11,371928.0
2017-01-12,371820.0
2017-01-13,370866.0
2017-01-16,369732.0
2017-01-17,372114.0
2017-01-18,371256.0
2017-01-19,371028.0
2017-01-20,372006.0
2017-01-23,371970.0
2017-01-24,375504.0
2017-01-25,380154.0
2017-01-26,382002.0
2017-01-27,381714.0
2017-01-30,381006.0
2017-01-31,382290.0
2017-02-01,382620.0
2017-02-02,382098.0
2017-02-03,382074.0
2017-02-06,382176.0
2017-02-07,383292.0
2017-02-08,383244.0
2017-02-09,382584.0
2017-02-10,381864.0
2017-02-13,383040.0
2017-02-14,381546.0
2017-02-15,380610.0
2017-02-16,380100.0
2017-02-17,379494.0
2017-02-20,383784.0
2017-02-21,384900.0
2017-02-22,384000.0
2017-02-23,381720.0
2017-02-24,379680.0
2017-02-27,378612.0
2017-02-28,377466.0
2017-03-01,377778.0
2017-03-02,378444.0
2017-03-03,377730.0
2017-03-06,377280.0
2017-03-07,381096.0
2017-03-08,386118.0
2017-03-09,385830.0
2017-03-10,384978.0
2017-03-13,383910.0
2017-03-14,384522.0
2017-03-15,386400.0
2017-03-16,384924.0
2017-03-17,384258.0
2017-03-20,382824.0
2017-03-21,381948.0
2017-03-22,381714.0
2017-03-23,382176.0
2017-03-24,382266.0
2017-03-27,382158.0
2017-03-28,381180.0
2017-03-29,379866.0
2017-03-30,378402.0
2017-03-31,377514.0
2017-04-03,376476.0
2017-04-04,374964.0
2017-04-05,376872.0
2017-04-06,376566.0
2017-04-07,375702.0
2017-04-10,374532.0
2017-04-11,370872.0
2017-04-12,369678.0
2017-04-13,369438.0
2017-04-18,369354.0
2017-04-19,374952.0
2017-04-20,375738.0
2017-04-21,380946.0
2017-04-24,380496.0
2017-04-25,380172.0
2017-04-26,379338.0
2017-04-27,379002.0
2017-04-28,379644.0
2017-05-02,379182.0
2017-05-03,380472.0
2017-05-04,380502.0
2017-05-05,380712.0
2017-05-08,380712.0
2017-05-09,380718.0
2017-05-10,381378.0
2017-05-11,381834.0
2017-05-12,380610.0
2017-05-15,379638.0
2017-05-16,380250.0
2017-05-17,380340.0
2017-05-18,379824.0
2017-05-19,378894.0
2017-05-22,378858.0
2017-05-23,378414.0
2017-05-24,384798.0
2017-05-25,383844.0
2017-05-26,382104.0
2017-05-30,380292.0
2017-05-31,378984.0
2017-06-01,384966.0
2017-06-02,383292.0
2017-06-05,381480.0
2017-06-06,379932.0
2017-06-07,379572.0
2017-06-08,378174.0
2017-06-09,376914.0
2017-06-12,375870.0
2017-06-13,375822.0
2017-06-14,376452.0
2017-06-15,376986.0
2017-06-16,376950.0
2017-06-19,377472.0
2017-06-20,377472.0
2017-06-21,377094.0
2017-06-22,376644.0
2017-06-23,375852.0
2017-06-26,374952.0
2017-06-27,374634.0
2017-06-28,373914.0
2017-06-29,372870.0
2017-06-30,372228.0
2017-07-03,371460.0
2017-07-04,370620.0
2017-07-05,370284.0
2017-07-06,372642.0
2017-07-07,372876.0
2017-07-10,372876.0
2017-07-11,372588.0
2017-07-12,376476.0
2017-07-13,375648.0
2017-07-14,374544.0
2017-07-17,373206.0
2017-07-18,373968.0
2017-07-19,375384.0
2017-07-20,376566.0
2017-07-21,376182.0
2017-07-24,375240.0
2017-07-25,375138.0
2017-07-26,376038.0
2017-07-27,376080.0
2017-07-28,374478.0
2017-07-31,373032.0
2017-08-01,372936.0
2017-08-02,373374.0
2017-08-03,373086.0
2017-08-04,373086.0
2017-08-07,375282.0
2017-08-08,373992.0
2017-08-09,374544.0
2017-08-10,374382.0
2017-08-11,375696.0
2017-08-14,375288.0
2017-08-15,384258.0
2017-08-16,385560.0
2017-08-17,385194.0
2017-08-18,384864.0
2017-08-21,384594.0
2017-08-22,385536.0
2017-08-23,385974.0
2017-08-24,385200.0
2017-08-25,387450.0
2017-08-29,388440.0
2017-08-30,386550.0
2017-08-31,389154.0
2017-09-01,388824.0
2017-09-04,387246.0
2017-09-05,385392.0
2017-09-06,383370.0
2017-09-07,384150.0
2017-09-08,384978.0
2017-09-11,382878.0
2017-09-12,382890.0
2017-09-13,383256.0
2017-09-14,383640.0
2017-09-15,384078.0
2017-09-18,383472.0
2017-09-19,383502.0
2017-09-20,380736.0
2017-09-21,380058.0
2017-09-22,381330.0
2017-09-25,380562.0
2017-09-26,383298.0
2017-09-27,385158.0
2017-09-28,384942.0
2017-09-29,381942.0
2017-10-02,384516.0
2017-10-03,382734.0
2017-10-04,387828.0
2017-10-05,387222.0
2017-10-06,386502.0
2017-10-09,384864.0
2017-10-10,383820.0
2017-10-11,383148.0
2017-10-12,385830.0
2017-10-13,385572.0
2017-10-16,385788.0
2017-10-17,385656.0
2017-10-18,385218.0
2017-10-19,386418.0
2017-10-20,387942.0
2017-10-23,385956.0
2017-10-24,385284.0
2017-10-25,387948.0
2017-10-26,385956.0
2017-10-27,384294.0
2017-10-30,382872.0
2017-10-31,381906.0
2017-11-01,381444.0
2017-11-02,381570.0
2017-11-03,384054.0
2017-11-06,383370.0
2017-11-07,382356.0
2017-11-08,380628.0
2017-11-09,382980.0
2017-11-10,382524.0
2017-11-13,380094.0
2017-11-14,379590.0
2017-11-15,382650.0
2017-11-16,382446.0
2017-11-17,381258.0
2017-11-20,379890.0
2017-11-21,379278.0
2017-11-22,384204.0
2017-11-23,383766.0
2017-11-24,382362.0
2017-11-27,380208.0
2017-11-28,379320.0
2017-11-29,380448.0
2017-11-30,380136.0
2017-12-01,380100.0
2017-12-04,378528.0
2017-12-05,376644.0
2017-12-06,378432.0
2017-12-07,377844.0
2017-12-08,376938.0
2017-12-11,376152.0
2017-12-12,375564.0
2017-12-13,377166.0
2017-12-14,376878.0
2017-12-15,374850.0
2017-12-18,373314.0
2017-12-19,374502.0
2017-12-20,374934.0
2017-12-21,373410.0
2017-12-22,374136.0
2017-12-27,372258.0
2017-12-28,370836.0
2017-12-29,367776.0
2018-01-02,366612.0
2018-01-03,366072.0
2018-01-04,365934.0
2018-01-05,365070.0
2018-01-08,368430.0
2018-01-09,367056.0
2018-01-10,365868.0
2018-01-11,368292.0
2018-01-12,365994.0
2018-01-15,364248.0
2018-01-16,364218.0
2018-01-17,364968.0
2018-01-18,362532.0
2018-01-19,361500.0
2018-01-22,363168.0
2018-01-23,362868.0
2018-01-24,362196.0
2018-01-25,362058.0
2018-01-26,361782.0
2018-01-29,360714.0
2018-01-30,359292.0
2018-01-31,357012.0
2018-02-01,355266.0
2018-02-02,353592.0
2018-02-05,350652.0
2018-02-06,349476.0
2018-02-07,347148.0
2018-02-08,343896.0
2018-02-09,342204.0
2018-02-12,341160.0
2018-02-13,339006.0
2018-02-14,338652.0
2018-02-15,339708.0
2018-02-16,338958.0
2018-02-19,338928.0
2018-02-20,337230.0
2018-02-21,336984.0
2018-02-22,337008.0
2018-02-23,336264.0
2018-02-26,335994.0
2018-02-27,335586.0
2018-02-28,335280.0
2018-03-01,335508.0
2018-03-02,334116.0
2018-03-05,333648.0
2018-03-06,332094.0
2018-03-07,330438.0
2018-03-08,330888.0
2018-03-09,328998.0
2018-03-12,326790.0
2018-03-13,326364.0
2018-03-14,325434.0
2018-03-15,325386.0
2018-03-16,324894.0
2018-03-19,324096.0
2018-03-20,322884.0
2018-03-21,325812.0
2018-03-22,325836.0
2018-03-23,324870.0
2018-03-26,323880.0
2018-03-27,323400.0
2018-03-28,322236.0
2018-03-29,320586.0
2018-04-03,320268.0
2018-04-04,318720.0
2018-04-05,318432.0
2018-04-06,317328.0
2018-04-09,315870.0
2018-04-10,315186.0
2018-04-11,315834.0
2018-04-12,314946.0
2018-04-13,312954.0
2018-04-16,311988.0
2018-04-17,314454.0
2018-04-18,315678.0
2018-04-19,314328.0
2018-04-20,312894.0
2018-04-23,312912.0
2018-04-24,312324.0
2018-04-25,310920.0
2018-04-26,309594.0
2018-04-27,307668.0
2018-04-30,307284.0
2018-05-01,306762.0
2018-05-02,306762.0
2018-05-03,315696.0
2018-05-04,314862.0
2018-05-08,313644.0
2018-05-09,313446.0
2018-05-10,312642.0
2018-05-11,311604.0
2018-05-14,311448.0
2018-05-15,308478.0
2018-05-16,307668.0
2018-05-17,306054.0
2018-05-18,305748.0
2018-05-21,303576.0
2018-05-22,300126.0
2018-05-23,297672.0
2018-05-24,296898.0
2018-05-25,296316.0
2018-05-29,294804.0
2018-05-30,292098.0
2018-05-31,290604.0
2018-06-01,287646.0
2018-06-04,286752.0
2018-06-05,281214.0
2018-06-06,280116.0
2018-06-07,278790.0
2018-06-08,278994.0
2018-06-11,279120.0
2018-06-12,277986.0
2018-06-13,277014.0
2018-06-14,276312.0
2018-06-15,276384.0
2018-06-18,275712.0
2018-06-19,275658.0
2018-06-20,275616.0
2018-06-21,275544.0
2018-06-22,274476.0
2018-06-25,274242.0
2018-06-26,274176.0
2018-06-27,272982.0
2018-06-28,272754.0
2018-06-29,272616.0
2018-07-02,271806.0
2018-07-03,269898.0
2018-07-04,269166.0
2018-07-05,268392.0
2018-07-06,266868.0
2018-07-09,265542.0
2018-07-10,263994.0
2018-07-11,263220.0
2018-07-12,263730.0
2018-07-13,263646.0
2018-07-16,263520.0
2018-07-17,263298.0
2018-07-18,262416.0
2018-07-19,261108.0
2018-07-20,259266.0
2018-07-23,260718.0
2018-07-24,260718.0
2018-07-25,260400.0
2018-07-26,259332.0
2018-07-27,257502.0
2018-07-30,256158.0
2018-07-31,256044.0
2018-08-01,254262.0
2018-08-02,254070.0
2018-08-03,253278.0
2018-08-06,251838.0
2018-08-07,251466.0
2018-08-08,250548.0
2018-08-09,249720.0
2018-08-10,249546.0
2018-08-13,248772.0
2018-08-14,248712.0
2018-08-15,248328.0
2018-08-16,247548.0
2018-08-17,246534.0
2018-08-20,245724.0
2018-08-21,245094.0
2018-08-22,243666.0
2018-08-23,243552.0
2018-08-24,242604.0
2018-08-28,241488.0
2018-08-29,240666.0
2018-08-30,240678.0
2018-08-31,238782.0
2018-09-03,238494.0
2018-09-04,237984.0
2018-09-05,237030.0
2018-09-06,236706.0
2018-09-07,236250.0
2018-09-10,237066.0
2018-09-11,236340.0
2018-09-12,235836.0
2018-09-13,233988.0
2018-09-14,233592.0
2018-09-17,232212.0
2018-09-18,232068.0
2018-09-19,232068.0
2018-09-20,232098.0
2018-09-21,231024.0
2018-09-24,229722.0
2018-09-25,229464.0
2018-09-26,229152.0
2018-09-27,228870.0
2018-09-28,228564.0
2018-10-01,228210.0
2018-10-02,228456.0
2018-10-03,228438.0
2018-10-04,228090.0
2018-10-05,227802.0
2018-10-08,226476.0
2018-10-09,226044.0
2018-10-10,225528.0
2018-10-11,224928.0
2018-10-12,224226.0
2018-10-15,222102.0
2018-10-16,221898.0
2018-10-17,220422.0
2018-10-18,219924.0
2018-10-19,219978.0
2018-10-22,219636.0
2018-10-23,219660.0
2018-10-24,219366.0
2018-10-25,219654.0
2018-10-26,219456.0
2018-10-29,219114.0
2018-10-30,218970.0
2018-10-31,218862.0
2018-11-01,218868.0
2018-11-02,218772.0
2018-11-05,218430.0
2018-11-06,217686.0
2018-11-07,217410.0
2018-11-08,217314.0
2018-11-09,216834.0
2018-11-12,216612.0
2018-11-13,216600.0
2018-11-14,216306.0
2018-11-15,216174.0
2018-11-16,215442.0
2018-11-19,215328.0
2018-11-20,215562.0
2018-11-21,215322.0
2018-11-22,214962.0
2018-11-23,214188.0
2018-11-26,213984.0
2018-11-27,213774.0
2018-11-28,213774.0
2018-11-29,213720.0
2018-11-30,213570.0
2018-12-03,212844.0
2018-12-04,212796.0
2018-12-05,211284.0
2018-12-06,210876.0
2018-12-07,210870.0
2018-12-10,210846.0
2018-12-11,210258.0
2018-12-12,211110.0
2018-12-13,210348.0
2018-12-14,209688.0
2018-12-17,209592.0
2018-12-18,209784.0
2018-12-19,209634.0
2018-12-20,209148.0
2018-12-21,209052.0
2018-12-24,209202.0
2018-12-27,209070.0
2018-12-28,207924.0
2018-12-31,207330.0
2019-01-02,206400.0
2019-01-03,206100.0
2019-01-04,205752.0
2019-01-07,204852.0
2019-01-08,204852.0
2019-01-09,204618.0
2019-01-10,203274.0
2019-01-11,201096.0
2019-01-14,199542.0
2019-01-15,197952.0
2019-01-16,201378.0
2019-01-17,201384.0
2019-01-18,201228.0
2019-01-21,200466.0
2019-01-22,202668.0
2019-01-23,202302.0
2019-01-24,203088.0
2019-01-25,202776.0
2019-01-28,202782.0
2019-01-29,203058.0
2019-01-30,202032.0
2019-01-31,202032.0
2019-02-01,201702.0
2019-02-04,201090.0
2019-02-05,200754.0
2019-02-06,200754.0
2019-02-07,200754.0
2019-02-08,200490.0
2019-02-11,200448.0
2019-02-12,199602.0
2019-02-13,199476.0
2019-02-14,200082.0
2019-02-15,200562.0
2019-02-18,200322.0
2019-02-19,200568.0
2019-02-20,200322.0
2019-02-21,200184.0
2019-02-22,199974.0
2019-02-25,198912.0
2019-02-26,198030.0
2019-02-27,197682.0
2019-02-28,196932.0
2019-03-01,196782.0
2019-03-04,196542.0
2019-03-05,196410.0
2019-03-06,195918.0
2019-03-07,194622.0
2019-03-08,194286.0
2019-03-11,194046.0
2019-03-12,193254.0
2019-03-13,193116.0
2019-03-14,192702.0
2019-03-15,191340.0
2019-03-18,190848.0
2019-03-19,190434.0
2019-03-20,188358.0
2019-03-21,187116.0
2019-03-22,185358.0
2019-03-25,184260.0
2019-03-26,183582.0
2019-03-27,183126.0
2019-03-28,183102.0
2019-03-29,182574.0
2019-04-01,182466.0
2019-04-02,182094.0
2019-04-03,181644.0
2019-04-04,181056.0
2019-04-05,180552.0
2019-04-08,179328.0
2019-04-09,179442.0
2019-04-10,179442.0
2019-04-11,179322.0
2019-04-12,178866.0
2019-04-15,177708.0
2019-04-16,177198.0
2019-04-17,176946.0
2019-04-18,176292.0
2019-04-23,175656.0
2019-04-24,174852.0
2019-04-25,174528.0
2019-04-26,174360.0
2019-04-29,173634.0
2019-04-30,173268.0
2019-05-01,173058.0
2019-05-02,173058.0
2019-05-03,172902.0
2019-05-07,172788.0
2019-05-08,171108.0
2019-05-09,170436.0
2019-05-10,169578.0
2019-05-13,169218.0
2019-05-14,168744.0
2019-05-15,167268.0
2019-05-16,165474.0
2019-05-17,164400.0
2019-05-20,164100.0
2019-05-21,164532.0
2019-05-22,165132.0
2019-05-23,165036.0
2019-05-24,164058.0
2019-05-28,165564.0
2019-05-29,163104.0
2019-05-30,160290.0
2019-05-31,158604.0
2019-06-03,158946.0
2019-06-04,158916.0
2019-06-05,164052.0
2019-06-06,163986.0
2019-06-07,163968.0
2019-06-10,163896.0
2019-06-11,163878.0
2019-06-12,163992.0
2019-06-13,163704.0
2019-06-14,163122.0
2019-06-17,167148.0
2019-06-18,167130.0
2019-06-19,170088.0
2019-06-20,169086.0
2019-06-21,168684.0
2019-06-24,168876.0
2019-06-25,168252.0
2019-06-26,164838.0
2019-06-27,165480.0
2019-06-28,164718.0
2019-07-01,161658.0
2019-07-02,161448.0
2019-07-03,158292.0
2019-07-04,157386.0
2019-07-05,157464.0
2019-07-08,154740.0
2019-07-09,154104.0
2019-07-10,153612.0
2019-07-11,153420.0
2019-07-12,150840.0
2019-07-15,150324.0
2019-07-16,149322.0
2019-07-17,148374.0
2019-07-18,148230.0
2019-07-19,147942.0
2019-07-22,147624.0
2019-07-23,146670.0
2019-07-24,145056.0
2019-07-25,145500.0
2019-07-26,145062.0
2019-07-29,143988.0
2019-07-30,143988.0
2019-07-31,143628.0
2019-08-01,143670.0
2019-08-02,143658.0
2019-08-05,142998.0
2019-08-06,142200.0
2019-08-07,141906.0
2019-08-08,142032.0
2019-08-09,144156.0
2019-08-12,144138.0
2019-08-13,144138.0
2019-08-14,144414.0
2019-08-15,144792.0
2019-08-16,145134.0
2019-08-19,149640.0
2019-08-20,149640.0
2019-08-21,150012.0
2019-08-22,149850.0
2019-08-23,150006.0
2019-08-27,150426.0
2019-08-28,150510.0
2019-08-29,150708.0
2019-08-30,152484.0
2019-09-02,152604.0
2019-09-03,153012.0
2019-09-04,153522.0
2019-09-05,153822.0
2019-09-06,154956.0
2019-09-09,155346.0
2019-09-10,155910.0
2019-09-11,156672.0
2019-09-12,156420.0
2019-09-13,166680.0
2019-09-16,164274.0
2019-09-17,163308.0
2019-09-18,161538.0
2019-09-19,157770.0
2019-09-20,154566.0
2019-09-23,156954.0
2019-09-24,156108.0
2019-09-25,153546.0
2019-09-26,157248.0
2019-09-27,158112.0
2019-09-30,157986.0
2019-10-01,152136.0
2019-10-02,147684.0
2019-10-03,140904.0
2019-10-04,133128.0
2019-10-07,125688.0
2019-10-08,117522.0
2019-10-09,108624.0
2019-10-10,102696.0
2019-10-11,98562.0
2019-10-14,94134.0
2019-10-15,94662.0
2019-10-16,91062.0
2019-10-17,88302.0
2019-10-18,86580.0
2019-10-21,88104.0
2019-10-22,87132.0
2019-10-23,83694.0
2019-10-24,79800.0
2019-10-25,76758.0
2019-10-28,70650.0
2019-10-29,69162.0
2019-10-30,67908.0
2019-10-31,66990.0
2019-11-01,66306.0
2019-11-04,69180.0
2019-11-05,69474.0
2019-11-06,66588.0
2019-11-07,66474.0
2019-11-08,66072.0
2019-11-11,65064.0
2019-11-12,65412.0
2019-11-13,64194.0
2019-11-14,64176.0
2019-11-15,64566.0
2019-11-18,64830.0
2019-11-19,66174.0
2019-11-20,66924.0
2019-11-21,66822.0
2019-11-22,66750.0
2019-11-25,66822.0
2019-11-26,67824.0
2019-11-27,67692.0
2019-11-28,67542.0
2019-11-29,68280.0
2019-12-02,69036.0
2019-12-03,68982.0
2019-12-04,68976.0
2019-12-05,68922.0
2019-12-06,68886.0
2019-12-09,69276.0
2019-12-10,83520.0
2019-12-11,96774.0
