,LEZS
2016-03-21,390500.0
2016-03-22,386325.0
2016-03-23,386325.0
2016-03-24,371300.0
2016-03-29,371300.0
2016-03-30,370600.0
2016-03-31,369975.0
2016-04-01,369775.0
2016-04-04,369400.0
2016-04-05,369400.0
2016-04-06,369400.0
2016-04-07,369400.0
2016-04-08,369400.0
2016-04-11,369150.0
2016-04-12,369150.0
2016-04-13,369150.0
2016-04-14,362350.0
2016-04-15,361850.0
2016-04-18,361850.0
2016-04-19,361850.0
2016-04-20,361850.0
2016-04-21,361850.0
2016-04-22,361850.0
2016-04-25,365825.0
2016-04-26,366625.0
2016-04-27,366625.0
2016-04-28,366625.0
2016-04-29,366625.0
2016-05-03,366625.0
2016-05-04,364750.0
2016-05-05,364750.0
2016-05-06,364650.0
2016-05-09,365400.0
2016-05-10,365000.0
2016-05-11,365000.0
2016-05-12,365000.0
2016-05-13,365000.0
2016-05-16,365000.0
2016-05-17,365000.0
2016-05-18,365000.0
2016-05-19,364875.0
2016-05-20,358625.0
2016-05-23,356400.0
2016-05-24,354400.0
2016-05-25,354350.0
2016-05-26,354350.0
2016-05-27,353175.0
2016-05-31,353175.0
2016-06-01,351975.0
2016-06-02,351975.0
2016-06-03,355775.0
2016-06-06,347700.0
2016-06-07,347625.0
2016-06-08,351975.0
2016-06-09,351975.0
2016-06-10,346175.0
2016-06-13,345675.0
2016-06-14,349725.0
2016-06-15,349725.0
2016-06-16,349725.0
2016-06-17,369475.0
2016-06-20,369475.0
2016-06-21,369475.0
2016-06-22,368875.0
2016-06-23,388625.0
2016-06-24,388625.0
2016-06-27,408400.0
2016-06-28,408400.0
2016-06-29,408400.0
2016-06-30,426550.0
2016-07-01,426550.0
2016-07-04,426450.0
2016-07-05,426150.0
2016-07-06,426150.0
2016-07-07,426150.0
2016-07-08,426150.0
2016-07-11,424725.0
2016-07-12,424125.0
2016-07-13,418300.0
2016-07-14,418300.0
2016-07-15,417425.0
2016-07-18,417425.0
2016-07-19,417425.0
2016-07-20,417475.0
2016-07-21,417475.0
2016-07-22,417475.0
2016-07-25,417250.0
2016-07-26,416750.0
2016-07-27,416750.0
2016-07-28,416750.0
2016-07-29,416225.0
2016-08-01,416225.0
2016-08-02,411750.0
2016-08-03,409150.0
2016-08-04,408925.0
2016-08-05,407925.0
2016-08-08,407925.0
2016-08-09,407825.0
2016-08-10,437725.0
2016-08-11,437125.0
2016-08-12,433150.0
2016-08-15,431950.0
2016-08-16,431825.0
2016-08-17,431625.0
2016-08-18,431625.0
2016-08-19,431625.0
2016-08-22,431625.0
2016-08-23,431625.0
2016-08-24,431475.0
2016-08-25,428925.0
2016-08-26,428925.0
2016-08-30,428925.0
2016-08-31,428925.0
2016-09-01,428925.0
2016-09-02,428925.0
2016-09-05,428675.0
2016-09-06,427325.0
2016-09-07,426775.0
2016-09-08,426775.0
2016-09-09,426775.0
2016-09-12,423250.0
2016-09-13,421350.0
2016-09-14,421350.0
2016-09-15,421350.0
2016-09-16,420950.0
2016-09-19,420850.0
2016-09-20,420800.0
2016-09-21,420800.0
2016-09-22,420800.0
2016-09-23,419675.0
2016-09-26,419425.0
2016-09-27,412775.0
2016-09-28,412775.0
2016-09-29,412775.0
2016-09-30,412775.0
2016-10-03,405425.0
2016-10-04,415275.0
2016-10-05,418575.0
2016-10-06,422925.0
2016-10-07,422825.0
2016-10-10,422175.0
2016-10-11,422175.0
2016-10-12,422175.0
2016-10-13,420875.0
2016-10-14,420875.0
2016-10-17,420875.0
2016-10-18,421100.0
2016-10-19,421100.0
2016-10-20,421100.0
2016-10-21,420800.0
2016-10-24,389525.0
2016-10-25,389500.0
2016-10-26,389500.0
2016-10-27,388375.0
2016-10-28,388375.0
2016-10-31,388375.0
2016-11-01,388375.0
2016-11-02,388375.0
2016-11-03,387800.0
2016-11-04,387050.0
2016-11-07,387050.0
2016-11-08,387050.0
2016-11-09,385475.0
2016-11-10,385475.0
2016-11-11,373125.0
2016-11-14,370475.0
2016-11-15,370475.0
2016-11-16,370475.0
2016-11-17,370475.0
2016-11-18,370475.0
2016-11-21,370475.0
2016-11-22,370475.0
2016-11-23,368825.0
2016-11-24,368325.0
2016-11-25,368325.0
2016-11-28,368325.0
2016-11-29,368325.0
2016-11-30,367850.0
2016-12-01,363425.0
2016-12-02,363425.0
2016-12-05,350925.0
2016-12-06,350725.0
2016-12-07,337275.0
2016-12-08,336750.0
2016-12-09,336650.0
2016-12-12,336650.0
2016-12-13,336175.0
2016-12-14,336175.0
2016-12-15,336275.0
2016-12-16,334650.0
2016-12-19,334350.0
2016-12-20,334300.0
2016-12-21,334200.0
2016-12-22,333875.0
2016-12-23,324250.0
2016-12-28,324150.0
2016-12-29,321700.0
2016-12-30,321700.0
2017-01-03,317000.0
2017-01-04,317000.0
2017-01-05,312350.0
2017-01-06,312350.0
2017-01-09,312350.0
2017-01-10,312350.0
2017-01-11,312275.0
2017-01-12,312275.0
2017-01-13,312275.0
2017-01-16,312275.0
2017-01-17,312275.0
2017-01-18,312275.0
2017-01-19,291275.0
2017-01-20,276075.0
2017-01-23,276075.0
2017-01-24,271075.0
2017-01-25,270725.0
2017-01-26,270525.0
2017-01-27,270325.0
2017-01-30,269875.0
2017-01-31,268300.0
2017-02-01,273125.0
2017-02-02,273075.0
2017-02-03,273075.0
2017-02-06,273075.0
2017-02-07,273075.0
2017-02-08,273075.0
2017-02-09,272800.0
2017-02-10,272600.0
2017-02-13,274800.0
2017-02-14,274800.0
2017-02-15,290600.0
2017-02-16,299225.0
2017-02-17,290425.0
2017-02-20,258050.0
2017-02-21,258050.0
2017-02-22,216375.0
2017-02-23,216375.0
2017-02-24,198600.0
2017-02-27,204775.0
2017-02-28,204675.0
2017-03-01,203550.0
2017-03-02,203350.0
2017-03-03,203350.0
2017-03-06,208250.0
2017-03-07,208250.0
2017-03-08,208050.0
2017-03-09,207725.0
2017-03-10,207625.0
2017-03-13,211475.0
2017-03-14,211475.0
2017-03-15,201175.0
2017-03-16,201175.0
2017-03-17,201175.0
2017-03-20,201175.0
2017-03-21,205800.0
2017-03-22,205625.0
2017-03-23,205100.0
2017-03-24,205100.0
2017-03-27,183800.0
2017-03-28,183800.0
2017-03-29,186600.0
2017-03-30,186350.0
2017-03-31,186200.0
2017-04-03,186000.0
2017-04-04,185775.0
2017-04-05,185775.0
2017-04-06,184000.0
2017-04-07,184000.0
2017-04-10,183850.0
2017-04-11,183850.0
2017-04-12,183225.0
2017-04-13,183100.0
2017-04-18,183100.0
2017-04-19,183100.0
2017-04-20,182350.0
2017-04-21,182350.0
2017-04-24,182000.0
2017-04-25,181925.0
2017-04-26,181825.0
2017-04-27,180125.0
2017-04-28,180125.0
2017-05-02,179975.0
2017-05-03,179950.0
2017-05-04,179950.0
2017-05-05,179125.0
2017-05-08,179125.0
2017-05-09,184300.0
2017-05-10,191250.0
2017-05-11,192075.0
2017-05-12,192075.0
2017-05-15,195200.0
2017-05-16,199775.0
2017-05-17,199775.0
2017-05-18,199125.0
2017-05-19,170200.0
2017-05-22,169000.0
2017-05-23,169000.0
2017-05-24,168425.0
2017-05-25,163525.0
2017-05-26,163525.0
2017-05-30,163525.0
2017-05-31,163525.0
2017-06-01,161825.0
2017-06-02,179325.0
2017-06-05,179325.0
2017-06-06,179325.0
2017-06-07,178825.0
2017-06-08,176275.0
2017-06-09,176400.0
2017-06-12,176125.0
2017-06-13,174625.0
2017-06-14,171975.0
2017-06-15,171975.0
2017-06-16,169450.0
2017-06-19,144975.0
2017-06-20,144975.0
2017-06-21,144525.0
2017-06-22,103725.0
2017-06-23,81150.0
2017-06-26,80150.0
2017-06-27,79900.0
2017-06-28,79900.0
2017-06-29,70350.0
2017-06-30,70350.0
2017-07-03,70350.0
2017-07-04,70350.0
2017-07-05,70350.0
2017-07-06,70350.0
2017-07-07,70350.0
2017-07-10,70350.0
2017-07-11,70350.0
2017-07-12,70350.0
2017-07-13,69850.0
2017-07-14,98325.0
2017-07-17,124400.0
2017-07-18,134900.0
2017-07-19,134625.0
2017-07-20,134925.0
2017-07-21,134825.0
2017-07-24,134775.0
2017-07-25,134775.0
2017-07-26,131400.0
2017-07-27,124950.0
2017-07-28,146125.0
2017-07-31,155650.0
2017-08-01,155650.0
2017-08-02,155650.0
2017-08-03,155650.0
2017-08-04,155650.0
2017-08-07,155650.0
2017-08-08,155400.0
2017-08-09,155400.0
2017-08-10,155400.0
2017-08-11,155300.0
2017-08-14,155300.0
2017-08-15,155250.0
2017-08-16,149700.0
2017-08-17,149700.0
2017-08-18,126650.0
2017-08-21,125525.0
2017-08-22,125525.0
2017-08-23,125250.0
2017-08-24,120250.0
2017-08-25,120250.0
2017-08-29,112700.0
2017-08-30,112700.0
2017-08-31,112700.0
2017-09-01,112700.0
2017-09-04,112700.0
2017-09-05,112700.0
2017-09-06,112700.0
2017-09-07,112475.0
2017-09-08,112475.0
2017-09-11,112775.0
2017-09-12,126475.0
2017-09-13,141200.0
2017-09-14,141200.0
2017-09-15,141200.0
2017-09-18,140900.0
2017-09-19,148650.0
2017-09-20,148450.0
2017-09-21,148450.0
2017-09-22,148450.0
2017-09-25,148450.0
2017-09-26,128100.0
2017-09-27,128600.0
2017-09-28,129275.0
2017-09-29,130175.0
2017-10-02,113225.0
2017-10-03,113200.0
2017-10-04,113200.0
2017-10-05,113475.0
2017-10-06,113675.0
2017-10-09,122725.0
2017-10-10,125475.0
2017-10-11,132500.0
2017-10-12,133500.0
2017-10-13,122425.0
2017-10-16,125525.0
2017-10-17,143375.0
2017-10-18,205350.0
2017-10-19,205350.0
2017-10-20,197075.0
2017-10-23,197075.0
2017-10-24,185075.0
2017-10-25,184975.0
2017-10-26,176800.0
2017-10-27,176800.0
2017-10-30,161600.0
2017-10-31,161600.0
2017-11-01,161600.0
2017-11-02,161600.0
2017-11-03,161600.0
2017-11-06,161600.0
2017-11-07,161600.0
2017-11-08,161600.0
2017-11-09,161600.0
2017-11-10,161600.0
2017-11-13,161600.0
2017-11-14,161600.0
2017-11-15,164350.0
2017-11-16,164350.0
2017-11-17,164350.0
2017-11-20,164350.0
2017-11-21,164350.0
2017-11-22,164350.0
2017-11-23,164350.0
2017-11-24,164350.0
2017-11-27,164350.0
2017-11-28,164350.0
2017-11-29,164350.0
2017-11-30,164350.0
2017-12-01,164350.0
2017-12-04,164350.0
2017-12-05,164350.0
2017-12-06,164350.0
2017-12-07,164350.0
2017-12-08,164350.0
2017-12-11,164350.0
2017-12-12,164350.0
2017-12-13,164350.0
2017-12-14,164350.0
2017-12-15,164350.0
2017-12-18,164350.0
2017-12-19,164350.0
2017-12-20,164350.0
2017-12-21,164350.0
2017-12-22,164325.0
2017-12-27,164325.0
2017-12-28,164325.0
2017-12-29,164325.0
2018-01-02,164325.0
2018-01-03,164325.0
2018-01-04,164325.0
2018-01-05,139250.0
2018-01-08,139250.0
2018-01-09,139250.0
2018-01-10,129300.0
2018-01-11,126675.0
2018-01-12,126675.0
2018-01-15,116675.0
2018-01-16,112850.0
2018-01-17,112850.0
2018-01-18,122575.0
2018-01-19,98400.0
2018-01-22,98400.0
2018-01-23,98400.0
2018-01-24,98400.0
2018-01-25,98400.0
2018-01-26,98400.0
2018-01-29,98400.0
2018-01-30,98350.0
2018-01-31,98350.0
2018-02-01,98350.0
2018-02-02,98350.0
2018-02-05,98350.0
2018-02-06,83700.0
2018-02-07,83700.0
2018-02-08,83700.0
2018-02-09,83700.0
2018-02-12,83700.0
2018-02-13,83700.0
2018-02-14,83700.0
2018-02-15,83700.0
2018-02-16,83700.0
2018-02-19,83700.0
2018-02-20,83700.0
2018-02-21,83700.0
2018-02-22,83700.0
2018-02-23,83700.0
2018-02-26,83700.0
2018-02-27,83900.0
2018-02-28,83900.0
2018-03-01,83900.0
2018-03-02,83900.0
2018-03-05,162825.0
2018-03-06,177000.0
2018-03-07,183050.0
2018-03-08,180350.0
2018-03-09,178550.0
2018-03-12,178550.0
2018-03-13,178600.0
2018-03-14,191475.0
2018-03-15,191475.0
2018-03-16,176050.0
2018-03-19,170300.0
2018-03-20,175650.0
2018-03-21,163075.0
2018-03-22,163075.0
2018-03-23,163075.0
2018-03-26,139450.0
2018-03-27,139375.0
2018-03-28,139375.0
2018-03-29,143525.0
2018-04-03,143225.0
2018-04-04,143225.0
2018-04-05,166650.0
2018-04-06,166050.0
2018-04-09,166050.0
2018-04-10,166050.0
2018-04-11,166050.0
2018-04-12,166025.0
2018-04-13,166000.0
2018-04-16,166000.0
2018-04-17,166000.0
2018-04-18,166150.0
2018-04-19,165800.0
2018-04-20,165900.0
2018-04-23,165900.0
2018-04-24,165850.0
2018-04-25,195925.0
2018-04-26,215775.0
2018-04-27,224225.0
2018-04-30,223825.0
2018-05-01,223825.0
2018-05-02,223575.0
2018-05-03,223575.0
2018-05-04,223575.0
2018-05-08,223575.0
2018-05-09,217500.0
2018-05-10,217500.0
2018-05-11,216125.0
2018-05-14,216125.0
2018-05-15,216125.0
2018-05-16,216125.0
2018-05-17,216125.0
2018-05-18,216125.0
2018-05-21,216025.0
2018-05-22,216025.0
2018-05-23,216025.0
2018-05-24,216025.0
2018-05-25,215325.0
2018-05-29,195325.0
2018-05-30,195225.0
2018-05-31,212225.0
2018-06-01,211675.0
2018-06-04,211675.0
2018-06-05,210875.0
2018-06-06,217550.0
2018-06-07,217425.0
2018-06-08,217425.0
2018-06-11,227275.0
2018-06-12,227275.0
2018-06-13,227275.0
2018-06-14,227250.0
2018-06-15,224200.0
2018-06-18,236450.0
2018-06-19,237700.0
2018-06-20,237700.0
2018-06-21,239225.0
2018-06-22,239225.0
2018-06-25,241525.0
2018-06-26,241575.0
2018-06-27,237825.0
2018-06-28,222650.0
2018-06-29,222650.0
2018-07-02,220150.0
2018-07-03,220150.0
2018-07-04,216275.0
2018-07-05,216275.0
2018-07-06,216275.0
2018-07-09,217800.0
2018-07-10,217800.0
2018-07-11,212525.0
2018-07-12,212250.0
2018-07-13,212250.0
2018-07-16,212250.0
2018-07-17,212225.0
2018-07-18,208625.0
2018-07-19,208125.0
2018-07-20,202050.0
2018-07-23,221025.0
2018-07-24,221025.0
2018-07-25,221025.0
2018-07-26,221025.0
2018-07-27,219400.0
2018-07-30,219400.0
2018-07-31,215250.0
2018-08-01,215250.0
2018-08-02,215250.0
2018-08-03,215250.0
2018-08-06,215250.0
2018-08-07,215250.0
2018-08-08,215250.0
2018-08-09,212350.0
2018-08-10,212350.0
2018-08-13,225975.0
2018-08-14,236100.0
2018-08-15,236100.0
2018-08-16,236100.0
2018-08-17,220925.0
2018-08-20,220925.0
2018-08-21,212775.0
2018-08-22,212175.0
2018-08-23,210875.0
2018-08-24,182325.0
2018-08-28,178300.0
2018-08-29,178300.0
2018-08-30,173750.0
2018-08-31,172250.0
2018-09-03,172250.0
2018-09-04,170625.0
2018-09-05,169225.0
2018-09-06,169225.0
2018-09-07,167725.0
2018-09-10,167725.0
2018-09-11,171950.0
2018-09-12,169875.0
2018-09-13,169875.0
2018-09-14,169875.0
2018-09-17,169875.0
2018-09-18,172575.0
2018-09-19,171075.0
2018-09-20,166175.0
2018-09-21,166175.0
2018-09-24,152975.0
2018-09-25,152975.0
2018-09-26,150075.0
2018-09-27,136475.0
2018-09-28,138525.0
2018-10-01,137950.0
2018-10-02,137650.0
2018-10-03,134775.0
2018-10-04,141025.0
2018-10-05,141025.0
2018-10-08,141025.0
2018-10-09,137775.0
2018-10-10,137775.0
2018-10-11,137575.0
2018-10-12,139850.0
2018-10-15,138500.0
2018-10-16,138500.0
2018-10-17,137300.0
2018-10-18,105400.0
2018-10-19,106825.0
2018-10-22,104950.0
2018-10-23,99900.0
2018-10-24,99900.0
2018-10-25,100625.0
2018-10-26,100625.0
2018-10-29,100625.0
2018-10-30,101700.0
2018-10-31,101700.0
2018-11-01,101900.0
2018-11-02,101900.0
2018-11-05,101900.0
2018-11-06,101950.0
2018-11-07,100700.0
2018-11-08,100700.0
2018-11-09,100700.0
2018-11-12,97725.0
2018-11-13,97725.0
2018-11-14,97725.0
2018-11-15,86375.0
2018-11-16,86375.0
2018-11-19,86325.0
2018-11-20,91425.0
2018-11-21,92975.0
2018-11-22,94425.0
2018-11-23,90725.0
2018-11-26,90775.0
2018-11-27,90775.0
2018-11-28,91000.0
2018-11-29,87100.0
2018-11-30,88600.0
2018-12-03,84350.0
2018-12-04,84350.0
2018-12-05,84350.0
2018-12-06,85550.0
2018-12-07,88650.0
2018-12-10,90175.0
2018-12-11,90175.0
2018-12-12,92650.0
2018-12-13,92650.0
2018-12-14,98325.0
2018-12-17,102225.0
2018-12-18,108500.0
2018-12-19,112150.0
2018-12-20,114425.0
2018-12-21,114425.0
2018-12-24,117075.0
2018-12-25,117075.0
2018-12-27,117075.0
2018-12-28,117075.0
2018-12-31,117075.0
2019-01-02,117075.0
2019-01-03,117075.0
2019-01-04,117075.0
2019-01-07,109275.0
2019-01-08,109225.0
2019-01-09,109225.0
2019-01-10,109025.0
2019-01-11,109025.0
2019-01-14,109025.0
2019-01-15,108000.0
2019-01-16,108000.0
2019-01-17,103200.0
2019-01-18,102150.0
2019-01-21,101900.0
2019-01-22,79725.0
2019-01-23,79725.0
2019-01-24,67725.0
2019-01-25,57575.0
2019-01-28,57600.0
2019-01-29,57600.0
2019-01-30,57600.0
2019-01-31,57600.0
2019-02-01,57600.0
2019-02-04,57600.0
2019-02-05,58575.0
2019-02-06,58575.0
2019-02-07,56950.0
2019-02-08,56950.0
2019-02-11,56950.0
2019-02-12,56950.0
2019-02-13,54800.0
2019-02-14,54800.0
2019-02-15,54800.0
2019-02-18,54800.0
2019-02-19,52800.0
2019-02-20,52800.0
2019-02-21,52800.0
2019-02-22,52800.0
2019-02-25,52800.0
2019-02-26,52800.0
2019-02-27,52650.0
2019-02-28,52650.0
2019-03-01,46000.0
2019-03-04,44825.0
2019-03-05,44825.0
2019-03-06,44625.0
2019-03-07,44775.0
2019-03-08,44775.0
2019-03-11,45275.0
2019-03-12,45275.0
2019-03-13,45275.0
2019-03-14,45275.0
2019-03-15,45575.0
2019-03-18,45575.0
2019-03-19,44200.0
2019-03-20,44200.0
2019-03-21,44200.0
2019-03-22,43325.0
2019-03-25,43325.0
2019-03-26,41900.0
2019-03-27,41900.0
2019-03-28,41900.0
2019-03-29,40650.0
2019-04-01,41500.0
2019-04-02,41900.0
2019-04-03,43150.0
2019-04-04,44225.0
2019-04-05,44225.0
2019-04-08,46725.0
2019-04-09,47925.0
2019-04-10,47925.0
2019-04-11,47925.0
2019-04-12,47925.0
2019-04-15,52075.0
2019-04-16,62700.0
2019-04-17,62700.0
2019-04-18,70575.0
2019-04-23,74175.0
2019-04-24,74075.0
2019-04-25,74275.0
2019-04-26,78100.0
2019-04-29,79425.0
2019-04-30,78400.0
2019-05-01,82275.0
2019-05-02,84775.0
2019-05-03,84750.0
2019-05-07,84750.0
2019-05-08,91350.0
2019-05-09,94050.0
2019-05-10,85675.0
2019-05-13,90200.0
2019-05-14,89950.0
2019-05-15,89950.0
2019-05-16,89950.0
2019-05-17,90000.0
2019-05-20,90000.0
2019-05-21,90250.0
2019-05-22,90250.0
2019-05-23,90250.0
2019-05-24,90250.0
2019-05-28,90050.0
2019-05-29,90275.0
2019-05-30,90225.0
2019-05-31,90225.0
2019-06-03,90225.0
2019-06-04,75175.0
2019-06-05,58975.0
2019-06-06,58975.0
2019-06-07,59975.0
2019-06-10,60900.0
2019-06-11,60900.0
2019-06-12,61625.0
2019-06-13,62150.0
2019-06-14,62150.0
2019-06-17,63025.0
2019-06-18,63025.0
2019-06-19,65375.0
2019-06-20,65375.0
2019-06-21,66125.0
2019-06-24,65025.0
2019-06-25,68725.0
2019-06-26,73775.0
2019-06-27,73800.0
2019-06-28,73800.0
2019-07-01,73800.0
2019-07-02,73800.0
2019-07-03,73700.0
2019-07-04,73700.0
2019-07-05,69900.0
2019-07-08,68000.0
2019-07-09,67900.0
2019-07-10,67875.0
2019-07-11,65700.0
2019-07-12,64700.0
2019-07-15,55100.0
2019-07-16,48075.0
2019-07-17,48075.0
2019-07-18,48825.0
2019-07-19,48125.0
2019-07-22,48125.0
2019-07-23,48125.0
2019-07-24,44775.0
2019-07-25,44775.0
2019-07-26,43850.0
2019-07-29,43850.0
2019-07-30,43850.0
2019-07-31,48975.0
2019-08-01,50800.0
2019-08-02,50800.0
2019-08-05,49175.0
2019-08-06,48975.0
2019-08-07,48775.0
2019-08-08,48200.0
2019-08-09,46300.0
2019-08-12,44650.0
2019-08-13,44650.0
2019-08-14,44650.0
2019-08-15,44650.0
2019-08-16,44650.0
2019-08-19,44550.0
2019-08-20,44550.0
2019-08-21,44550.0
2019-08-22,44350.0
2019-08-23,44825.0
2019-08-27,44825.0
2019-08-28,44825.0
2019-08-29,44825.0
2019-08-30,44625.0
2019-09-02,44625.0
2019-09-03,39300.0
2019-09-04,39200.0
2019-09-05,40325.0
2019-09-06,40325.0
2019-09-09,40350.0
2019-09-10,40225.0
2019-09-11,40025.0
2019-09-12,39775.0
2019-09-13,39525.0
2019-09-16,39375.0
2019-09-17,35450.0
2019-09-18,39250.0
2019-09-19,39250.0
2019-09-20,39175.0
2019-09-23,39025.0
2019-09-24,38925.0
2019-09-25,38875.0
2019-09-26,38875.0
2019-09-27,47525.0
2019-09-30,47525.0
2019-10-01,47525.0
2019-10-02,47275.0
2019-10-03,47075.0
2019-10-04,46875.0
2019-10-07,46875.0
2019-10-08,46700.0
2019-10-09,46700.0
2019-10-10,46700.0
2019-10-11,45500.0
2019-10-14,45200.0
2019-10-15,42800.0
2019-10-16,43000.0
2019-10-17,43000.0
2019-10-18,43000.0
2019-10-21,40500.0
2019-10-22,35600.0
2019-10-23,35125.0
2019-10-24,35125.0
2019-10-25,35125.0
2019-10-28,33000.0
2019-10-29,33000.0
2019-10-30,32950.0
2019-10-31,31575.0
2019-11-01,27800.0
2019-11-04,27800.0
2019-11-05,27800.0
2019-11-06,26400.0
2019-11-07,26350.0
2019-11-08,26550.0
2019-11-11,26550.0
2019-11-12,29900.0
2019-11-13,31075.0
2019-11-14,34475.0
2019-11-15,34475.0
2019-11-18,39600.0
2019-11-19,43925.0
2019-11-20,45625.0
2019-11-21,46900.0
2019-11-22,47900.0
2019-11-25,47875.0
2019-11-26,47875.0
2019-11-27,47175.0
2019-11-28,48075.0
2019-11-29,47925.0
2019-12-02,47925.0
2019-12-03,46550.0
2019-12-04,44225.0
2019-12-05,43925.0
2019-12-06,43675.0
2019-12-09,42850.0
2019-12-10,42850.0
2019-12-11,42850.0
2019-12-12,42800.0
2019-12-13,42800.0
2019-12-16,42350.0
2019-12-17,42250.0
2019-12-18,42250.0
2019-12-19,41725.0
2019-12-20,41725.0
2019-12-23,42725.0
2019-12-24,42575.0
2019-12-27,42575.0
2019-12-30,42575.0
2019-12-31,42575.0
2020-01-02,42525.0
2020-01-03,42300.0
2020-01-06,42225.0
2020-01-07,42225.0
2020-01-08,41750.0
2020-01-09,43250.0
2020-01-10,43250.0
2020-01-13,43250.0
2020-01-14,43800.0
2020-01-15,43800.0
2020-01-16,43800.0
2020-01-17,43700.0
2020-01-20,43700.0
2020-01-21,43700.0
2020-01-22,43700.0
2020-01-23,43700.0
2020-01-24,43525.0
2020-01-27,43175.0
2020-01-28,43175.0
2020-01-29,43075.0
2020-01-30,43075.0
2020-01-31,42975.0
2020-02-03,42975.0
2020-02-04,42975.0
2020-02-05,42075.0
2020-02-06,45550.0
2020-02-07,55500.0
2020-02-10,64550.0
2020-02-11,70625.0
2020-02-12,71200.0
2020-02-13,71200.0
2020-02-14,73375.0
2020-02-17,72700.0
2020-02-18,72400.0
2020-02-19,71925.0
2020-02-20,72475.0
2020-02-21,72475.0
2020-02-24,71175.0
2020-02-25,71175.0
2020-02-26,72075.0
2020-02-27,71900.0
2020-02-28,71900.0
2020-03-02,71850.0
2020-03-03,71500.0
2020-03-04,70525.0
2020-03-05,69800.0
2020-03-06,69300.0
2020-03-09,65875.0
2020-03-10,66725.0
2020-03-11,64375.0
2020-03-12,64375.0
2020-03-13,62750.0
2020-03-16,62000.0
2020-03-17,62100.0
2020-03-18,60550.0
2020-03-19,56350.0
2020-03-20,56150.0
2020-03-23,58725.0
2020-03-24,58725.0
2020-03-25,58800.0
2020-03-26,58550.0
2020-03-27,58675.0
2020-03-30,56100.0
2020-03-31,47875.0
2020-04-01,48775.0
2020-04-02,48775.0
2020-04-03,51725.0
2020-04-06,51475.0
2020-04-07,51475.0
2020-04-08,69675.0
2020-04-09,87150.0
2020-04-14,86150.0
2020-04-15,89625.0
2020-04-16,89625.0
2020-04-17,89625.0
2020-04-20,89075.0
2020-04-21,89225.0
2020-04-22,88975.0
2020-04-23,87600.0
2020-04-24,87600.0
2020-04-27,87400.0
2020-04-28,87400.0
2020-04-29,88225.0
2020-04-30,88225.0
2020-05-01,92450.0
2020-05-04,92000.0
2020-05-05,92000.0
2020-05-06,91000.0
2020-05-07,91000.0
2020-05-11,90450.0
2020-05-12,89950.0
2020-05-13,89950.0
2020-05-14,89700.0
2020-05-15,89700.0
2020-05-18,72200.0
2020-05-19,72500.0
2020-05-20,81725.0
2020-05-21,81075.0
2020-05-22,81075.0
2020-05-26,81075.0
2020-05-27,81650.0
2020-05-28,81600.0
2020-05-29,80850.0
2020-06-01,80150.0
2020-06-02,79650.0
2020-06-03,79650.0
2020-06-04,79475.0
2020-06-05,79450.0
2020-06-08,79400.0
2020-06-09,89400.0
2020-06-10,102350.0
2020-06-11,111450.0
2020-06-12,118275.0
2020-06-15,118275.0
2020-06-16,118125.0
2020-06-17,118325.0
2020-06-18,118250.0
2020-06-19,118250.0
2020-06-22,118150.0
2020-06-23,118100.0
2020-06-24,117975.0
2020-06-25,117875.0
2020-06-26,117625.0
2020-06-29,117625.0
2020-06-30,117525.0
2020-07-01,115475.0
2020-07-02,115450.0
2020-07-03,114800.0
2020-07-06,114775.0
2020-07-07,114550.0
2020-07-08,114550.0
2020-07-09,99500.0
2020-07-10,101500.0
2020-07-13,101550.0
2020-07-14,101500.0
2020-07-15,101300.0
2020-07-16,100850.0
2020-07-17,100750.0
2020-07-20,100850.0
2020-07-21,100450.0
2020-07-22,112525.0
2020-07-23,129725.0
2020-07-24,134725.0
2020-07-27,139625.0
2020-07-28,154750.0
2020-07-29,169550.0
2020-07-30,170900.0
2020-07-31,170900.0
2020-08-03,170700.0
2020-08-04,170800.0
2020-08-05,170700.0
2020-08-06,170700.0
2020-08-07,180375.0
2020-08-10,180950.0
2020-08-11,180900.0
2020-08-12,196125.0
2020-08-13,197450.0
2020-08-14,197700.0
2020-08-17,204900.0
2020-08-18,210725.0
2020-08-19,213650.0
2020-08-20,214500.0
2020-08-21,215075.0
2020-08-24,215075.0
2020-08-25,215475.0
2020-08-26,215325.0
2020-08-27,215225.0
2020-08-28,210325.0
2020-09-01,211300.0
2020-09-02,216300.0
2020-09-03,216300.0
2020-09-04,216300.0
2020-09-07,216025.0
2020-09-08,216025.0
2020-09-09,216025.0
2020-09-10,216025.0
2020-09-11,215925.0
2020-09-14,214200.0
2020-09-15,207925.0
2020-09-16,207875.0
2020-09-17,207700.0
2020-09-18,206150.0
2020-09-21,204625.0
2020-09-22,204350.0
2020-09-23,204275.0
2020-09-24,206275.0
2020-09-25,206275.0
2020-09-28,206250.0
2020-09-29,206250.0
2020-09-30,206200.0
2020-10-01,206125.0
2020-10-02,208425.0
2020-10-05,210925.0
2020-10-06,211400.0
2020-10-07,211400.0
2020-10-08,211400.0
2020-10-09,211400.0
2020-10-12,210900.0
2020-10-13,211000.0
2020-10-14,211400.0
2020-10-15,210700.0
2020-10-16,211675.0
2020-10-19,211925.0
2020-10-20,211975.0
2020-10-21,211975.0
2020-10-22,210125.0
2020-10-23,209375.0
2020-10-26,211050.0
2020-10-27,211050.0
