,LESN
2016-05-23,5870.0
2016-05-24,5725.0
2016-05-25,5675.0
2016-05-26,5585.0
2016-05-27,5605.0
2016-05-31,5715.0
2016-06-01,5795.0
2016-06-02,5675.0
2016-06-03,5670.0
2016-06-06,5570.0
2016-06-07,5550.0
2016-06-08,5040.0
2016-06-09,5040.0
2016-06-10,5070.0
2016-06-13,4905.0
2016-06-14,4955.0
2016-06-15,4830.0
2016-06-16,4835.0
2016-06-17,4945.0
2016-06-20,4920.0
2016-06-21,4920.0
2016-06-22,4855.0
2016-06-23,4865.0
2016-06-24,4850.0
2016-06-27,4850.0
2016-06-28,4855.0
2016-06-29,4640.0
2016-06-30,4640.0
2016-07-01,4640.0
2016-07-04,4700.0
2016-07-05,4700.0
2016-07-06,4655.0
2016-07-07,4630.0
2016-07-08,4630.0
2016-07-11,4650.0
2016-07-12,4650.0
2016-07-13,4650.0
2016-07-14,4495.0
2016-07-15,4245.0
2016-07-18,4225.0
2016-07-19,4200.0
2016-07-20,4170.0
2016-07-21,3980.0
2016-07-22,3595.0
2016-07-25,3705.0
2016-07-26,3465.0
2016-07-27,3485.0
2016-07-28,3485.0
2016-07-29,3430.0
2016-08-01,3715.0
2016-08-02,3690.0
2016-08-03,3685.0
2016-08-04,3610.0
2016-08-05,3675.0
2016-08-08,3670.0
2016-08-09,3650.0
2016-08-10,3530.0
2016-08-11,3565.0
2016-08-12,3555.0
2016-08-15,3555.0
2016-08-16,3500.0
2016-08-17,3500.0
2016-08-18,3410.0
2016-08-19,3100.0
2016-08-22,2975.0
2016-08-23,2975.0
2016-08-24,2975.0
2016-08-25,2950.0
2016-08-26,2950.0
2016-08-30,2900.0
2016-08-31,2900.0
2016-09-01,2750.0
2016-09-02,2750.0
2016-09-05,2775.0
2016-09-06,2725.0
2016-09-07,2705.0
2016-09-08,2670.0
2016-09-09,3070.0
2016-09-12,3070.0
2016-09-13,3070.0
2016-09-14,3070.0
2016-09-15,3035.0
2016-09-16,2985.0
2016-09-19,2985.0
2016-09-20,2985.0
2016-09-21,2930.0
2016-09-22,2985.0
2016-09-23,1855.0
2016-09-26,1760.0
2016-09-27,1705.0
2016-09-28,1625.0
2016-09-29,1625.0
2016-09-30,1625.0
2016-10-03,1675.0
2016-10-04,1735.0
2016-10-05,1735.0
2016-10-06,1710.0
2016-10-07,1435.0
2016-10-10,1435.0
2016-10-11,1435.0
2016-10-12,1430.0
2016-10-13,1380.0
2016-10-14,1380.0
2016-10-17,1380.0
2016-10-18,1400.0
2016-10-19,1465.0
2016-10-20,1490.0
2016-10-21,1360.0
2016-10-24,1350.0
2016-10-25,1130.0
2016-10-26,1130.0
2016-10-27,1130.0
2016-10-28,1130.0
2016-10-31,1130.0
2016-11-01,1130.0
2016-11-02,1130.0
2016-11-03,1135.0
2016-11-04,1140.0
2016-11-07,1125.0
2016-11-08,1125.0
2016-11-09,1305.0
2016-11-10,1370.0
2016-11-11,1370.0
2016-11-14,1410.0
2016-11-15,1420.0
2016-11-16,1440.0
2016-11-17,1495.0
2016-11-18,1470.0
2016-11-21,1420.0
2016-11-22,1435.0
2016-11-23,1500.0
2016-11-24,1690.0
2016-11-25,1795.0
2016-11-28,1790.0
2016-11-29,1815.0
2016-11-30,1800.0
2016-12-01,1880.0
2016-12-02,1905.0
2016-12-05,2090.0
2016-12-06,2065.0
2016-12-07,2045.0
2016-12-08,2215.0
2016-12-09,2235.0
2016-12-12,2345.0
2016-12-13,2410.0
2016-12-14,2410.0
2016-12-15,2450.0
2016-12-16,2420.0
2016-12-19,2400.0
2016-12-20,2560.0
2016-12-21,2680.0
2016-12-22,2800.0
2016-12-23,2800.0
2016-12-28,2800.0
2016-12-29,2910.0
2016-12-30,2910.0
2017-01-03,2960.0
2017-01-04,3040.0
2017-01-05,3035.0
2017-01-06,3210.0
2017-01-09,3235.0
2017-01-10,3360.0
2017-01-11,3290.0
2017-01-12,3300.0
2017-01-13,3350.0
2017-01-16,3425.0
2017-01-17,3430.0
2017-01-18,3625.0
2017-01-19,3680.0
2017-01-20,3680.0
2017-01-23,4150.0
2017-01-24,4285.0
2017-01-25,4805.0
2017-01-26,4905.0
2017-01-27,5210.0
2017-01-30,5565.0
2017-01-31,5565.0
2017-02-01,5540.0
2017-02-02,5535.0
2017-02-03,5495.0
2017-02-06,5495.0
2017-02-07,5520.0
2017-02-08,5550.0
2017-02-09,5550.0
2017-02-10,5550.0
2017-02-13,5390.0
2017-02-14,5275.0
2017-02-15,5075.0
2017-02-16,5065.0
2017-02-17,5055.0
2017-02-20,4950.0
2017-02-21,4910.0
2017-02-22,4710.0
2017-02-23,4700.0
2017-02-24,4200.0
2017-02-27,4265.0
2017-02-28,4295.0
2017-03-01,4250.0
2017-03-02,4265.0
2017-03-03,4240.0
2017-03-06,4065.0
2017-03-07,3910.0
2017-03-08,3845.0
2017-03-09,3820.0
2017-03-10,3835.0
2017-03-13,3675.0
2017-03-14,3385.0
2017-03-15,3335.0
2017-03-16,3215.0
2017-03-17,2215.0
2017-03-20,2215.0
2017-03-21,1965.0
2017-03-22,1965.0
2017-03-23,2895.0
2017-03-24,3095.0
2017-03-27,3095.0
2017-03-28,3145.0
2017-03-29,3140.0
2017-03-30,3125.0
2017-03-31,3125.0
2017-04-03,3175.0
2017-04-04,3175.0
2017-04-05,2925.0
2017-04-06,2850.0
2017-04-07,2665.0
2017-04-10,2725.0
2017-04-11,2725.0
2017-04-12,2725.0
2017-04-13,2755.0
2017-04-18,2755.0
2017-04-19,2855.0
2017-04-20,2580.0
2017-04-21,2575.0
2017-04-24,2375.0
2017-04-25,2325.0
2017-04-26,2325.0
2017-04-27,2015.0
2017-04-28,1945.0
2017-05-02,1825.0
2017-05-03,1825.0
2017-05-04,1825.0
2017-05-05,1715.0
2017-05-08,1715.0
2017-05-09,1810.0
2017-05-10,1810.0
2017-05-11,1810.0
2017-05-12,1860.0
2017-05-15,1835.0
2017-05-16,1735.0
2017-05-17,1690.0
2017-05-18,1690.0
2017-05-19,1690.0
2017-05-22,1590.0
2017-05-23,1690.0
2017-05-24,1670.0
2017-05-25,1670.0
2017-05-26,1665.0
2017-05-30,1685.0
2017-05-31,1660.0
2017-06-01,1640.0
2017-06-02,1640.0
2017-06-05,1640.0
2017-06-06,1580.0
2017-06-07,1580.0
2017-06-08,1670.0
2017-06-09,1670.0
2017-06-12,1670.0
2017-06-13,1670.0
2017-06-14,1610.0
2017-06-15,1485.0
2017-06-16,1485.0
2017-06-19,1485.0
2017-06-20,1470.0
2017-06-21,1480.0
2017-06-22,1530.0
2017-06-23,1555.0
2017-06-26,1555.0
2017-06-27,1550.0
2017-06-28,1520.0
2017-06-29,1470.0
2017-06-30,1465.0
2017-07-03,1465.0
2017-07-04,1490.0
2017-07-05,1440.0
2017-07-06,1425.0
2017-07-07,1595.0
2017-07-10,1700.0
2017-07-11,1680.0
2017-07-12,1695.0
2017-07-13,1735.0
2017-07-14,1795.0
2017-07-17,1790.0
2017-07-18,1790.0
2017-07-19,1720.0
2017-07-20,1825.0
2017-07-21,1300.0
2017-07-24,1300.0
2017-07-25,1300.0
2017-07-26,1300.0
2017-07-27,1345.0
2017-07-28,1350.0
2017-07-31,1350.0
2017-08-01,1350.0
2017-08-02,1350.0
2017-08-03,1350.0
2017-08-04,1470.0
2017-08-07,1540.0
2017-08-08,1540.0
2017-08-09,1565.0
2017-08-10,1565.0
2017-08-11,1595.0
2017-08-14,1595.0
2017-08-15,1640.0
2017-08-16,1610.0
2017-08-17,1580.0
2017-08-18,1565.0
2017-08-21,1565.0
2017-08-22,1565.0
2017-08-23,1535.0
2017-08-24,1620.0
2017-08-25,1620.0
2017-08-29,1720.0
2017-08-30,1720.0
2017-08-31,1760.0
2017-09-01,1760.0
2017-09-04,1760.0
2017-09-05,1760.0
2017-09-06,1675.0
2017-09-07,1705.0
2017-09-08,1665.0
2017-09-11,1640.0
2017-09-12,1690.0
2017-09-13,1760.0
2017-09-14,1760.0
2017-09-15,1760.0
2017-09-18,1760.0
2017-09-19,1760.0
2017-09-20,1865.0
2017-09-21,1865.0
2017-09-22,1935.0
2017-09-25,1935.0
2017-09-26,1910.0
2017-09-27,1810.0
2017-09-28,1810.0
2017-09-29,1810.0
2017-10-02,1810.0
2017-10-03,1770.0
2017-10-04,1775.0
2017-10-05,1775.0
2017-10-06,1775.0
2017-10-09,1775.0
2017-10-10,1800.0
2017-10-11,1790.0
2017-10-12,1860.0
2017-10-13,1930.0
2017-10-16,1930.0
2017-10-17,1930.0
2017-10-18,1985.0
2017-10-19,1985.0
2017-10-20,1985.0
2017-10-23,1985.0
2017-10-24,1965.0
2017-10-25,1960.0
2017-10-26,1960.0
2017-10-27,1955.0
2017-10-30,1945.0
2017-10-31,1945.0
2017-11-01,1945.0
2017-11-02,1920.0
2017-11-03,1900.0
2017-11-06,1900.0
2017-11-07,1900.0
2017-11-08,1890.0
2017-11-09,1895.0
2017-11-10,1925.0
2017-11-13,1905.0
2017-11-14,1890.0
2017-11-15,1930.0
2017-11-16,1995.0
2017-11-17,1940.0
2017-11-20,1980.0
2017-11-21,1990.0
2017-11-22,1990.0
2017-11-23,1990.0
2017-11-24,1995.0
2017-11-27,1990.0
2017-11-28,1990.0
2017-11-29,1930.0
2017-11-30,1930.0
2017-12-01,2070.0
2017-12-04,2070.0
2017-12-05,2070.0
2017-12-06,2055.0
2017-12-07,2035.0
2017-12-08,2010.0
2017-12-11,2010.0
2017-12-12,2010.0
2017-12-13,2010.0
2017-12-14,1985.0
2017-12-15,1985.0
2017-12-18,1960.0
2017-12-19,1995.0
2017-12-20,1970.0
2017-12-21,2075.0
2017-12-22,1850.0
2017-12-27,1850.0
2017-12-28,1835.0
2017-12-29,1805.0
2018-01-02,1795.0
2018-01-03,1845.0
2018-01-04,1855.0
2018-01-05,1845.0
2018-01-08,1835.0
2018-01-09,1835.0
2018-01-10,1835.0
2018-01-11,1460.0
2018-01-12,1450.0
2018-01-15,1450.0
2018-01-16,1325.0
2018-01-17,1305.0
2018-01-18,1320.0
2018-01-19,1335.0
2018-01-22,1310.0
2018-01-23,1325.0
2018-01-24,1180.0
2018-01-25,1220.0
2018-01-26,1225.0
2018-01-29,1215.0
2018-01-30,1190.0
2018-01-31,1365.0
2018-02-01,1370.0
2018-02-02,1155.0
2018-02-05,1155.0
2018-02-06,1155.0
2018-02-07,1170.0
2018-02-08,1220.0
2018-02-09,1230.0
2018-02-12,1260.0
2018-02-13,1260.0
2018-02-14,1265.0
2018-02-15,1325.0
2018-02-16,1340.0
2018-02-19,1340.0
2018-02-20,1340.0
2018-02-21,1310.0
2018-02-22,1345.0
2018-02-23,1320.0
2018-02-26,1350.0
2018-02-27,1350.0
2018-02-28,1390.0
2018-03-01,1390.0
2018-03-02,1440.0
2018-03-05,1440.0
2018-03-06,1375.0
2018-03-07,1375.0
2018-03-08,1375.0
2018-03-09,1375.0
2018-03-12,1435.0
2018-03-13,1440.0
2018-03-14,1405.0
2018-03-15,1425.0
2018-03-16,1415.0
2018-03-19,1470.0
2018-03-20,1535.0
2018-03-21,1725.0
2018-03-22,1650.0
2018-03-23,1710.0
2018-03-26,1785.0
2018-03-27,1785.0
2018-03-28,1800.0
2018-03-29,1890.0
2018-04-03,1890.0
2018-04-04,1965.0
2018-04-05,1965.0
2018-04-06,1965.0
2018-04-09,1965.0
2018-04-10,1975.0
2018-04-11,1975.0
2018-04-12,1975.0
2018-04-13,1980.0
2018-04-16,2010.0
2018-04-17,2015.0
2018-04-18,2005.0
2018-04-19,2090.0
2018-04-20,2095.0
2018-04-23,2155.0
2018-04-24,2155.0
2018-04-25,2130.0
2018-04-26,2130.0
2018-04-27,2200.0
2018-04-30,2195.0
2018-05-01,2195.0
2018-05-02,2150.0
2018-05-03,2150.0
2018-05-04,2100.0
2018-05-08,2170.0
2018-05-09,2170.0
2018-05-10,2190.0
2018-05-11,2165.0
2018-05-14,2165.0
2018-05-15,2160.0
2018-05-16,2160.0
2018-05-17,2180.0
2018-05-18,2135.0
2018-05-21,2145.0
2018-05-22,2235.0
2018-05-23,2290.0
2018-05-24,2365.0
2018-05-25,2390.0
2018-05-29,2390.0
2018-05-30,2390.0
2018-05-31,2350.0
2018-06-01,2350.0
2018-06-04,2435.0
2018-06-05,2490.0
2018-06-06,2490.0
2018-06-07,2490.0
2018-06-08,2495.0
2018-06-11,2495.0
2018-06-12,2495.0
2018-06-13,2495.0
2018-06-14,2590.0
2018-06-15,2590.0
2018-06-18,2590.0
2018-06-19,2465.0
2018-06-20,2465.0
2018-06-21,2465.0
2018-06-22,2465.0
2018-06-25,2625.0
2018-06-26,2645.0
2018-06-27,2735.0
2018-06-28,2755.0
2018-06-29,3065.0
2018-07-02,3130.0
2018-07-03,3130.0
2018-07-04,3130.0
2018-07-05,3195.0
2018-07-06,3175.0
2018-07-09,3230.0
2018-07-10,3055.0
2018-07-11,3075.0
2018-07-12,3045.0
2018-07-13,3045.0
2018-07-16,2900.0
2018-07-17,2810.0
2018-07-18,2810.0
2018-07-19,2740.0
2018-07-20,2740.0
2018-07-23,2805.0
2018-07-24,2800.0
2018-07-25,2795.0
2018-07-26,2745.0
2018-07-27,2775.0
2018-07-30,2765.0
2018-07-31,2740.0
2018-08-01,2715.0
2018-08-02,2715.0
2018-08-03,2715.0
2018-08-06,2715.0
2018-08-07,2715.0
2018-08-08,2715.0
2018-08-09,2715.0
2018-08-10,2715.0
2018-08-13,2715.0
2018-08-14,2685.0
2018-08-15,2685.0
2018-08-16,2735.0
2018-08-17,2755.0
2018-08-20,2755.0
2018-08-21,2720.0
2018-08-22,2720.0
2018-08-23,2710.0
2018-08-24,2760.0
2018-08-28,2760.0
2018-08-29,2825.0
2018-08-30,2795.0
2018-08-31,2805.0
2018-09-03,2805.0
2018-09-04,2765.0
2018-09-05,2765.0
2018-09-06,2760.0
2018-09-07,2555.0
2018-09-10,2610.0
2018-09-11,2610.0
2018-09-12,2610.0
2018-09-13,2610.0
2018-09-14,2610.0
2018-09-17,2600.0
2018-09-18,2630.0
2018-09-19,2635.0
2018-09-20,2635.0
2018-09-21,2700.0
2018-09-24,2825.0
2018-09-25,2825.0
2018-09-26,2825.0
2018-09-27,2825.0
2018-09-28,2825.0
2018-10-01,2645.0
2018-10-02,2745.0
2018-10-03,2845.0
2018-10-04,2925.0
2018-10-05,2925.0
2018-10-08,2950.0
2018-10-09,2950.0
2018-10-10,2950.0
2018-10-11,2930.0
2018-10-12,2930.0
2018-10-15,2925.0
2018-10-16,2920.0
2018-10-17,2920.0
2018-10-18,2920.0
2018-10-19,2895.0
2018-10-22,2825.0
2018-10-23,2825.0
2018-10-24,2825.0
2018-10-25,2675.0
2018-10-26,2675.0
2018-10-29,2880.0
2018-10-30,2830.0
2018-10-31,2665.0
2018-11-01,2695.0
2018-11-02,2765.0
2018-11-05,2800.0
2018-11-06,2890.0
2018-11-07,2890.0
2018-11-08,2820.0
2018-11-09,2820.0
2018-11-12,2855.0
2018-11-13,2905.0
2018-11-14,2630.0
2018-11-15,2580.0
2018-11-16,2680.0
2018-11-19,2680.0
2018-11-20,2680.0
2018-11-21,2680.0
2018-11-22,2635.0
2018-11-23,2660.0
2018-11-26,2585.0
2018-11-27,2645.0
2018-11-28,2660.0
2018-11-29,2625.0
2018-11-30,2650.0
2018-12-03,2770.0
2018-12-04,2725.0
2018-12-05,2705.0
2018-12-06,2655.0
2018-12-07,2655.0
2018-12-10,2865.0
2018-12-11,2865.0
2018-12-12,2840.0
2018-12-13,2615.0
2018-12-14,2530.0
2018-12-17,2200.0
2018-12-18,2260.0
2018-12-19,2160.0
2018-12-20,2160.0
2018-12-21,2085.0
2018-12-24,1490.0
2018-12-25,1490.0
2018-12-27,1490.0
2018-12-28,1465.0
2018-12-31,1465.0
2019-01-02,1455.0
2019-01-03,1430.0
2019-01-04,1405.0
2019-01-07,1205.0
2019-01-08,1180.0
2019-01-09,1110.0
2019-01-10,1110.0
2019-01-11,935.0
2019-01-14,955.0
2019-01-15,930.0
2019-01-16,865.0
2019-01-17,905.0
2019-01-18,890.0
2019-01-21,865.0
2019-01-22,865.0
2019-01-23,865.0
2019-01-24,740.0
2019-01-25,1820.0
2019-01-28,1820.0
2019-01-29,1800.0
2019-01-30,1600.0
2019-01-31,1550.0
2019-02-01,1550.0
2019-02-04,1540.0
2019-02-05,1470.0
2019-02-06,1385.0
2019-02-07,1385.0
2019-02-08,1385.0
2019-02-11,1335.0
2019-02-12,1310.0
2019-02-13,1310.0
2019-02-14,1365.0
2019-02-15,1395.0
2019-02-18,1395.0
2019-02-19,1395.0
2019-02-20,1390.0
2019-02-21,1425.0
2019-02-22,1310.0
2019-02-25,1310.0
2019-02-26,890.0
2019-02-27,890.0
2019-02-28,880.0
2019-03-01,805.0
2019-03-04,855.0
2019-03-05,855.0
2019-03-06,1045.0
2019-03-07,1070.0
2019-03-08,1070.0
2019-03-11,1090.0
2019-03-12,1035.0
2019-03-13,1035.0
2019-03-14,1045.0
2019-03-15,1070.0
2019-03-18,1085.0
2019-03-19,1010.0
2019-03-20,1050.0
2019-03-21,975.0
2019-03-22,875.0
2019-03-25,935.0
2019-03-26,910.0
2019-03-27,830.0
2019-03-28,845.0
2019-03-29,845.0
2019-04-01,845.0
2019-04-02,845.0
2019-04-03,820.0
2019-04-04,820.0
2019-04-05,820.0
2019-04-08,860.0
2019-04-09,850.0
2019-04-10,785.0
2019-04-11,775.0
2019-04-12,765.0
2019-04-15,800.0
2019-04-16,800.0
2019-04-17,915.0
2019-04-18,890.0
2019-04-23,805.0
2019-04-24,750.0
2019-04-25,785.0
2019-04-26,685.0
2019-04-29,685.0
2019-04-30,685.0
2019-05-01,685.0
2019-05-02,675.0
2019-05-03,670.0
2019-05-07,670.0
2019-05-08,670.0
2019-05-09,765.0
2019-05-10,790.0
2019-05-13,785.0
2019-05-14,555.0
2019-05-15,685.0
2019-05-16,1130.0
2019-05-17,1130.0
2019-05-20,1240.0
2019-05-21,1240.0
2019-05-22,1265.0
2019-05-23,1455.0
2019-05-24,1480.0
2019-05-28,1565.0
2019-05-29,2520.0
2019-05-30,2610.0
2019-05-31,3110.0
2019-06-03,3085.0
2019-06-04,3380.0
2019-06-05,3345.0
2019-06-06,3345.0
2019-06-07,3345.0
2019-06-10,3345.0
2019-06-11,3330.0
2019-06-12,3275.0
2019-06-13,3245.0
2019-06-14,3425.0
2019-06-17,4490.0
2019-06-18,5870.0
2019-06-19,5975.0
2019-06-20,6020.0
2019-06-21,6095.0
2019-06-24,6050.0
2019-06-25,6095.0
2019-06-26,6055.0
2019-06-27,6140.0
2019-06-28,5865.0
2019-07-01,5935.0
2019-07-02,5930.0
2019-07-03,5910.0
2019-07-04,5830.0
2019-07-05,5780.0
2019-07-08,5860.0
2019-07-09,5855.0
2019-07-10,5790.0
2019-07-11,5790.0
2019-07-12,5765.0
2019-07-15,5830.0
2019-07-16,5855.0
2019-07-17,5340.0
2019-07-18,5290.0
2019-07-19,4305.0
2019-07-22,4190.0
2019-07-23,4190.0
2019-07-24,3915.0
2019-07-25,3745.0
2019-07-26,3625.0
2019-07-29,4080.0
2019-07-30,4020.0
2019-07-31,3970.0
2019-08-01,3805.0
2019-08-02,3955.0
2019-08-05,3930.0
2019-08-06,3900.0
2019-08-07,3940.0
2019-08-08,3940.0
2019-08-09,4140.0
2019-08-12,4110.0
2019-08-13,4085.0
2019-08-14,3925.0
2019-08-15,3915.0
2019-08-16,5535.0
2019-08-19,5585.0
2019-08-20,5560.0
2019-08-21,5560.0
2019-08-22,5500.0
2019-08-23,6260.0
2019-08-27,6285.0
2019-08-28,6515.0
2019-08-29,6725.0
2019-08-30,6725.0
2019-09-02,6755.0
2019-09-03,6750.0
2019-09-04,6770.0
2019-09-05,6765.0
2019-09-06,6365.0
2019-09-09,6405.0
2019-09-10,6405.0
2019-09-11,6405.0
2019-09-12,6385.0
2019-09-13,6265.0
2019-09-16,6265.0
2019-09-17,6305.0
2019-09-18,6180.0
2019-09-19,6180.0
2019-09-20,6145.0
2019-09-23,6135.0
2019-09-24,6090.0
2019-09-25,6130.0
2019-09-26,6160.0
2019-09-27,6500.0
2019-09-30,6465.0
2019-10-01,6440.0
2019-10-02,6415.0
2019-10-03,6415.0
2019-10-04,6450.0
2019-10-07,6450.0
2019-10-08,6425.0
2019-10-09,6415.0
2019-10-10,6435.0
2019-10-11,6435.0
2019-10-14,6445.0
2019-10-15,6445.0
2019-10-16,6575.0
2019-10-17,6600.0
2019-10-18,6535.0
2019-10-21,6460.0
2019-10-22,6000.0
2019-10-23,6000.0
2019-10-24,5770.0
2019-10-25,5725.0
2019-10-28,5625.0
2019-10-29,5575.0
2019-10-30,5525.0
2019-10-31,5520.0
2019-11-01,5505.0
2019-11-04,5510.0
2019-11-05,5510.0
2019-11-06,5960.0
2019-11-07,5900.0
2019-11-08,5755.0
2019-11-11,5720.0
2019-11-12,5760.0
2019-11-13,5880.0
2019-11-14,5680.0
2019-11-15,5715.0
2019-11-18,5715.0
2019-11-19,5805.0
2019-11-20,5805.0
2019-11-21,5790.0
2019-11-22,5895.0
2019-11-25,5705.0
2019-11-26,5765.0
2019-11-27,5765.0
2019-11-28,5745.0
2019-11-29,5720.0
2019-12-02,5720.0
2019-12-03,5720.0
2019-12-04,5765.0
2019-12-05,5140.0
2019-12-06,5130.0
2019-12-09,5065.0
2019-12-10,5040.0
2019-12-11,5010.0
2019-12-12,5010.0
2019-12-13,4980.0
2019-12-16,5005.0
2019-12-17,5005.0
2019-12-18,6160.0
2019-12-19,6150.0
2019-12-20,6405.0
2019-12-23,6435.0
2019-12-24,6490.0
2019-12-27,6490.0
2019-12-30,6390.0
2019-12-31,6390.0
2020-01-02,6395.0
2020-01-03,6375.0
2020-01-06,6375.0
2020-01-07,6375.0
2020-01-08,6430.0
2020-01-09,6440.0
2020-01-10,6315.0
2020-01-13,6315.0
2020-01-14,6105.0
2020-01-15,6190.0
2020-01-16,6150.0
2020-01-17,6150.0
2020-01-20,6150.0
2020-01-21,6150.0
2020-01-22,6170.0
2020-01-23,6060.0
2020-01-24,6050.0
2020-01-27,6025.0
2020-01-28,5995.0
2020-01-29,6005.0
2020-01-30,5920.0
2020-01-31,5920.0
2020-02-03,5630.0
2020-02-04,5645.0
2020-02-05,5575.0
2020-02-06,5605.0
2020-02-07,5445.0
2020-02-10,5295.0
2020-02-11,5270.0
2020-02-12,5270.0
2020-02-13,5810.0
2020-02-14,5810.0
2020-02-17,5785.0
2020-02-18,6845.0
2020-02-19,6845.0
2020-02-20,6835.0
2020-02-21,6760.0
2020-02-24,6275.0
2020-02-25,6225.0
2020-02-26,6475.0
2020-02-27,6430.0
2020-02-28,6430.0
2020-03-02,6430.0
2020-03-03,6295.0
2020-03-04,6180.0
2020-03-05,6080.0
2020-03-06,5885.0
2020-03-09,5790.0
2020-03-10,5790.0
2020-03-11,5675.0
2020-03-12,5565.0
2020-03-13,5555.0
2020-03-16,5555.0
2020-03-17,5460.0
2020-03-18,5285.0
2020-03-19,5270.0
2020-03-20,5410.0
2020-03-23,5390.0
2020-03-24,5390.0
2020-03-25,5350.0
2020-03-26,4855.0
2020-03-27,4455.0
2020-03-30,4420.0
2020-03-31,4420.0
2020-04-01,4380.0
2020-04-02,4360.0
2020-04-03,6110.0
2020-04-06,6110.0
2020-04-07,5880.0
2020-04-08,5855.0
2020-04-09,5855.0
2020-04-14,5315.0
2020-04-15,5245.0
2020-04-16,5195.0
2020-04-17,5140.0
2020-04-20,4985.0
2020-04-21,4970.0
2020-04-22,4655.0
2020-04-23,4655.0
2020-04-24,4445.0
2020-04-27,4160.0
2020-04-28,4120.0
2020-04-29,4020.0
2020-04-30,3955.0
2020-05-01,3725.0
2020-05-04,3705.0
2020-05-05,2990.0
2020-05-06,2840.0
2020-05-07,2840.0
2020-05-11,2815.0
2020-05-12,2840.0
2020-05-13,2805.0
2020-05-14,2755.0
2020-05-15,2505.0
2020-05-18,2380.0
2020-05-19,2320.0
2020-05-20,2200.0
2020-05-21,2200.0
2020-05-22,1735.0
2020-05-26,1725.0
2020-05-27,1570.0
2020-05-28,1570.0
2020-05-29,1635.0
2020-06-01,1615.0
2020-06-02,1515.0
2020-06-03,1540.0
2020-06-04,1490.0
2020-06-05,1595.0
2020-06-08,1375.0
2020-06-09,1435.0
2020-06-10,1825.0
2020-06-11,2370.0
2020-06-12,2500.0
2020-06-15,2575.0
2020-06-16,2550.0
2020-06-17,2510.0
2020-06-18,2510.0
2020-06-19,2595.0
2020-06-22,2405.0
2020-06-23,2405.0
2020-06-24,3005.0
2020-06-25,3020.0
2020-06-26,3020.0
2020-06-29,3020.0
2020-06-30,3070.0
2020-07-01,3120.0
2020-07-02,3060.0
2020-07-03,3090.0
2020-07-06,3390.0
2020-07-07,3345.0
2020-07-08,3290.0
2020-07-09,3335.0
2020-07-10,3445.0
2020-07-13,3415.0
2020-07-14,3395.0
2020-07-15,3395.0
2020-07-16,3395.0
2020-07-17,3395.0
2020-07-20,3755.0
2020-07-21,3755.0
2020-07-22,3720.0
2020-07-23,3645.0
2020-07-24,3625.0
2020-07-27,3635.0
2020-07-28,3645.0
2020-07-29,3810.0
2020-07-30,3830.0
2020-07-31,3830.0
2020-08-03,3830.0
2020-08-04,3895.0
2020-08-05,3850.0
2020-08-06,3860.0
2020-08-07,3805.0
2020-08-10,3640.0
2020-08-11,3610.0
2020-08-12,3700.0
2020-08-13,3720.0
2020-08-14,4020.0
2020-08-17,5045.0
2020-08-18,5050.0
2020-08-19,5030.0
2020-08-20,5060.0
2020-08-21,5020.0
2020-08-24,4970.0
2020-08-25,4920.0
2020-08-26,4900.0
2020-08-27,4900.0
2020-08-28,4930.0
2020-09-01,4945.0
2020-09-02,5135.0
2020-09-03,5185.0
2020-09-04,5105.0
2020-09-07,5135.0
2020-09-08,5285.0
2020-09-09,5285.0
2020-09-10,5340.0
2020-09-11,5240.0
2020-09-14,5330.0
2020-09-15,5330.0
2020-09-16,5135.0
2020-09-17,5065.0
2020-09-18,5080.0
2020-09-21,5095.0
2020-09-22,5135.0
2020-09-23,5135.0
2020-09-24,5180.0
2020-09-25,5130.0
2020-09-28,5260.0
2020-09-29,5310.0
2020-09-30,5310.0
2020-10-01,5245.0
2020-10-02,4970.0
2020-10-05,4970.0
2020-10-06,4865.0
2020-10-07,4670.0
2020-10-08,4410.0
2020-10-09,4445.0
2020-10-12,4480.0
2020-10-13,4380.0
2020-10-14,4305.0
2020-10-15,4205.0
2020-10-16,4400.0
2020-10-19,4300.0
2020-10-20,4235.0
2020-10-21,4235.0
2020-10-22,4250.0
2020-10-23,4100.0
2020-10-26,4120.0
2020-10-27,4210.0
2020-10-28,4075.0
2020-10-29,3945.0
2020-10-30,3840.0
