Index,LMCADY,,,,,,,
6/4/2001,1649.75,,,,,,,
6/5/2001,1672,,,,,,,
6/6/2001,1668.1,,,,,,,
6/7/2001,1655.5,,,,,,,
6/8/2001,1629,,,,,,,
6/11/2001,1620,,,,,,,
6/12/2001,1601.75,,,,,,,
6/13/2001,1601,,,,,,,
6/14/2001,1613.75,,,,,,,
6/15/2001,1592.75,,,,,,,
6/18/2001,1592.75,,,,,,,
6/19/2001,1610,,,,,,,
6/20/2001,1590.5,,,,,,,
6/21/2001,1593.5,,,,,,,
6/22/2001,1598,,,,,,,
6/25/2001,1584,,,,,,,
6/26/2001,1582.25,,,,,,,
6/27/2001,1593.5,,,,,,,
6/28/2001,1566.75,,,,,,,
6/29/2001,1550.5,,,,,,,
7/2/2001,1570.75,,,,,,,
7/3/2001,1569,,,,,,,
7/4/2001,1556.25,,,,,,,
7/5/2001,1546.5,,,,,,,
7/6/2001,1551.5,,,,,,,
7/9/2001,1548.85,,,,,,,
7/10/2001,1555.35,,,,,,,
7/11/2001,1556.6,,,,,,,
7/12/2001,1543,,,,,,,
7/13/2001,1542.35,,,,,,,
7/16/2001,1544.25,,,,,,,
7/17/2001,1565,,,,,,,
7/18/2001,1545,,,,,,,
7/19/2001,1514.75,,,,,,,
7/20/2001,1518.75,,,,,,,
7/23/2001,1484.5,,,,,,,
7/24/2001,1491,,,,,,,
7/25/2001,1469.5,,,,,,,
7/26/2001,1485.3,,,,,,,
7/27/2001,1478,,,,,,,
7/30/2001,1474.25,,,,,,,
7/31/2001,1478.5,,,,,,,
8/1/2001,1479.5,,,,,,,
8/2/2001,1488.5,,,,,,,
8/3/2001,1468.5,,,,,,,
8/6/2001,1461,,,,,,,
8/7/2001,1455.25,,,,,,,
8/8/2001,1442.4,,,,,,,
8/9/2001,1437.75,,,,,,,
8/10/2001,1438.4,,,,,,,
8/13/2001,1433.75,,,,,,,
8/14/2001,1445.25,,,,,,,
8/15/2001,1435.5,,,,,,,
8/16/2001,1459.25,,,,,,,
8/17/2001,1487.75,,,,,,,
8/20/2001,1482.75,,,,,,,
8/21/2001,1466,,,,,,,
8/22/2001,1477.25,,,,,,,
8/23/2001,1494,,,,,,,
8/24/2001,1493.25,,,,,,,
8/28/2001,1496.5,,,,,,,
8/29/2001,1502.25,,,,,,,
8/30/2001,1479.75,,,,,,,
8/31/2001,1477,,,,,,,
9/3/2001,1447.5,,,,,,,
9/4/2001,1460,,,,,,,
9/5/2001,1458.75,,,,,,,
9/6/2001,1434,,,,,,,
9/7/2001,1423,,,,,,,
9/10/2001,1422,,,,,,,
9/11/2001,1447.5,,,,,,,
9/12/2001,1420.75,,,,,,,
9/13/2001,1417.5,,,,,,,
9/14/2001,1435,,,,,,,
9/17/2001,1418,,,,,,,
9/18/2001,1420.5,,,,,,,
9/19/2001,1410,,,,,,,
9/20/2001,1407.5,,,,,,,
9/21/2001,1427.5,,,,,,,
9/24/2001,1421.25,,,,,,,
9/25/2001,1416.75,,,,,,,
9/26/2001,1422.5,,,,,,,
9/27/2001,1425,,,,,,,
9/28/2001,1412.5,,,,,,,
10/1/2001,1407.5,,,,,,,
10/2/2001,1404.5,,,,,,,
10/3/2001,1387,,,,,,,
10/4/2001,1391.75,,,,,,,
10/5/2001,1384.4,,,,,,,
10/8/2001,1392,,,,,,,
10/9/2001,1385.6,,,,,,,
10/10/2001,1379.5,,,,,,,
10/11/2001,1384.9,,,,,,,
10/12/2001,1390.75,,,,,,,
10/15/2001,1383.5,,,,,,,
10/16/2001,1394.5,,,,,,,
10/17/2001,1394.5,,,,,,,
10/18/2001,1371.5,,,,,,,
10/19/2001,1351.5,,,,,,,
10/22/2001,1346,,,,,,,
10/23/2001,1370.75,,,,,,,
10/24/2001,1351.5,,,,,,,
10/25/2001,1357.25,,,,,,,
10/26/2001,1375.1,,,,,,,
10/29/2001,1355,,,,,,,
10/30/2001,1369.8,,,,,,,
10/31/2001,1350.85,,,,,,,
11/1/2001,1341.25,,,,,,,
11/2/2001,1332.75,,,,,,,
11/5/2001,1337.6,,,,,,,
11/6/2001,1340.5,,,,,,,
11/7/2001,1318.25,,,,,,,
11/8/2001,1340.5,,,,,,,
11/9/2001,1339.5,,,,,,,
11/12/2001,1409.25,,,,,,,
11/13/2001,1464.25,,,,,,,
11/14/2001,1459.25,,,,,,,
11/15/2001,1445.25,,,,,,,
11/16/2001,1479,,,,,,,
11/19/2001,1477.1,,,,,,,
11/20/2001,1461.75,,,,,,,
11/21/2001,1465.5,,,,,,,
11/22/2001,1451.5,,,,,,,
11/23/2001,1461.75,,,,,,,
11/26/2001,1494,,,,,,,
11/27/2001,1517.75,,,,,,,
11/28/2001,1517.5,,,,,,,
11/29/2001,1548.75,,,,,,,
11/30/2001,1551.5,,,,,,,
12/3/2001,1521,,,,,,,
12/4/2001,1513.5,,,,,,,
12/5/2001,1499.25,,,,,,,
12/6/2001,1494.75,,,,,,,
12/7/2001,1467.5,,,,,,,
12/10/2001,1464.15,,,,,,,
12/11/2001,1481,,,,,,,
12/12/2001,1453,,,,,,,
12/13/2001,1450,,,,,,,
12/14/2001,1451.5,,,,,,,
12/17/2001,1466,,,,,,,
12/18/2001,1471,,,,,,,
12/19/2001,1458.75,,,,,,,
12/20/2001,1454.8,,,,,,,
12/21/2001,1462,,,,,,,
12/27/2001,1469.75,,,,,,,
12/28/2001,1460.45,,,,,,,
1/2/2002,1421,,,,,,,
1/3/2002,1427.9,,,,,,,
1/4/2002,1446.25,,,,,,,
1/7/2002,1516,,,,,,,
1/8/2002,1525.7,,,,,,,
1/9/2002,1541.5,,,,,,,
1/10/2002,1521.5,,,,,,,
1/11/2002,1510.5,,,,,,,
1/14/2002,1525.25,,,,,,,
1/15/2002,1513,,,,,,,
1/16/2002,1525.8,,,,,,,
1/17/2002,1520.25,,,,,,,
1/18/2002,1501.5,,,,,,,
1/21/2002,1508.85,,,,,,,
1/22/2002,1508.25,,,,,,,
1/23/2002,1526,,,,,,,
1/24/2002,1537,,,,,,,
1/25/2002,1528.75,,,,,,,
1/28/2002,1513,,,,,,,
1/29/2002,1507.25,,,,,,,
1/30/2002,1505.75,,,,,,,
1/31/2002,1550,,,,,,,
2/1/2002,1579.5,,,,,,,
2/4/2002,1573,,,,,,,
2/5/2002,1572,,,,,,,
2/6/2002,1564.25,,,,,,,
2/7/2002,1571.5,,,,,,,
2/8/2002,1580,,,,,,,
2/11/2002,1564.75,,,,,,,
2/12/2002,1570.75,,,,,,,
2/13/2002,1605.5,,,,,,,
2/14/2002,1599.5,,,,,,,
2/15/2002,1583.1,,,,,,,
2/18/2002,1570.75,,,,,,,
2/19/2002,1541.75,,,,,,,
2/20/2002,1530.75,,,,,,,
2/21/2002,1544.5,,,,,,,
2/22/2002,1522,,,,,,,
2/25/2002,1527,,,,,,,
2/26/2002,1525,,,,,,,
2/27/2002,1555.25,,,,,,,
2/28/2002,1546.5,,,,,,,
3/1/2002,1570.25,,,,,,,
3/4/2002,1586.25,,,,,,,
3/5/2002,1584.25,,,,,,,
3/6/2002,1603.75,,,,,,,
3/7/2002,1604.75,,,,,,,
3/8/2002,1606.5,,,,,,,
3/11/2002,1599.85,,,,,,,
3/12/2002,1590.25,,,,,,,
3/13/2002,1588,,,,,,,
3/14/2002,1599.75,,,,,,,
3/15/2002,1606.75,,,,,,,
3/18/2002,1639.5,,,,,,,
3/19/2002,1648,,,,,,,
3/20/2002,1643,,,,,,,
3/21/2002,1628.75,,,,,,,
3/22/2002,1609.5,,,,,,,
3/25/2002,1587.5,,,,,,,
3/26/2002,1601,,,,,,,
3/27/2002,1617.5,,,,,,,
3/28/2002,1632.75,,,,,,,
4/2/2002,1657.5,,,,,,,
4/3/2002,1607.25,,,,,,,
4/4/2002,1595.75,,,,,,,
4/5/2002,1573.25,,,,,,,
4/8/2002,1564.25,,,,,,,
4/9/2002,1575.5,,,,,,,
4/10/2002,1561.75,,,,,,,
4/11/2002,1570,,,,,,,
4/12/2002,1550.75,,,,,,,
4/15/2002,1545.75,,,,,,,
4/16/2002,1577.25,,,,,,,
4/17/2002,1597.25,,,,,,,
4/18/2002,1584,,,,,,,
4/19/2002,1594.5,,,,,,,
4/22/2002,1616.75,,,,,,,
4/23/2002,1594.5,,,,,,,
4/24/2002,1596,,,,,,,
4/25/2002,1593.75,,,,,,,
4/26/2002,1602.25,,,,,,,
4/29/2002,1607.75,,,,,,,
4/30/2002,1594.25,,,,,,,
5/1/2002,1570,,,,,,,
5/2/2002,1583.75,,,,,,,
5/3/2002,1572.75,,,,,,,
5/7/2002,1568.75,,,,,,,
5/8/2002,1590.5,,,,,,,
5/9/2002,1595.5,,,,,,,
5/10/2002,1601.75,,,,,,,
5/13/2002,1596.5,,,,,,,
5/14/2002,1607.75,,,,,,,
5/15/2002,1612,,,,,,,
5/16/2002,1595.5,,,,,,,
5/17/2002,1572.75,,,,,,,
5/20/2002,1574.5,,,,,,,
5/21/2002,1579.5,,,,,,,
5/22/2002,1578.25,,,,,,,
5/23/2002,1596,,,,,,,
5/24/2002,1602.5,,,,,,,
5/27/2002,1606,,,,,,,
5/28/2002,1634.5,,,,,,,
5/29/2002,1627.5,,,,,,,
5/30/2002,1626.5,,,,,,,
5/31/2002,1641.75,,,,,,,
6/5/2002,1679,,,,,,,
6/6/2002,1689.5,,,,,,,
6/7/2002,1676.75,,,,,,,
6/10/2002,1676.5,,,,,,,
6/11/2002,1656,,,,,,,
6/12/2002,1651.5,,,,,,,
6/13/2002,1652.1,,,,,,,
6/14/2002,1648,,,,,,,
6/17/2002,1649.85,,,,,,,
6/18/2002,1646.5,,,,,,,
6/19/2002,1644.5,,,,,,,
6/20/2002,1626,,,,,,,
6/21/2002,1618.5,,,,,,,
6/24/2002,1613,,,,,,,
6/25/2002,1634.5,,,,,,,
6/26/2002,1637,,,,,,,
6/27/2002,1641.75,,,,,,,
6/28/2002,1669.75,,,,,,,
7/1/2002,1665.25,,,,,,,
7/2/2002,1646.5,,,,,,,
7/3/2002,1636,,,,,,,
7/4/2002,1627.5,,,,,,,
7/5/2002,1646.75,,,,,,,
7/8/2002,1634,,,,,,,
7/9/2002,1644.5,,,,,,,
7/10/2002,1641.75,,,,,,,
7/11/2002,1623,,,,,,,
7/12/2002,1618.05,,,,,,,
7/15/2002,1608.25,,,,,,,
7/16/2002,1611.5,,,,,,,
7/17/2002,1612,,,,,,,
7/18/2002,1600.5,,,,,,,
7/19/2002,1571.75,,,,,,,
7/22/2002,1552.75,,,,,,,
7/23/2002,1526.25,,,,,,,
7/24/2002,1506.25,,,,,,,
7/25/2002,1517.75,,,,,,,
7/26/2002,1513,,,,,,,
7/29/2002,1523.25,,,,,,,
7/30/2002,1506,,,,,,,
7/31/2002,1498,,,,,,,
8/1/2002,1489.5,,,,,,,
8/2/2002,1482.75,,,,,,,
8/5/2002,1457.5,,,,,,,
8/6/2002,1479,,,,,,,
8/7/2002,1471,,,,,,,
8/8/2002,1479.75,,,,,,,
8/9/2002,1482.5,,,,,,,
8/12/2002,1470.5,,,,,,,
8/13/2002,1479.5,,,,,,,
8/14/2002,1459.25,,,,,,,
8/15/2002,1502.25,,,,,,,
8/16/2002,1478.25,,,,,,,
8/19/2002,1473.75,,,,,,,
8/20/2002,1484.75,,,,,,,
8/21/2002,1477,,,,,,,
8/22/2002,1491.25,,,,,,,
8/23/2002,1489.5,,,,,,,
8/27/2002,1504.75,,,,,,,
8/28/2002,1501.5,,,,,,,
8/29/2002,1493.5,,,,,,,
8/30/2002,1493.5,,,,,,,
9/2/2002,1498,,,,,,,
9/3/2002,1470,,,,,,,
9/4/2002,1476.25,,,,,,,
9/5/2002,1465.6,,,,,,,
9/6/2002,1473.25,,,,,,,
9/9/2002,1494,,,,,,,
9/10/2002,1526.5,,,,,,,
9/11/2002,1522,,,,,,,
9/12/2002,1518.5,,,,,,,
9/13/2002,1508.75,,,,,,,
9/16/2002,1486,,,,,,,
9/17/2002,1487.5,,,,,,,
9/18/2002,1469,,,,,,,
9/19/2002,1462.5,,,,,,,
9/20/2002,1471.25,,,,,,,
9/23/2002,1461,,,,,,,
9/24/2002,1453,,,,,,,
9/25/2002,1460.5,,,,,,,
9/26/2002,1468,,,,,,,
9/27/2002,1451.5,,,,,,,
9/30/2002,1434.5,,,,,,,
10/1/2002,1447,,,,,,,
10/2/2002,1464.5,,,,,,,
10/3/2002,1455,,,,,,,
10/4/2002,1437.25,,,,,,,
10/7/2002,1436,,,,,,,
10/8/2002,1439.5,,,,,,,
10/9/2002,1441.6,,,,,,,
10/10/2002,1453,,,,,,,
10/11/2002,1475.5,,,,,,,
10/14/2002,1457.25,,,,,,,
10/15/2002,1466.5,,,,,,,
10/16/2002,1471.25,,,,,,,
10/17/2002,1509.25,,,,,,,
10/18/2002,1497.25,,,,,,,
10/21/2002,1519.75,,,,,,,
10/22/2002,1510.25,,,,,,,
10/23/2002,1501.25,,,,,,,
10/24/2002,1524.5,,,,,,,
10/25/2002,1534,,,,,,,
10/28/2002,1541.6,,,,,,,
10/29/2002,1521.25,,,,,,,
10/30/2002,1524,,,,,,,
10/31/2002,1554.5,,,,,,,
11/1/2002,1570,,,,,,,
11/4/2002,1579.5,,,,,,,
11/5/2002,1570,,,,,,,
11/6/2002,1579.5,,,,,,,
11/7/2002,1554.75,,,,,,,
11/8/2002,1553.75,,,,,,,
11/11/2002,1567.25,,,,,,,
11/12/2002,1565,,,,,,,
11/13/2002,1564,,,,,,,
11/14/2002,1552.25,,,,,,,
11/15/2002,1562.5,,,,,,,
11/18/2002,1581.25,,,,,,,
11/19/2002,1580,,,,,,,
11/20/2002,1606.25,,,,,,,
11/21/2002,1607.75,,,,,,,
11/22/2002,1601.5,,,,,,,
11/25/2002,1602,,,,,,,
11/26/2002,1586.5,,,,,,,
11/27/2002,1613.5,,,,,,,
11/28/2002,1619.25,,,,,,,
11/29/2002,1645,,,,,,,
12/2/2002,1642.75,,,,,,,
12/3/2002,1643.75,,,,,,,
12/4/2002,1639.75,,,,,,,
12/5/2002,1619,,,,,,,
12/6/2002,1606.75,,,,,,,
12/9/2002,1590,,,,,,,
12/10/2002,1602.75,,,,,,,
12/11/2002,1606.25,,,,,,,
12/12/2002,1602.75,,,,,,,
12/13/2002,1584.5,,,,,,,
12/16/2002,1582,,,,,,,
12/17/2002,1591,,,,,,,
12/18/2002,1577.25,,,,,,,
12/19/2002,1569,,,,,,,
12/20/2002,1567.75,,,,,,,
12/23/2002,1577.5,,,,,,,
12/24/2002,1576.75,,,,,,,
12/30/2002,1542.25,,,,,,,
12/31/2002,1542.5,,,,,,,
1/2/2003,1573.4,,,,,,,
1/3/2003,1594.75,,,,,,,
1/6/2003,1611.2,,,,,,,
1/7/2003,1604,,,,,,,
1/8/2003,1619.75,,,,,,,
1/9/2003,1638.5,,,,,,,
1/10/2003,1619.5,,,,,,,
1/13/2003,1630,,,,,,,
1/14/2003,1648,,,,,,,
1/15/2003,1658,,,,,,,
1/16/2003,1666.25,,,,,,,
1/17/2003,1650.75,,,,,,,
1/20/2003,1673.75,,,,,,,
1/21/2003,1672,,,,,,,
1/22/2003,1680.25,,,,,,,
1/23/2003,1684,,,,,,,
1/24/2003,1676.5,,,,,,,
1/27/2003,1658.5,,,,,,,
1/28/2003,1653.25,,,,,,,
1/29/2003,1667.25,,,,,,,
1/30/2003,1706.75,,,,,,,
1/31/2003,1720.5,,,,,,,
2/3/2003,1725.5,,,,,,,
2/4/2003,1696,,,,,,,
2/5/2003,1696.75,,,,,,,
2/6/2003,1670.5,,,,,,,
2/7/2003,1663.75,,,,,,,
2/10/2003,1698.7,,,,,,,
2/11/2003,1690.65,,,,,,,
2/12/2003,1676.3,,,,,,,
2/13/2003,1641,,,,,,,
2/14/2003,1646.5,,,,,,,
2/17/2003,1653.25,,,,,,,
2/18/2003,1639.5,,,,,,,
2/19/2003,1637,,,,,,,
2/20/2003,1647.25,,,,,,,
2/21/2003,1691.75,,,,,,,
2/24/2003,1714.75,,,,,,,
2/25/2003,1702.75,,,,,,,
2/26/2003,1730,,,,,,,
2/27/2003,1723.25,,,,,,,
2/28/2003,1697.75,,,,,,,
3/3/2003,1708.5,,,,,,,
3/4/2003,1702,,,,,,,
3/5/2003,1662,,,,,,,
3/6/2003,1659.25,,,,,,,
3/7/2003,1662.25,,,,,,,
3/10/2003,1651.5,,,,,,,
3/11/2003,1666.25,,,,,,,
3/12/2003,1654.25,,,,,,,
3/13/2003,1635.5,,,,,,,
3/14/2003,1643.3,,,,,,,
3/17/2003,1672,,,,,,,
3/18/2003,1666.25,,,,,,,
3/19/2003,1687.5,,,,,,,
3/20/2003,1667.25,,,,,,,
3/21/2003,1687.25,,,,,,,
3/24/2003,1666.75,,,,,,,
3/25/2003,1670.75,,,,,,,
3/26/2003,1643.5,,,,,,,
3/27/2003,1602.5,,,,,,,
3/28/2003,1589,,,,,,,
3/31/2003,1572,,,,,,,
4/1/2003,1584.75,,,,,,,
4/2/2003,1570.25,,,,,,,
4/3/2003,1558,,,,,,,
4/4/2003,1568.75,,,,,,,
4/7/2003,1597,,,,,,,
4/8/2003,1582.75,,,,,,,
4/9/2003,1579.5,,,,,,,
4/10/2003,1566.05,,,,,,,
4/11/2003,1587.8,,,,,,,
4/14/2003,1585.5,,,,,,,
4/15/2003,1611.5,,,,,,,
4/16/2003,1610.25,,,,,,,
4/17/2003,1620,,,,,,,
4/22/2003,1594.25,,,,,,,
4/23/2003,1602,,,,,,,
4/24/2003,1580.5,,,,,,,
4/25/2003,1574.5,,,,,,,
4/28/2003,1579.5,,,,,,,
4/29/2003,1596.25,,,,,,,
4/30/2003,1608.25,,,,,,,
5/1/2003,1607.75,,,,,,,
5/2/2003,1579.75,,,,,,,
5/6/2003,1585.25,,,,,,,
5/7/2003,1612.75,,,,,,,
5/8/2003,1622,,,,,,,
5/9/2003,1618,,,,,,,
5/12/2003,1629.75,,,,,,,
5/13/2003,1670.75,,,,,,,
5/14/2003,1664.25,,,,,,,
5/15/2003,1672.25,,,,,,,
5/16/2003,1663.5,,,,,,,
5/19/2003,1661,,,,,,,
5/20/2003,1654.25,,,,,,,
5/21/2003,1680.5,,,,,,,
5/22/2003,1680.5,,,,,,,
5/23/2003,1669,,,,,,,
5/27/2003,1699.25,,,,,,,
5/28/2003,1677.25,,,,,,,
5/29/2003,1677.5,,,,,,,
5/30/2003,1696.75,,,,,,,
6/2/2003,1721.75,,,,,,,
6/3/2003,1711,,,,,,,
6/4/2003,1699,,,,,,,
6/5/2003,1706.25,,,,,,,
6/6/2003,1704.75,,,,,,,
6/9/2003,1682.25,,,,,,,
6/10/2003,1673.75,,,,,,,
6/11/2003,1675,,,,,,,
6/12/2003,1683,,,,,,,
6/13/2003,1665.75,,,,,,,
6/16/2003,1663.75,,,,,,,
6/17/2003,1696.75,,,,,,,
6/18/2003,1706,,,,,,,
6/19/2003,1707.25,,,,,,,
6/20/2003,1695.75,,,,,,,
6/23/2003,1683.5,,,,,,,
6/24/2003,1679.5,,,,,,,
6/25/2003,1663.75,,,,,,,
6/26/2003,1654,,,,,,,
6/27/2003,1667,,,,,,,
6/30/2003,1647.5,,,,,,,
7/1/2003,1637,,,,,,,
7/2/2003,1666,,,,,,,
7/3/2003,1646.25,,,,,,,
7/4/2003,1655.5,,,,,,,
7/7/2003,1678.75,,,,,,,
7/8/2003,1688.5,,,,,,,
7/9/2003,1695.5,,,,,,,
7/10/2003,1706.5,,,,,,,
7/11/2003,1704.75,,,,,,,
7/14/2003,1738,,,,,,,
7/15/2003,1729.25,,,,,,,
7/16/2003,1727,,,,,,,
7/17/2003,1723.25,,,,,,,
7/18/2003,1715.5,,,,,,,
7/21/2003,1698,,,,,,,
7/22/2003,1694.75,,,,,,,
7/23/2003,1702.25,,,,,,,
7/24/2003,1734.75,,,,,,,
7/25/2003,1754.5,,,,,,,
7/28/2003,1770.5,,,,,,,
7/29/2003,1769.5,,,,,,,
7/30/2003,1763,,,,,,,
7/31/2003,1796,,,,,,,
8/1/2003,1798,,,,,,,
8/4/2003,1776.5,,,,,,,
8/5/2003,1783.5,,,,,,,
8/6/2003,1777,,,,,,,
8/7/2003,1800,,,,,,,
8/8/2003,1769.5,,,,,,,
8/11/2003,1776,,,,,,,
8/12/2003,1742.5,,,,,,,
8/13/2003,1736,,,,,,,
8/14/2003,1749,,,,,,,
8/15/2003,1727.5,,,,,,,
8/18/2003,1739.25,,,,,,,
8/19/2003,1750.25,,,,,,,
8/20/2003,1755.5,,,,,,,
8/21/2003,1744.75,,,,,,,
8/22/2003,1759,,,,,,,
8/26/2003,1742,,,,,,,
8/27/2003,1732.5,,,,,,,
8/28/2003,1720,,,,,,,
8/29/2003,1755.75,,,,,,,
9/1/2003,1763,,,,,,,
9/2/2003,1774.5,,,,,,,
9/3/2003,1798.25,,,,,,,
9/4/2003,1782.5,,,,,,,
9/5/2003,1809.5,,,,,,,
9/8/2003,1798.25,,,,,,,
9/9/2003,1777.75,,,,,,,
9/10/2003,1758,,,,,,,
9/11/2003,1799.5,,,,,,,
9/12/2003,1779.25,,,,,,,
9/15/2003,1787.5,,,,,,,
9/16/2003,1770.5,,,,,,,
9/17/2003,1783.75,,,,,,,
9/18/2003,1795.25,,,,,,,
9/19/2003,1807.25,,,,,,,
9/22/2003,1810.5,,,,,,,
9/23/2003,1799,,,,,,,
9/24/2003,1810,,,,,,,
9/25/2003,1802.75,,,,,,,
9/26/2003,1787,,,,,,,
9/29/2003,1796,,,,,,,
9/30/2003,1782.75,,,,,,,
10/1/2003,1786.75,,,,,,,
10/2/2003,1811.25,,,,,,,
10/3/2003,1823.25,,,,,,,
10/6/2003,1816,,,,,,,
10/7/2003,1838,,,,,,,
10/8/2003,1853.15,,,,,,,
10/9/2003,1859.25,,,,,,,
10/10/2003,1867.75,,,,,,,
10/13/2003,1919,,,,,,,
10/14/2003,1903.25,,,,,,,
10/15/2003,1948.75,,,,,,,
10/16/2003,1949.25,,,,,,,
10/17/2003,1942.5,,,,,,,
10/20/2003,1985.5,,,,,,,
10/21/2003,1977.25,,,,,,,
10/22/2003,2000.75,,,,,,,
10/23/2003,1973.25,,,,,,,
10/24/2003,1951.5,,,,,,,
10/27/2003,1981.5,,,,,,,
10/28/2003,1977.75,,,,,,,
10/29/2003,2011.75,,,,,,,
10/30/2003,2048.75,,,,,,,
10/31/2003,2062.25,,,,,,,
11/3/2003,2040.5,,,,,,,
11/4/2003,2091.25,,,,,,,
11/5/2003,2106,,,,,,,
11/6/2003,2085.75,,,,,,,
11/7/2003,2092,,,,,,,
11/10/2003,2045.75,,,,,,,
11/11/2003,2075,,,,,,,
11/12/2003,2108,,,,,,,
11/13/2003,2089.5,,,,,,,
11/14/2003,2098.75,,,,,,,
11/17/2003,2047,,,,,,,
11/18/2003,2057.5,,,,,,,
11/19/2003,2037.5,,,,,,,
11/20/2003,1976,,,,,,,
11/21/2003,1978.5,,,,,,,
11/24/2003,2009,,,,,,,
11/25/2003,1998.5,,,,,,,
11/26/2003,2004,,,,,,,
11/27/2003,2035.5,,,,,,,
11/28/2003,2089.5,,,,,,,
12/1/2003,2116,,,,,,,
12/2/2003,2146.5,,,,,,,
12/3/2003,2180.5,,,,,,,
12/4/2003,2144.25,,,,,,,
12/5/2003,2157,,,,,,,
12/8/2003,2171,,,,,,,
12/9/2003,2170.5,,,,,,,
12/10/2003,2157,,,,,,,
12/11/2003,2159.5,,,,,,,
12/12/2003,2172.5,,,,,,,
12/15/2003,2183,,,,,,,
12/16/2003,2210.25,,,,,,,
12/17/2003,2187,,,,,,,
12/18/2003,2227.5,,,,,,,
12/19/2003,2243,,,,,,,
12/22/2003,2224.75,,,,,,,
12/23/2003,2245.5,,,,,,,
12/24/2003,2248,,,,,,,
12/29/2003,2293,,,,,,,
12/30/2003,2288,,,,,,,
12/31/2003,2318,,,,,,,
1/2/2004,2364.5,,,,,,,
1/5/2004,2389.25,,,,,,,
1/6/2004,2353.5,,,,,,,
1/7/2004,2349.5,,,,,,,
1/8/2004,2416,,,,,,,
1/9/2004,2427.75,,,,,,,
1/12/2004,2381.25,,,,,,,
1/13/2004,2378,,,,,,,
1/14/2004,2405.75,,,,,,,
1/15/2004,2366.5,,,,,,,
1/16/2004,2394.5,,,,,,,
1/19/2004,2423,,,,,,,
1/20/2004,2451.5,,,,,,,
1/21/2004,2450.5,,,,,,,
1/22/2004,2463.5,,,,,,,
1/23/2004,2467.75,,,,,,,
1/26/2004,2454.5,,,,,,,
1/27/2004,2446.75,,,,,,,
1/28/2004,2478,,,,,,,
1/29/2004,2472,,,,,,,
1/30/2004,2517,,,,,,,
2/2/2004,2514.5,,,,,,,
2/3/2004,2570,,,,,,,
2/4/2004,2576.25,,,,,,,
2/5/2004,2569.75,,,,,,,
2/6/2004,2589,,,,,,,
2/9/2004,2593,,,,,,,
2/10/2004,2584.25,,,,,,,
2/11/2004,2640,,,,,,,
2/12/2004,2733.3,,,,,,,
2/13/2004,2715.8,,,,,,,
2/16/2004,2752,,,,,,,
2/17/2004,2853,,,,,,,
2/18/2004,2817,,,,,,,
2/19/2004,2895,,,,,,,
2/20/2004,2897,,,,,,,
2/23/2004,2890,,,,,,,
2/24/2004,2922,,,,,,,
2/25/2004,2990,,,,,,,
2/26/2004,2960.5,,,,,,,
2/27/2004,2972,,,,,,,
3/1/2004,3068.5,,,,,,,
3/2/2004,3048,,,,,,,
3/3/2004,2895,,,,,,,
3/4/2004,2933.5,,,,,,,
3/5/2004,2972,,,,,,,
3/8/2004,2898,,,,,,,
3/9/2004,2812,,,,,,,
3/10/2004,2860.5,,,,,,,
3/11/2004,2962.5,,,,,,,
3/12/2004,2931.5,,,,,,,
3/15/2004,3005,,,,,,,
3/16/2004,3074,,,,,,,
3/17/2004,3040,,,,,,,
3/18/2004,3068,,,,,,,
3/19/2004,3080.5,,,,,,,
3/22/2004,3036,,,,,,,
3/23/2004,3011,,,,,,,
3/24/2004,3054,,,,,,,
3/25/2004,2994,,,,,,,
3/26/2004,3058.5,,,,,,,
3/29/2004,3076,,,,,,,
3/30/2004,3052,,,,,,,
3/31/2004,3076,,,,,,,
4/1/2004,3100,,,,,,,
4/2/2004,3049.5,,,,,,,
4/5/2004,2951,,,,,,,
4/6/2004,2996,,,,,,,
4/7/2004,2973,,,,,,,
4/8/2004,2959.5,,,,,,,
4/13/2004,2906.5,,,,,,,
4/14/2004,2946,,,,,,,
4/15/2004,2942,,,,,,,
4/16/2004,3049,,,,,,,
4/19/2004,3145,,,,,,,
4/20/2004,3080,,,,,,,
4/21/2004,2893,,,,,,,
4/22/2004,2821,,,,,,,
4/23/2004,2831,,,,,,,
4/26/2004,2850,,,,,,,
4/27/2004,2858,,,,,,,
4/28/2004,2687,,,,,,,
4/29/2004,2743,,,,,,,
4/30/2004,2759,,,,,,,
5/4/2004,2807,,,,,,,
5/5/2004,2810,,,,,,,
5/6/2004,2816,,,,,,,
5/7/2004,2692,,,,,,,
5/10/2004,2631.5,,,,,,,
5/11/2004,2704,,,,,,,
5/12/2004,2747,,,,,,,
5/13/2004,2707,,,,,,,
5/14/2004,2698,,,,,,,
5/17/2004,2577,,,,,,,
5/18/2004,2593,,,,,,,
5/19/2004,2677,,,,,,,
5/20/2004,2670,,,,,,,
5/21/2004,2744,,,,,,,
5/24/2004,2775,,,,,,,
5/25/2004,2762,,,,,,,
5/26/2004,2762,,,,,,,
5/27/2004,2835.5,,,,,,,
5/28/2004,2832.75,,,,,,,
6/1/2004,2870,,,,,,,
6/2/2004,2783.5,,,,,,,
6/3/2004,2789,,,,,,,
6/4/2004,2748,,,,,,,
6/7/2004,2817.25,,,,,,,
6/8/2004,2758.5,,,,,,,
6/9/2004,2635.75,,,,,,,
6/10/2004,2617.5,,,,,,,
6/11/2004,2600.75,,,,,,,
